UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
1988,367446.658,2260954.237,896.454,BS_INV-12_B_S01,1/12/2026
1993,367579.556,2260954.224,892.472,BS_INV-12_B_S01,1/12/2026
1994,367629.379,2260954.234,890.525,BS_INV-12_B_S01,1/12/2026
1995,367655.909,2260954.235,888.953,BS_INV-12_B_S01,1/12/2026
1996,367420.113,2260954.273,896.651,BS_INV-12_B_S01,1/12/2026
2050,367420.15,2260973.795,897.703,BS_INV-12_B_S01,1/12/2026
2051,367446.701,2260973.765,896.961,BS_INV-12_B_S01,1/12/2026
2056,367579.624,2260973.783,892.574,BS_INV-12_B_S01,1/12/2026
2057,367629.42,2260973.736,890.826,BS_INV-12_B_S01,1/12/2026
2058,367655.918,2260973.73,889.07,BS_INV-12_B_S01,1/12/2026
4776,367700.535,2260759.186,883.059,BS_INV-12_B_S01,1/12/2026
4777,367678.244,2260759.136,882.777,BS_INV-12_B_S01,1/12/2026
4804,367526.437,2260759.214,884.772,BS_INV-12_B_S01,1/12/2026
4831,367393.453,2260759.21,885.467,BS_INV-12_B_S01,1/12/2026
4832,367366.877,2260759.21,885.11,BS_INV-12_B_S01,1/12/2026
4834,367700.427,2260739.668,881.51,BS_INV-12_B_S01,1/12/2026
4839,367553.065,2260739.726,883.294,BS_INV-12_B_S01,1/12/2026
4843,367446.72,2260739.653,884.477,BS_INV-12_B_S01,1/12/2026
4845,367393.401,2260739.706,884.128,BS_INV-12_B_S01,1/12/2026
4846,367366.814,2260739.743,884.519,BS_INV-12_B_S01,1/12/2026
5031,367553.062,2260759.184,884.625,BS_INV-12_B_S01,1/12/2026
6031,367604.537,2260759.224,881.926,BS_INV-12_B_S01,1/12/2026
6032,367604.554,2260739.739,881.042,BS_INV-12_B_S01,1/12/2026
18112,367552.979,2260895.754,891.158,BS_INV-12_B_S01,1/12/2026
18113,367526.401,2260895.755,892.503,BS_INV-12_B_S01,1/12/2026
18114,367499.831,2260895.711,893.127,BS_INV-12_B_S01,1/12/2026
18115,367473.235,2260895.748,893.09,BS_INV-12_B_S01,1/12/2026
18116,367446.643,2260895.758,892.252,BS_INV-12_B_S01,1/12/2026
18117,367420.052,2260895.714,891.855,BS_INV-12_B_S01,1/12/2026
18118,367678.182,2260915.227,886.317,BS_INV-12_B_S01,1/12/2026
18119,367651.586,2260915.247,887.123,BS_INV-12_B_S01,1/12/2026
18120,367629.356,2260915.218,889.045,BS_INV-12_B_S01,1/12/2026
18121,367579.573,2260915.199,891.959,BS_INV-12_B_S01,1/12/2026
18123,367526.493,2260915.247,893.083,BS_INV-12_B_S01,1/12/2026
18124,367499.957,2260915.225,893.815,BS_INV-12_B_S01,1/12/2026
18125,367579.548,2260895.755,891.474,BS_INV-12_B_S01,1/12/2026
18126,367473.322,2260915.293,894.419,BS_INV-12_B_S01,1/12/2026
18127,367420.086,2260915.213,893.52,BS_INV-12_B_S01,1/12/2026
18128,367678.139,2260934.75,886.891,BS_INV-12_B_S01,1/12/2026
18129,367651.633,2260934.74,888.584,BS_INV-12_B_S01,1/12/2026
18130,367629.405,2260934.851,890.152,BS_INV-12_B_S01,1/12/2026
18135,367473.332,2260934.732,894.839,BS_INV-12_B_S01,1/12/2026
18140,367446.678,2260915.247,894.101,BS_INV-12_B_S01,1/12/2026
18142,367629.268,2260895.712,888.769,BS_INV-12_B_S01,1/12/2026
18143,367678.115,2260895.771,885.376,BS_INV-12_B_S01,1/12/2026
18152,367678.141,2260856.765,885.007,BS_INV-12_B_S01,1/12/2026
18153,367651.553,2260856.763,887.051,BS_INV-12_B_S01,1/12/2026
18154,367629.375,2260856.773,888.169,BS_INV-12_B_S01,1/12/2026
18155,367579.506,2260856.74,888.989,BS_INV-12_B_S01,1/12/2026
18156,367552.903,2260856.72,888.753,BS_INV-12_B_S01,1/12/2026
18157,367651.49,2260895.717,886.188,BS_INV-12_B_S01,1/12/2026
18158,367526.277,2260856.729,890.231,BS_INV-12_B_S01,1/12/2026
