UPN,N_Y,E_X,Elv_Z,Source
20132,367054.502,2261948.731,910.79,BS_INV-14_B_S01
20133,367104.338,2261948.745,912.431,BS_INV-14_B_S01
20134,367130.834,2261948.71,913.643,BS_INV-14_B_S01
20135,367157.463,2261948.76,914.749,BS_INV-14_B_S01
20136,367183.982,2261948.766,915.383,BS_INV-14_B_S01
20137,367210.548,2261948.722,915.806,BS_INV-14_B_S01
20138,367237.221,2261948.706,915.334,BS_INV-14_B_S01
20139,367263.797,2261948.68,915.074,BS_INV-14_B_S01
20140,367290.379,2261948.709,915.831,BS_INV-14_B_S01
20141,366895.028,2261968.267,906.3,BS_INV-14_B_S01
20142,366921.594,2261968.264,906.879,BS_INV-14_B_S01
20143,366974.699,2261948.712,908.625,BS_INV-14_B_S01
20144,367001.51,2261909.606,911.233,BS_INV-14_B_S01
20145,367027.87,2261909.717,911.543,BS_INV-14_B_S01
20146,367054.537,2261909.628,911.97,BS_INV-14_B_S01
20147,367130.859,2261851.338,912.407,BS_INV-14_B_S01
20148,367157.513,2261851.341,912.698,BS_INV-14_B_S01
20149,367184.027,2261851.348,912.968,BS_INV-14_B_S01
20150,367210.649,2261851.285,912.517,BS_INV-14_B_S01
20151,367237.236,2261851.312,912.462,BS_INV-14_B_S01
20152,367263.822,2261851.309,912.142,BS_INV-14_B_S01
20160,367104.266,2261851.371,912.366,BS_INV-14_B_S01
20176,366974.777,2261929.2,909.069,BS_INV-14_B_S01
20177,367054.333,2261851.337,911.138,BS_INV-14_B_S01
20178,367001.275,2261851.352,910.341,BS_INV-14_B_S01
20179,367104.373,2261909.705,912.291,BS_INV-14_B_S01
20180,367130.768,2261909.672,912.961,BS_INV-14_B_S01
20181,367157.544,2261909.71,913.283,BS_INV-14_B_S01
20182,367184.096,2261909.693,913.568,BS_INV-14_B_S01
20183,367210.728,2261909.744,913.561,BS_INV-14_B_S01
20184,367237.256,2261909.697,913.79,BS_INV-14_B_S01
20185,367263.856,2261909.696,913.675,BS_INV-14_B_S01
20186,367290.479,2261909.67,913.849,BS_INV-14_B_S01
20187,366868.403,2261831.794,906.017,BS_INV-14_B_S01
20188,366895.02,2261831.747,906.705,BS_INV-14_B_S01
20189,366921.586,2261831.832,907.878,BS_INV-14_B_S01
20190,366948.133,2261831.76,908.173,BS_INV-14_B_S01
20191,366974.743,2261831.767,909.124,BS_INV-14_B_S01
20192,367027.847,2261851.312,910.623,BS_INV-14_B_S01
20193,367001.361,2261831.751,909.976,BS_INV-14_B_S01
20194,367054.498,2261831.746,911.094,BS_INV-14_B_S01
20195,367104.455,2261831.793,912.062,BS_INV-14_B_S01
20196,367130.883,2261831.764,912.534,BS_INV-14_B_S01
20197,367157.519,2261831.742,912.462,BS_INV-14_B_S01
20198,367184.152,2261831.769,913.132,BS_INV-14_B_S01
20199,367210.691,2261831.753,912.321,BS_INV-14_B_S01
20200,367237.292,2261831.823,911.907,BS_INV-14_B_S01
20201,367263.932,2261831.756,911.928,BS_INV-14_B_S01
20202,366868.376,2261851.331,906.377,BS_INV-14_B_S01
20203,366894.966,2261851.337,906.786,BS_INV-14_B_S01
20204,366921.506,2261851.361,907.887,BS_INV-14_B_S01
20205,366948.086,2261851.332,908.459,BS_INV-14_B_S01
20206,366974.735,2261851.284,909.643,BS_INV-14_B_S01
20207,367027.891,2261831.753,910.311,BS_INV-14_B_S01
20208,366948.137,2261929.221,908.127,BS_INV-14_B_S01
20209,366921.575,2261929.259,907.272,BS_INV-14_B_S01
20210,366894.986,2261929.226,906.023,BS_INV-14_B_S01
26000,366895.07,2261890.268,907.04,BS_INV-14_B_S01
26001,366921.643,2261890.234,907.838,BS_INV-14_B_S01
26002,366948.235,2261890.284,908.955,BS_INV-14_B_S01
26003,366974.762,2261890.196,910.155,BS_INV-14_B_S01
26004,367001.308,2261890.201,911.335,BS_INV-14_B_S01
26005,367027.888,2261890.2,911.863,BS_INV-14_B_S01
26006,367054.376,2261890.247,911.946,BS_INV-14_B_S01
26007,367104.317,2261890.205,912.311,BS_INV-14_B_S01
26008,367130.953,2261890.229,912.801,BS_INV-14_B_S01
26009,367157.398,2261890.22,913.117,BS_INV-14_B_S01
26010,367184.093,2261890.23,913.665,BS_INV-14_B_S01
26011,367210.65,2261890.209,913.487,BS_INV-14_B_S01
26012,367237.238,2261890.27,913.349,BS_INV-14_B_S01
26014,367263.857,2261890.168,913.007,BS_INV-14_B_S01
28823,366868.458,2261695.244,905.481,BS_INV-14_B_S01
28824,366895.052,2261695.258,906.492,BS_INV-14_B_S01
28825,366921.617,2261695.229,907.249,BS_INV-14_B_S01
28987,366948.222,2261695.237,908.151,BS_INV-14_B_S01
29497,366974.803,2261695.247,908.856,BS_INV-14_B_S01
29498,367027.91,2261695.175,911.016,BS_INV-14_B_S01
30005,367001.263,2261695.191,909.535,BS_INV-14_B_S01
30135,367054.506,2261675.724,913.003,BS_INV-14_B_S01
30136,367104.326,2261675.74,914.284,BS_INV-14_B_S01
30137,367130.908,2261675.754,915.22,BS_INV-14_B_S01
30138,367157.437,2261675.698,915.519,BS_INV-14_B_S01
30139,367184.138,2261675.724,914.802,BS_INV-14_B_S01
30140,367210.647,2261675.773,913.871,BS_INV-14_B_S01
30141,367237.107,2261675.739,913.179,BS_INV-14_B_S01
30142,367263.738,2261675.715,911.749,BS_INV-14_B_S01
30143,367290.361,2261675.687,910.908,BS_INV-14_B_S01
30160,366868.439,2261656.274,906.174,BS_INV-14_B_S01
30161,366895.022,2261656.229,907.258,BS_INV-14_B_S01
30162,367027.943,2261675.763,911.633,BS_INV-14_B_S01
30163,367001.358,2261675.8,910.586,BS_INV-14_B_S01
30164,366974.754,2261675.724,909.235,BS_INV-14_B_S01
30165,366948.18,2261675.734,908.535,BS_INV-14_B_S01
30166,367054.505,2261695.236,912.281,BS_INV-14_B_S01
30167,367104.258,2261695.219,913.302,BS_INV-14_B_S01
30168,367130.856,2261695.226,913.946,BS_INV-14_B_S01
30169,367157.456,2261695.254,914.697,BS_INV-14_B_S01
30170,367184.145,2261695.19,914.651,BS_INV-14_B_S01
30171,367210.747,2261695.258,913.629,BS_INV-14_B_S01
30172,367237.097,2261695.243,911.924,BS_INV-14_B_S01
30173,367263.785,2261695.206,911.268,BS_INV-14_B_S01
30174,367290.33,2261695.156,910.499,BS_INV-14_B_S01
30179,366921.646,2261656.183,908.069,BS_INV-14_B_S01
30191,366868.499,2261675.738,905.627,BS_INV-14_B_S01
30192,366894.976,2261675.766,906.723,BS_INV-14_B_S01
30193,366921.634,2261675.735,907.496,BS_INV-14_B_S01
30195,366948.267,2261656.212,908.829,BS_INV-14_B_S01
30196,366974.692,2261656.243,909.546,BS_INV-14_B_S01
30197,367001.349,2261656.242,910.901,BS_INV-14_B_S01
30198,367027.786,2261636.757,912.879,BS_INV-14_B_S01
30199,367054.44,2261636.768,913.517,BS_INV-14_B_S01
30200,367104.257,2261636.747,914.445,BS_INV-14_B_S01
30201,367130.87,2261636.751,914.724,BS_INV-14_B_S01
30202,367157.464,2261636.745,915.263,BS_INV-14_B_S01
30203,367184.007,2261636.75,915.607,BS_INV-14_B_S01
30204,367210.564,2261636.802,914.908,BS_INV-14_B_S01
30205,367237.177,2261636.802,913.892,BS_INV-14_B_S01
30206,367263.773,2261636.776,913.23,BS_INV-14_B_S01
30207,367290.322,2261636.79,911.526,BS_INV-14_B_S01
30211,367001.306,2261636.734,911.903,BS_INV-14_B_S01
30228,366974.725,2261636.781,910.54,BS_INV-14_B_S01
30229,366921.587,2261636.755,908.431,BS_INV-14_B_S01
30230,367027.881,2261656.239,912.221,BS_INV-14_B_S01
30231,367054.476,2261656.166,913.638,BS_INV-14_B_S01
30232,367104.284,2261656.19,915.072,BS_INV-14_B_S01
30233,367130.864,2261656.169,915.159,BS_INV-14_B_S01
30234,367157.508,2261656.228,915.402,BS_INV-14_B_S01
30235,367184.056,2261656.228,915.863,BS_INV-14_B_S01
30236,367210.741,2261656.238,914.973,BS_INV-14_B_S01
30237,367237.262,2261656.27,913.738,BS_INV-14_B_S01
30238,367263.882,2261656.26,912.275,BS_INV-14_B_S01
30239,367290.375,2261656.224,911.294,BS_INV-14_B_S01
30243,366948.187,2261636.768,909.211,BS_INV-14_B_S01
30256,366868.463,2261636.801,906.107,BS_INV-14_B_S01
30257,366895.078,2261636.788,907.056,BS_INV-14_B_S01
34564,366868.364,2261812.273,906.597,BS_INV-14_B_S01
34565,366894.964,2261812.289,906.918,BS_INV-14_B_S01
34566,366921.612,2261812.257,908.041,BS_INV-14_B_S01
34567,366948.144,2261812.294,908.623,BS_INV-14_B_S01
34568,366974.791,2261812.285,909.211,BS_INV-14_B_S01
34570,367001.238,2261812.287,909.544,BS_INV-14_B_S01
34571,367054.51,2261812.256,911.248,BS_INV-14_B_S01
34584,367027.885,2261812.279,910.511,BS_INV-14_B_S01
38983,367290.364,2261714.693,910.449,BS_INV-14_B_S01
38984,367317.046,2261714.862,909.775,BS_INV-14_B_S01
38985,367290.349,2261734.338,910.349,BS_INV-14_B_S01
38986,367316.992,2261734.382,910.431,BS_INV-14_B_S01
38987,367290.345,2261753.755,910.116,BS_INV-14_B_S01
38988,367316.99,2261753.8,909.249,BS_INV-14_B_S01
38989,367290.344,2261773.271,910.143,BS_INV-14_B_S01
38990,367316.92,2261773.255,909.059,BS_INV-14_B_S01
38991,367290.444,2261792.704,910.335,BS_INV-14_B_S01
38992,367317.027,2261792.755,909.611,BS_INV-14_B_S01
39057,367290.416,2261831.83,911.316,BS_INV-14_B_S01
39058,366868.461,2261909.729,906.009,BS_INV-14_B_S01
39060,367317.048,2261831.788,910.398,BS_INV-14_B_S01
39061,367290.432,2261851.319,911.721,BS_INV-14_B_S01
39062,367317.023,2261851.312,911.481,BS_INV-14_B_S01
39473,366841.905,2261909.692,905.212,BS_INV-14_B_S01
39756,366841.825,2262026.771,902.989,BS_INV-14_B_S01
39757,366868.439,2262026.777,904.195,BS_INV-14_B_S01
39758,366841.887,2262007.288,903.687,BS_INV-14_B_S01
39759,366868.409,2262007.343,904.582,BS_INV-14_B_S01
39881,366868.451,2261987.742,904.623,BS_INV-14_B_S01
39883,366868.481,2261968.221,905.645,BS_INV-14_B_S01
40472,367290.463,2261870.85,912.413,BS_INV-14_B_S01
40473,367316.955,2261870.834,912.03,BS_INV-14_B_S01
40699,366841.857,2261929.236,905.023,BS_INV-14_B_S01
40700,366868.471,2261929.244,905.369,BS_INV-14_B_S01
40701,366841.837,2261948.736,904.938,BS_INV-14_B_S01
40702,366868.409,2261948.726,905.404,BS_INV-14_B_S01
40703,366841.92,2261968.214,904.415,BS_INV-14_B_S01
40956,366841.807,2261987.776,904.125,BS_INV-14_B_S01
42039,366841.938,2261890.254,905.74,BS_INV-14_B_S01
42040,366868.48,2261890.22,906.136,BS_INV-14_B_S01
42041,367290.405,2261890.183,913.069,BS_INV-14_B_S01
42042,367316.986,2261890.212,913.253,BS_INV-14_B_S01
44027,367316.858,2262007.267,915.716,BS_INV-14_B_S01
44028,367316.693,2262026.862,915.255,BS_INV-14_B_S01
44455,366841.891,2261870.82,905.909,BS_INV-14_B_S01
44483,366841.888,2261851.322,905.607,BS_INV-14_B_S01
44484,366841.769,2261831.776,905.317,BS_INV-14_B_S01
44485,367317.051,2261909.708,913.679,BS_INV-14_B_S01
44486,367316.94,2261987.702,916.258,BS_INV-14_B_S01
44487,367317.021,2261968.335,915.91,BS_INV-14_B_S01
44489,367317.023,2261929.225,914.771,BS_INV-14_B_S01
44504,367316.904,2261597.678,910.234,BS_INV-14_B_S01
44505,366841.889,2261597.679,904.968,BS_INV-14_B_S01
44510,367316.899,2261617.23,910.299,BS_INV-14_B_S01
44511,366841.853,2261617.276,905.274,BS_INV-14_B_S01
44616,366841.81,2261792.777,905.447,BS_INV-14_B_S01
44617,366841.894,2261773.296,905.67,BS_INV-14_B_S01
44618,366841.874,2261753.823,905.317,BS_INV-14_B_S01
44619,366841.844,2261734.325,905.208,BS_INV-14_B_S01
44620,366841.808,2261714.78,904.965,BS_INV-14_B_S01
44806,366841.887,2261695.271,904.594,BS_INV-14_B_S01
44822,367316.899,2261695.206,909.709,BS_INV-14_B_S01
44862,366841.9,2261675.782,905.074,BS_INV-14_B_S01
44907,367316.923,2261636.744,910.431,BS_INV-14_B_S01
44908,366841.857,2261636.776,905.189,BS_INV-14_B_S01
44911,367316.901,2261656.258,910.941,BS_INV-14_B_S01
44912,366841.885,2261656.251,905.048,BS_INV-14_B_S01
44915,367317.011,2261675.726,910.137,BS_INV-14_B_S01
45571,366841.823,2261812.329,905.61,BS_INV-14_B_S01
