UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
41424,2266758.031,374466.887,855.2769,BS_INV-3_B_S01,2/23/2026
41423,2266758.013,374440.362,855.609164,BS_INV-3_B_S01,2/23/2026
34872,2266757.898,374413.9059,856.238875,BS_INV-3_B_S01,2/23/2026
34900,2266757.926,374387.2882,856.301,BS_INV-3_B_S01,2/23/2026
34899,2266757.883,374360.7115,856.299227,BS_INV-3_B_S01,2/23/2026
34898,2266757.92,374334.1177,855.753985,BS_INV-3_B_S01,2/23/2026
34897,2266757.957,374307.496,855.53881,BS_INV-3_B_S01,2/23/2026
34896,2266757.897,374280.863,855.3987,BS_INV-3_B_S01,2/23/2026
34895,2266757.93,374254.2184,854.92254,BS_INV-3_B_S01,2/23/2026
48258,2266757.855,374229.4432,854.571468,BS_INV-3_B_S01,2/23/2026
34894,2266757.901,374204.4663,854.231855,BS_INV-3_B_S01,2/23/2026
34893,2266757.882,374177.9141,853.763874,BS_INV-3_B_S01,2/23/2026
34892,2266757.876,374151.2692,853.336472,BS_INV-3_B_S01,2/23/2026
34891,2266757.953,374124.7922,853.041368,BS_INV-3_B_S01,2/23/2026
34890,2266757.876,374098.1484,852.691832,BS_INV-3_B_S01,2/23/2026
34889,2266757.899,374071.492,851.943674,BS_INV-3_B_S01,2/23/2026
34888,2266757.938,374044.966,851.269454,BS_INV-3_B_S01,2/23/2026
34901,2266757.916,374018.3989,850.135704,BS_INV-3_B_S01,2/23/2026
45766,2266757.991,373991.6585,848.989315,BS_INV-3_B_S01,2/23/2026
41422,2266777.591,374466.9694,854.506356,BS_INV-3_B_S01,2/23/2026
41421,2266777.464,374440.3507,854.842147,BS_INV-3_B_S01,2/23/2026
34887,2266777.419,374413.7907,855.1025,BS_INV-3_B_S01,2/23/2026
34885,2266777.422,374387.3135,854.999843,BS_INV-3_B_S01,2/23/2026
34884,2266777.406,374360.6544,855.226612,BS_INV-3_B_S01,2/23/2026
34883,2266777.396,374334.1082,854.551404,BS_INV-3_B_S01,2/23/2026
34882,2266777.499,374307.4802,854.202935,BS_INV-3_B_S01,2/23/2026
34881,2266777.43,374280.872,853.810212,BS_INV-3_B_S01,2/23/2026
34880,2266777.393,374254.3068,853.427202,BS_INV-3_B_S01,2/23/2026
48259,2266777.334,374229.3972,853.168174,BS_INV-3_B_S01,2/23/2026
34879,2266777.459,374204.4568,852.889668,BS_INV-3_B_S01,2/23/2026
34878,2266777.417,374177.8631,852.6165,BS_INV-3_B_S01,2/23/2026
34877,2266777.506,374151.3389,852.213198,BS_INV-3_B_S01,2/23/2026
34876,2266777.425,374124.6945,851.554073,BS_INV-3_B_S01,2/23/2026
34875,2266777.403,374098.1007,851.167068,BS_INV-3_B_S01,2/23/2026
34874,2266777.45,374071.4438,850.6189,BS_INV-3_B_S01,2/23/2026
34873,2266777.423,374044.9657,850.102913,BS_INV-3_B_S01,2/23/2026
34934,2266777.465,374018.4116,849.491386,BS_INV-3_B_S01,2/23/2026
45767,2266777.408,373991.7528,848.326824,BS_INV-3_B_S01,2/23/2026
41420,2266796.956,374466.9118,853.507907,BS_INV-3_B_S01,2/23/2026
41435,2266797.004,374440.3242,853.766018,BS_INV-3_B_S01,2/23/2026
34966,2266796.984,374413.851,854.132996,BS_INV-3_B_S01,2/23/2026
34967,2266796.945,374387.2328,854.112068,BS_INV-3_B_S01,2/23/2026
34968,2266796.969,374360.6731,853.842202,BS_INV-3_B_S01,2/23/2026
35060,2266796.943,374334.063,853.399445,BS_INV-3_B_S01,2/23/2026
35059,2266796.898,374307.2245,853.020156,BS_INV-3_B_S01,2/23/2026
35058,2266797.017,374280.886,852.646584,BS_INV-3_B_S01,2/23/2026
35057,2266796.948,374254.2274,851.9408,BS_INV-3_B_S01,2/23/2026
48260,2266796.881,374229.4223,851.66493,BS_INV-3_B_S01,2/23/2026
35056,2266797.045,374204.7072,851.191495,BS_INV-3_B_S01,2/23/2026
35055,2266796.981,374177.9153,850.954717,BS_INV-3_B_S01,2/23/2026
35054,2266796.952,374151.3302,850.7998,BS_INV-3_B_S01,2/23/2026
35053,2266796.936,374124.6737,850.156554,BS_INV-3_B_S01,2/23/2026
35052,2266796.922,374098.1189,849.77938,BS_INV-3_B_S01,2/23/2026
35051,2266796.916,374071.4583,849.294538,BS_INV-3_B_S01,2/23/2026
35050,2266796.93,374044.8955,848.822577,BS_INV-3_B_S01,2/23/2026
35049,2266796.974,374018.3173,848.219459,BS_INV-3_B_S01,2/23/2026
45768,2266797.082,373991.7001,847.4934,BS_INV-3_B_S01,2/23/2026
41437,2266816.494,374466.9863,852.825884,BS_INV-3_B_S01,2/23/2026
41454,2266816.511,374440.3106,853.218676,BS_INV-3_B_S01,2/23/2026
35048,2266816.445,374413.7686,853.465356,BS_INV-3_B_S01,2/23/2026
35061,2266816.436,374387.0768,853.03146,BS_INV-3_B_S01,2/23/2026
35047,2266816.574,374360.45,852.743022,BS_INV-3_B_S01,2/23/2026
35045,2266816.382,374334.1686,852.246195,BS_INV-3_B_S01,2/23/2026
35044,2266816.457,374307.4375,851.64142,BS_INV-3_B_S01,2/23/2026
35043,2266816.391,374280.9891,851.142402,BS_INV-3_B_S01,2/23/2026
35042,2266816.517,374254.3088,850.434224,BS_INV-3_B_S01,2/23/2026
48280,2266816.38,374229.4172,850.137876,BS_INV-3_B_S01,2/23/2026
35041,2266816.453,374204.2956,849.460224,BS_INV-3_B_S01,2/23/2026
35040,2266816.442,374177.9094,849.457624,BS_INV-3_B_S01,2/23/2026
35039,2266816.386,374151.3608,849.15396,BS_INV-3_B_S01,2/23/2026
35038,2266816.428,374124.9074,848.806685,BS_INV-3_B_S01,2/23/2026
35037,2266816.452,374098.0626,848.620396,BS_INV-3_B_S01,2/23/2026
35036,2266816.477,374071.4728,848.050156,BS_INV-3_B_S01,2/23/2026
35035,2266816.409,374044.8977,847.88,BS_INV-3_B_S01,2/23/2026
35034,2266816.454,374018.2997,847.166302,BS_INV-3_B_S01,2/23/2026
45769,2266816.454,373991.7105,846.325981,BS_INV-3_B_S01,2/23/2026
41438,2266835.986,374466.9797,851.736134,BS_INV-3_B_S01,2/23/2026
41453,2266836.021,374440.3381,852.098432,BS_INV-3_B_S01,2/23/2026
35033,2266835.908,374413.8056,852.415127,BS_INV-3_B_S01,2/23/2026
35046,2266835.908,374387.233,851.943166,BS_INV-3_B_S01,2/23/2026
35063,2266835.923,374360.6626,851.514734,BS_INV-3_B_S01,2/23/2026
35078,2266835.915,374334.091,850.91601,BS_INV-3_B_S01,2/23/2026
35064,2266835.901,374307.3925,850.183323,BS_INV-3_B_S01,2/23/2026
