UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
447,366322.723,2261890.364,893.376,BS_INV-22_B_S03,1/12/2026
448,366296.109,2261890.281,893.397,BS_INV-22_B_S03,1/12/2026
449,366269.611,2261890.194,893.201,BS_INV-22_B_S03,1/12/2026
495,366269.524,2261870.753,895.047,BS_INV-22_B_S03,1/12/2026
496,366296.071,2261870.772,895.202,BS_INV-22_B_S03,1/12/2026
497,366322.666,2261870.846,894.974,BS_INV-22_B_S03,1/12/2026
498,365847.509,2261890.234,886.35,BS_INV-22_B_S03,1/12/2026
499,365874.105,2261890.192,886.066,BS_INV-22_B_S03,1/12/2026
500,365900.686,2261890.288,885.822,BS_INV-22_B_S03,1/12/2026
501,365927.232,2261890.329,885.97,BS_INV-22_B_S03,1/12/2026
502,365953.813,2261890.227,886.839,BS_INV-22_B_S03,1/12/2026
503,366242.907,2261870.737,894.366,BS_INV-22_B_S03,1/12/2026
504,365980.453,2261890.305,888.22,BS_INV-22_B_S03,1/12/2026
505,366033.656,2261890.359,889.122,BS_INV-22_B_S03,1/12/2026
506,366060.191,2261890.311,888.691,BS_INV-22_B_S03,1/12/2026
507,366109.977,2261890.373,887.462,BS_INV-22_B_S03,1/12/2026
508,366136.524,2261890.35,887.793,BS_INV-22_B_S03,1/12/2026
509,366163.196,2261890.386,888.512,BS_INV-22_B_S03,1/12/2026
510,366189.802,2261890.244,889.599,BS_INV-22_B_S03,1/12/2026
511,366216.362,2261890.265,890.707,BS_INV-22_B_S03,1/12/2026
512,366243.025,2261890.18,892.023,BS_INV-22_B_S03,1/12/2026
513,366007.057,2261890.381,888.811,BS_INV-22_B_S03,1/12/2026
514,366216.356,2261870.766,892.983,BS_INV-22_B_S03,1/12/2026
515,366189.722,2261870.861,891.232,BS_INV-22_B_S03,1/12/2026
516,366163.126,2261870.889,889.851,BS_INV-22_B_S03,1/12/2026
525,365847.513,2261870.765,886.347,BS_INV-22_B_S03,1/12/2026
526,365874.078,2261870.768,886.271,BS_INV-22_B_S03,1/12/2026
527,365900.593,2261870.778,885.681,BS_INV-22_B_S03,1/12/2026
528,365927.186,2261870.827,886.004,BS_INV-22_B_S03,1/12/2026
529,365953.812,2261870.766,886.703,BS_INV-22_B_S03,1/12/2026
530,365980.25,2261870.78,887.656,BS_INV-22_B_S03,1/12/2026
531,366006.99,2261870.753,889.145,BS_INV-22_B_S03,1/12/2026
532,366033.626,2261870.788,889.495,BS_INV-22_B_S03,1/12/2026
533,366060.21,2261870.772,889.234,BS_INV-22_B_S03,1/12/2026
534,366109.997,2261870.727,888.768,BS_INV-22_B_S03,1/12/2026
535,366136.55,2261870.727,889.24,BS_INV-22_B_S03,1/12/2026
1137,366203.372,2262221.876,881.626,BS_INV-22_B_S03,1/12/2026
1138,366181.114,2262221.917,882.036,BS_INV-22_B_S03,1/12/2026
1139,366158.828,2262221.911,882.487,BS_INV-22_B_S03,1/12/2026
1140,366132.283,2262221.885,882.562,BS_INV-22_B_S03,1/12/2026
1141,366110.064,2262221.989,882.271,BS_INV-22_B_S03,1/12/2026
1166,366060.083,2262221.904,881.951,BS_INV-22_B_S03,1/12/2026
1257,366033.533,2262221.866,882.533,BS_INV-22_B_S03,1/12/2026
1258,365980.45,2262221.883,884.576,BS_INV-22_B_S03,1/12/2026
1259,366557.354,2261890.275,899.627,BS_INV-22_B_S03,1/12/2026
1260,366607.199,2261890.256,900.786,BS_INV-22_B_S03,1/12/2026
1261,366633.768,2261890.268,901.381,BS_INV-22_B_S03,1/12/2026
1262,366660.367,2261890.281,901.909,BS_INV-22_B_S03,1/12/2026
1263,366686.89,2261890.271,902.572,BS_INV-22_B_S03,1/12/2026
1264,366713.548,2261890.214,903.098,BS_INV-22_B_S03,1/12/2026
1265,366740.156,2261890.206,903.634,BS_INV-22_B_S03,1/12/2026
1266,366766.744,2261890.284,904.66,BS_INV-22_B_S03,1/12/2026
1267,366530.767,2261890.217,898.412,BS_INV-22_B_S03,1/12/2026
1268,366793.271,2261890.295,905.417,BS_INV-22_B_S03,1/12/2026
1277,366819.87,2261890.288,905.825,BS_INV-22_B_S03,1/12/2026
1278,366504.126,2261890.369,896.943,BS_INV-22_B_S03,1/12/2026
1279,366477.555,2261890.412,896.113,BS_INV-22_B_S03,1/12/2026
1280,366451.1,2261890.352,895.921,BS_INV-22_B_S03,1/12/2026
1281,366424.43,2261909.816,896.734,BS_INV-22_B_S03,1/12/2026
1282,366451.084,2261909.831,895.319,BS_INV-22_B_S03,1/12/2026
1283,366477.56,2261909.902,895.708,BS_INV-22_B_S03,1/12/2026
1284,366504.145,2261909.868,896.774,BS_INV-22_B_S03,1/12/2026
1285,366530.749,2261909.795,898.123,BS_INV-22_B_S03,1/12/2026
1286,366557.37,2261909.807,899.075,BS_INV-22_B_S03,1/12/2026
1287,366607.214,2261909.863,900.337,BS_INV-22_B_S03,1/12/2026
1288,366633.731,2261909.776,901.053,BS_INV-22_B_S03,1/12/2026
1289,366660.21,2261909.82,901.393,BS_INV-22_B_S03,1/12/2026
1290,366686.957,2261909.817,902.063,BS_INV-22_B_S03,1/12/2026
1291,366713.527,2261909.797,902.647,BS_INV-22_B_S03,1/12/2026
1292,366740.115,2261909.822,903.255,BS_INV-22_B_S03,1/12/2026
1293,366766.709,2261909.83,903.955,BS_INV-22_B_S03,1/12/2026
1294,366793.299,2261909.778,904.964,BS_INV-22_B_S03,1/12/2026
1295,366819.848,2261909.844,905.641,BS_INV-22_B_S03,1/12/2026
1296,366344.675,2261890.346,894.361,BS_INV-22_B_S03,1/12/2026
1297,366371.322,2261890.352,896.399,BS_INV-22_B_S03,1/12/2026
1298,366397.874,2261890.285,897.003,BS_INV-22_B_S03,1/12/2026
1299,366424.488,2261890.255,897.307,BS_INV-22_B_S03,1/12/2026
1301,366397.783,2261909.759,896.606,BS_INV-22_B_S03,1/12/2026
1346,366006.967,2262221.896,883.065,BS_INV-22_B_S03,1/12/2026
