UPN,Detected,Pile_Height,Top_X,Top_Y,Top_Z,Bot_X,Bot_Y,Bot_Z,Lean_East_Deg,Lean_North_Deg,Tracker_Slope_Pct,Elv_Dz_Deg,Abs_Elv_Dz,Bot_X_1ft,Bot_Y_1ft,Bot_Z_1ft
28505.0,True,3.6620979799999986,2262904.2625335,365900.7725355,907.88056798,2262904.254566,365900.71763800003,904.21847,0.12465625070579733,0.8588408857559386,3.5815489112309926,0.0,0.0,2262904.254566,365900.71763800003,904.21847
28504.0,True,4.177176159999931,2262904.20908,365874.12122,906.92603616,2262904.257617,365874.096139,902.74886,-0.6657224885262991,0.3440166567461205,3.924841373302358,0.0,0.0,2262904.257617,365874.096139,902.74886
44846.0,True,3.908917679999945,2262904.269248,365847.52590800007,905.88220968,2262904.273975,365847.51029999997,901.973292,-0.06928695727648915,0.22877631437400225,-1.5413570971979051,0.0,0.0,2262904.273975,365847.51029999997,901.973292
44847.0,True,4.208283159999951,2262923.687015,366322.83409250004,913.21451716,2262923.69475,366322.7793425,909.0062340000001,-0.10531191418000674,0.7453792531615022,2.670657426782649,0.0,0.0,2262923.69475,366322.7793425,909.0062340000001
28503.0,True,4.306944279999925,2262923.698322,366296.169766,912.50240428,2262923.697748,366296.14529899997,908.19546,0.007635990950348059,0.32548383926656754,2.2547871832723403,0.0,0.0,2262923.697748,366296.14529899997,908.19546
28502.0,True,4.530020229999991,2262923.6662105,366269.552637,911.90224423,2262923.665942,366269.510145,907.372224,0.0033959908364380453,0.5374238387463208,2.38406041496544,0.0,0.0,2262923.665942,366269.510145,907.372224
28501.0,True,4.324208999999996,2262923.702735,366242.96138,911.268292,2262923.6938,366242.9442,906.944083,0.11838860028390741,0.22763384263052444,1.4652085579637641,0.0,0.0,2262923.6938,366242.9442,906.944083
28500.0,True,4.523384949999922,2262923.6986694997,366216.34352799994,910.87828495,2262923.698173,366216.3162455,906.3549,0.006288949069528371,0.3455715495698968,1.0024291014108435,0.0,0.0,2262923.698173,366216.3162455,906.3549
28499.0,True,4.0183852000000115,2262923.680748,366189.85639900004,910.6127702,2262923.6780305,366189.8530925,906.594385,0.03874721502258183,0.04714541901424241,1.4739381179283777,0.0,0.0,2262923.6780305,366189.8530925,906.594385
28498.0,True,4.27235227999995,2262923.6672745,366163.28012250003,910.22105228,2262923.672997,366163.279738,905.9487,-0.07674341971184617,0.005156463399046629,0.9873418614885597,0.0,0.0,2262923.672997,366163.279738,905.9487
28497.0,True,4.31701350000003,2262923.6950275004,366136.67954499996,909.9584135,2262923.6936600003,366136.67351,905.6414,0.018149579294700402,0.08009699352538746,0.8988997213256192,0.0,0.0,2262923.6936600003,366136.67351,905.6414
28496.0,True,4.307051139999999,2262923.7482270002,366110.10685,909.7195511399999,2262923.74326,366110.048806,905.4124999999999,0.06607491312514924,0.7721001696848617,0.41932268328325534,0.0,0.0,2262923.74326,366110.048806,905.4124999999999
47803.0,True,4.375570399999901,2262923.7606774997,366085.1435625,909.6148744,2262923.752987,366085.1555,905.2393040000001,0.10070291911485185,-0.15631485890436636,0.7176467272109159,0.0,0.0,2262923.752987,366085.1555,905.2393040000001
28495.0,True,4.308033860000023,2262923.708528,366060.238391,909.43614286,2262923.7191939997,366060.214972,905.128109,-0.1418548553122747,0.3114638112707837,0.1458261979673884,0.0,0.0,2262923.7191939997,366060.214972,905.128109
28494.0,True,4.313682670000048,2262923.779038,366033.58745,909.39727867,2262923.768108,366033.620288,905.083596,0.14517561223894404,-0.436156900673339,-0.25300280958783283,0.0,0.0,2262923.768108,366033.620288,905.083596
28493.0,True,4.311538519999999,2262923.789646,366007.01942699996,909.46449652,2262923.7969025,366007.0122135,905.152958,-0.09643110622590712,0.09585968367692033,0.04334617671755223,0.0,0.0,2262923.7969025,366007.0122135,905.152958
28492.0,True,4.071286399999963,2262923.6886219997,365980.465674,909.4529864,2262923.6933744997,365980.41044999997,905.3817,-0.06688256258863134,0.7771273709173556,0.6461025078222075,0.0,0.0,2262923.6933744997,365980.41044999997,905.3817
28491.0,True,4.322317320000025,2262923.782766,365953.721,909.28018732,2262923.774228,365953.76571099996,904.95787,0.11317788183725952,-0.5926589925733481,1.845566492527909,0.0,0.0,2262923.774228,365953.76571099996,904.95787
28490.0,True,3.7799254000000246,2262923.782213,365927.165364,908.7900854,2262923.7511099996,365927.164626,905.0101599999999,0.47144592882813185,0.011186539964953113,2.9264027198197837,0.0,0.0,2262923.7511099996,365927.164626,905.0101599999999
28489.0,True,3.860421640000027,2262923.745855,365900.696518,908.01549964,2262923.751362,365900.662012,904.155078,-0.08173398863088721,0.5121190643013733,4.2921501367687345,0.0,0.0,2262923.751362,365900.662012,904.155078
28488.0,True,4.091988259999994,2262923.7671,365874.12692049996,906.8750922600001,2262923.7566670002,365874.095033,902.7831040000001,0.1460819314261954,0.4464778660542663,3.29316588046158,0.0,0.0,2262923.7566670002,365874.095033,902.7831040000001
44848.0,True,4.357773999999949,2262923.6968125002,365847.554035,906.0,2262923.6901225,365847.5055275,901.642226,0.08795969555811212,0.6377476765009789,-1.6255285017607302,0.0,0.0,2262923.6901225,365847.5055275,901.642226
44849.0,True,4.101035000000024,2262943.2121005002,366322.65413399995,913.7294,2262943.1767,366322.6747,909.628365,0.4945699975452129,-0.28732627859501747,2.8087514365068755,0.0,0.0,2262943.1767,366322.6747,909.628365
28487.0,True,4.499239899999907,2262943.1942725,366296.11885850003,912.9840899,2262943.173071,366296.118613,908.48485,0.269989490850719,0.003126331236771307,2.644574632087095,0.0,0.0,2262943.173071,366296.118613,908.48485
28486.0,True,4.309143199999994,2262943.174028,366269.61242200003,912.2831072,2262943.1705,366269.6095825,907.973964,0.04690943124889202,0.03775491700702105,2.686614512528893,0.0,0.0,2262943.1705,366269.6095825,907.973964
28485.0,True,4.203347239999971,2262943.17284,366243.02409099997,911.56878124,2262943.172989,366243.071004,907.365434,-0.0020310169397959044,-0.6394440324960016,1.8815755825168499,0.0,0.0,2262943.172989,366243.071004,907.365434
28484.0,True,3.9738531500000818,2262943.1756450003,366216.38215900003,911.06749315,2262943.19632,366216.355705,907.0936399999999,-0.2980934365673562,0.3814132296195254,1.0641469231904628,0.0,0.0,2262943.19632,366216.355705,907.0936399999999
28483.0,True,4.106761399999982,2262943.1665209997,366189.861786,910.7852774,2262943.1817225004,366189.8177075,906.6785160000001,-0.21208386970755555,0.6149407765438468,1.1154850850864877,0.0,0.0,2262943.1817225004,366189.8177075,906.6785160000001
28482.0,True,4.15939886000001,2262943.1557935,366163.2564535,910.48849886,2262943.171735,366163.280346,906.3291,-0.2195933143928812,-0.3291159132027417,2.102887987309422,0.0,0.0,2262943.171735,366163.280346,906.3291
28481.0,True,4.133211899999992,2262943.247736,366136.66409,909.9292879,2262943.2255325,366136.61929249996,905.796076,0.30778838085656446,0.6209715949128451,0.6619107396263305,0.0,0.0,2262943.2255325,366136.61929249996,905.796076
28508.0,True,3.967784800000004,2262943.0982,366109.981591,909.7526708,2262943.129475,366109.974825,905.784886,-0.4516092689037805,0.09770259434718298,0.026732799921218568,0.0,0.0,2262943.129475,366109.974825,905.784886
47804.0,True,4.327614720000042,2262943.2225789996,366085.08335,909.7460147200001,2262943.227329,366085.061735,905.4184,-0.06288795998116825,0.28617103293127855,1.3216859400058516,0.0,0.0,2262943.227329,366085.061735,905.4184
28509.0,True,3.934457880000082,2262943.1409675004,366060.15949600004,909.41659788,2262943.1410675,366060.14428949996,905.48214,-0.001456253540339958,0.2214444692662454,-0.867049389296917,0.0,0.0,2262943.1410675,366060.14428949996,905.48214
28510.0,True,4.280635999999959,2262943.207033,366033.603061,909.646856,2262943.20331,366033.61614,905.36622,0.04983188092617752,-0.17506024062335257,-0.20371593559178822,0.0,0.0,2262943.20331,366033.61614,905.36622
28511.0,True,4.266220000000089,2262943.1936299996,366007.07593,909.7008960000001,2262943.195614,366007.127606,905.434676,-0.026645327751893433,-0.6939801301132746,-0.4050313846193479,0.0,0.0,2262943.195614,366007.127606,905.434676
28539.0,True,4.2594867600000725,2262943.2023595,365980.4039835,909.8089257600001,2262943.2017719997,365980.46534799994,905.549439,0.007902660969890007,-0.8253772922833775,0.7527496926816134,0.0,0.0,2262943.2017719997,365980.46534799994,905.549439
28538.0,True,3.9767003499999873,2262943.149768,365953.840038,909.6089653500001,2262943.1899395,365953.85921,905.6322650000001,-0.5787660393166476,-0.27622553316159326,2.59702445482273,0.0,0.0,2262943.1899395,365953.85921,905.6322650000001
28537.0,True,3.4722982400001,2262943.118446,365927.184354,908.91671024,2262943.1473824997,365927.2213175,905.4444119999999,-0.4774650146307806,-0.6099051417171921,3.1273075074689163,0.0,0.0,2262943.1473824997,365927.2213175,905.4444119999999
28536.0,True,3.674404080000045,2262943.185155,365900.61576300004,908.0858260800001,2262943.1856425,365900.6056745,904.411422,-0.007601691134880184,0.15731177329095658,3.6777830092437034,0.0,0.0,2262943.1856425,365900.6056745,904.411422
28535.0,True,4.273508900000024,2262943.2483200002,365874.14214,907.1121809,2262943.2397499997,365874.124125,902.838672,0.11489953900161254,0.2415292398309674,3.3022683609706123,0.0,0.0,2262943.2397499997,365874.124125,902.838672
44850.0,True,4.049585740000111,2262943.247878,365847.590992,906.2353907400001,2262943.24971,365847.565388,902.185805,-0.025920147515236636,0.3622547308850983,-1.7065070936255429,0.0,0.0,2262943.24971,365847.565388,902.185805
44851.0,True,4.164562879999949,2262962.715616,366322.76907000004,914.35114088,2262962.7297935,366322.798127,910.186578,-0.19505235360836082,-0.3997577886381265,3.5382856716553146,0.0,0.0,2262962.7297935,366322.798127,910.186578
28534.0,True,3.95850439000003,2262962.5918515,366296.0406925,913.4054043900001,2262962.60485,366296.1001655,909.4469,-0.188140882143486,-0.860753255650593,3.239783085746211,0.0,0.0,2262962.60485,366296.1001655,909.4469
28533.0,True,4.053672929999948,2262962.690142,366269.556958,912.5473829299999,2262962.6859999998,366269.565725,908.49371,0.058544204164050484,-0.12391510712427589,2.589395341501896,0.0,0.0,2262962.6859999998,366269.565725,908.49371
28532.0,True,4.006561300000044,2262962.6466,366242.9759375,911.8590943,2262962.63924,366242.951865,907.852533,0.10525147143835056,0.34424434145793725,1.6215650762423373,0.0,0.0,2262962.63924,366242.951865,907.852533
28531.0,True,4.073288579999939,2262962.690194,366216.3633675,911.42755358,2262962.682639,366216.396921,907.354265,0.1062701820385854,-0.4719602886429044,1.796265999549202,0.0,0.0,2262962.682639,366216.396921,907.354265
28530.0,True,4.010508179999988,2262962.648247,366189.78362899995,910.95011018,2262962.6355235,366189.772204,906.939602,0.18177257517278633,0.16322183607016427,1.4492049358687273,0.0,0.0,2262962.6355235,366189.772204,906.939602
28529.0,True,4.143815509999968,2262962.668056,366163.23399800004,910.56535151,2262962.69161,366163.25585,906.4215360000001,-0.3256733456151153,-0.3021408081403081,1.207611645544362,0.0,0.0,2262962.69161,366163.25585,906.4215360000001
28528.0,True,4.387030519999939,2262962.69906,366136.7168,910.24512652,2262962.701385,366136.706539,905.858096,-0.03036510948341231,0.1340111311814809,0.8187513259655438,0.0,0.0,2262962.701385,366136.706539,905.858096
