UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
1348,366819.926,2260427.773,897.574,BS_INV-20_B_S03,1/13/2026
1395,366344.74,2260427.774,898.345,BS_INV-20_B_S03,1/13/2026
1396,366371.293,2260427.768,898.577,BS_INV-20_B_S03,1/13/2026
1397,366397.803,2260427.764,898.578,BS_INV-20_B_S03,1/13/2026
1398,366424.427,2260427.751,898.77,BS_INV-20_B_S03,1/13/2026
1399,366451.21,2260427.764,899.129,BS_INV-20_B_S03,1/13/2026
1400,366477.63,2260427.748,899.836,BS_INV-20_B_S03,1/13/2026
1401,366504.146,2260427.748,900.784,BS_INV-20_B_S03,1/13/2026
1403,366530.729,2260427.78,901.768,BS_INV-20_B_S03,1/13/2026
1404,366607.324,2260427.722,902.921,BS_INV-20_B_S03,1/13/2026
1405,366633.764,2260427.73,903.198,BS_INV-20_B_S03,1/13/2026
1406,366660.388,2260427.717,902.762,BS_INV-20_B_S03,1/13/2026
1407,366686.963,2260427.72,902.399,BS_INV-20_B_S03,1/13/2026
1408,366713.526,2260427.749,901.294,BS_INV-20_B_S03,1/13/2026
1409,366740.072,2260427.742,900.354,BS_INV-20_B_S03,1/13/2026
1410,366766.704,2260427.724,899.326,BS_INV-20_B_S03,1/13/2026
1411,366793.345,2260427.709,898.208,BS_INV-20_B_S03,1/13/2026
1412,366557.349,2260427.741,902.184,BS_INV-20_B_S03,1/13/2026
5055,366660.387,2260447.253,904.024,BS_INV-20_B_S03,1/13/2026
5056,366686.834,2260447.276,903.24,BS_INV-20_B_S03,1/13/2026
5057,366713.591,2260447.307,902.182,BS_INV-20_B_S03,1/13/2026
5058,366740.12,2260447.281,901.219,BS_INV-20_B_S03,1/13/2026
5059,366766.731,2260447.289,900.156,BS_INV-20_B_S03,1/13/2026
5060,366793.25,2260447.28,899.085,BS_INV-20_B_S03,1/13/2026
5061,366819.899,2260447.265,898.177,BS_INV-20_B_S03,1/13/2026
5118,366633.792,2260447.21,904.35,BS_INV-20_B_S03,1/13/2026
5119,366607.226,2260447.321,903.795,BS_INV-20_B_S03,1/13/2026
5120,366557.409,2260447.31,903.159,BS_INV-20_B_S03,1/13/2026
5121,366530.799,2260447.322,902.547,BS_INV-20_B_S03,1/13/2026
5179,366344.749,2260447.191,898.457,BS_INV-20_B_S03,1/13/2026
5180,366371.272,2260447.306,898.486,BS_INV-20_B_S03,1/13/2026
5181,366424.481,2260447.252,898.909,BS_INV-20_B_S03,1/13/2026
5182,366451.143,2260447.251,899.679,BS_INV-20_B_S03,1/13/2026
5183,366477.708,2260447.245,900.351,BS_INV-20_B_S03,1/13/2026
5184,366504.212,2260447.221,901.205,BS_INV-20_B_S03,1/13/2026
5390,366397.844,2260447.286,898.609,BS_INV-20_B_S03,1/13/2026
5437,366006.974,2260720.192,896.395,BS_INV-20_B_S03,1/13/2026
5438,366033.578,2260720.28,896.311,BS_INV-20_B_S03,1/13/2026
5439,366060.165,2260720.198,896.536,BS_INV-20_B_S03,1/13/2026
5440,366109.957,2260720.229,896.484,BS_INV-20_B_S03,1/13/2026
5441,366136.565,2260720.195,896.993,BS_INV-20_B_S03,1/13/2026
5442,366163.186,2260720.172,897.531,BS_INV-20_B_S03,1/13/2026
5443,366189.748,2260720.221,898.201,BS_INV-20_B_S03,1/13/2026
5444,366216.338,2260720.186,898.398,BS_INV-20_B_S03,1/13/2026
5445,365980.367,2260720.184,896.492,BS_INV-20_B_S03,1/13/2026
5446,366242.957,2260720.294,898.805,BS_INV-20_B_S03,1/13/2026
5447,366296.12,2260720.294,899.488,BS_INV-20_B_S03,1/13/2026
5448,366322.74,2260720.29,899.819,BS_INV-20_B_S03,1/13/2026
5449,365847.557,2260700.871,890.141,BS_INV-20_B_S03,1/13/2026
5450,365874.031,2260700.788,895.837,BS_INV-20_B_S03,1/13/2026
5451,365900.649,2260700.779,896.589,BS_INV-20_B_S03,1/13/2026
5452,365927.214,2260700.814,896.838,BS_INV-20_B_S03,1/13/2026
5453,365953.78,2260700.795,896.541,BS_INV-20_B_S03,1/13/2026
5454,365980.288,2260700.889,896.296,BS_INV-20_B_S03,1/13/2026
5455,366269.519,2260720.281,899.418,BS_INV-20_B_S03,1/13/2026
5456,365953.796,2260720.184,896.161,BS_INV-20_B_S03,1/13/2026
5457,365927.174,2260720.157,896.372,BS_INV-20_B_S03,1/13/2026
5458,365900.602,2260720.193,896.285,BS_INV-20_B_S03,1/13/2026
5476,365847.702,2260720.291,888.188,BS_INV-20_B_S03,1/13/2026
5477,365874.059,2260720.176,895.602,BS_INV-20_B_S03,1/13/2026
5479,366006.968,2260700.803,896.808,BS_INV-20_B_S03,1/13/2026
5569,366033.59,2260700.803,896.736,BS_INV-20_B_S03,1/13/2026
5571,366109.948,2260700.796,896.893,BS_INV-20_B_S03,1/13/2026
5629,366060.198,2260700.683,896.861,BS_INV-20_B_S03,1/13/2026
5662,366269.514,2260603.322,898.776,BS_INV-20_B_S03,1/13/2026
5663,366296.093,2260603.224,898.852,BS_INV-20_B_S03,1/13/2026
5664,366322.793,2260603.288,899.003,BS_INV-20_B_S03,1/13/2026
5665,365847.53,2260583.709,892.976,BS_INV-20_B_S03,1/13/2026
5666,365874.13,2260583.717,894.106,BS_INV-20_B_S03,1/13/2026
5667,365900.663,2260583.721,894.907,BS_INV-20_B_S03,1/13/2026
5668,365927.388,2260583.822,895.775,BS_INV-20_B_S03,1/13/2026
5669,365953.805,2260583.765,895.949,BS_INV-20_B_S03,1/13/2026
5670,366242.915,2260603.235,898.385,BS_INV-20_B_S03,1/13/2026
5671,365980.38,2260583.739,896.099,BS_INV-20_B_S03,1/13/2026
5672,366033.617,2260583.738,897.032,BS_INV-20_B_S03,1/13/2026
5673,366060.204,2260583.721,897.486,BS_INV-20_B_S03,1/13/2026
5674,366110.072,2260583.745,897.949,BS_INV-20_B_S03,1/13/2026
5675,366136.59,2260583.729,898.238,BS_INV-20_B_S03,1/13/2026
5676,366163.121,2260583.731,898.485,BS_INV-20_B_S03,1/13/2026
5677,366189.795,2260583.815,898.381,BS_INV-20_B_S03,1/13/2026
5678,366216.394,2260583.732,898.472,BS_INV-20_B_S03,1/13/2026
5679,366242.971,2260583.729,898.506,BS_INV-20_B_S03,1/13/2026
5680,366006.981,2260583.758,896.471,BS_INV-20_B_S03,1/13/2026
5681,366216.362,2260603.257,898.507,BS_INV-20_B_S03,1/13/2026
5682,366189.745,2260603.252,898.02,BS_INV-20_B_S03,1/13/2026
5683,366163.174,2260603.241,898.098,BS_INV-20_B_S03,1/13/2026
5685,366136.563,2260700.808,897.31,BS_INV-20_B_S03,1/13/2026
5686,366163.133,2260700.831,897.618,BS_INV-20_B_S03,1/13/2026
5687,366189.731,2260700.811,898.32,BS_INV-20_B_S03,1/13/2026
5688,366242.968,2260700.812,899.011,BS_INV-20_B_S03,1/13/2026
5689,366269.536,2260700.793,899.374,BS_INV-20_B_S03,1/13/2026
5690,366296.126,2260700.809,899.362,BS_INV-20_B_S03,1/13/2026
5691,366322.69,2260700.849,899.868,BS_INV-20_B_S03,1/13/2026
5692,365847.563,2260603.245,893.077,BS_INV-20_B_S03,1/13/2026
5693,365874.124,2260603.278,894.511,BS_INV-20_B_S03,1/13/2026
5694,365900.693,2260603.252,895.5,BS_INV-20_B_S03,1/13/2026
5695,365927.419,2260603.329,892.978,BS_INV-20_B_S03,1/13/2026
5696,365953.786,2260603.273,896.174,BS_INV-20_B_S03,1/13/2026
5697,365980.418,2260603.238,896.271,BS_INV-20_B_S03,1/13/2026
5698,366007.017,2260603.326,896.687,BS_INV-20_B_S03,1/13/2026
5699,366033.531,2260603.187,896.951,BS_INV-20_B_S03,1/13/2026
5700,366060.155,2260603.276,897.563,BS_INV-20_B_S03,1/13/2026
5701,366109.979,2260603.247,897.755,BS_INV-20_B_S03,1/13/2026
5702,366136.591,2260603.264,898.086,BS_INV-20_B_S03,1/13/2026
5703,366269.573,2260583.763,898.769,BS_INV-20_B_S03,1/13/2026
