UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
3675,374254.422,2266114.369,849.585,BS_INV-02_B_S01,2/12/2026
3676,374281.027,2266114.278,850.011,BS_INV-02_B_S01,2/12/2026
3677,374307.611,2266114.254,850.53,BS_INV-02_B_S01,2/12/2026
3678,374334.258,2266114.234,850.92,BS_INV-02_B_S01,2/12/2026
3679,374360.745,2266114.251,851.397,BS_INV-02_B_S01,2/12/2026
3680,374071.578,2266250.788,847.187,BS_INV-02_B_S01,2/12/2026
3681,374045.011,2266250.785,846.761,BS_INV-02_B_S01,2/12/2026
3682,374018.388,2266250.804,847.04,BS_INV-02_B_S01,2/12/2026
3683,373991.835,2266250.804,846.557,BS_INV-02_B_S01,2/12/2026
3836,373772.285,2266192.343,845.744,BS_INV-02_B_S01,2/12/2026
4312,374018.38,2266231.32,846.553,BS_INV-02_B_S01,2/12/2026
4785,373719.068,2266192.366,844.643,BS_INV-02_B_S01,2/12/2026
4787,373692.534,2266192.324,842.66,BS_INV-02_B_S01,2/12/2026
4788,373665.959,2266192.353,841.465,BS_INV-02_B_S01,2/12/2026
4789,373639.398,2266192.35,840.503,BS_INV-02_B_S01,2/12/2026
4790,373612.807,2266192.325,839.487,BS_INV-02_B_S01,2/12/2026
4791,373586.263,2266192.34,838.414,BS_INV-02_B_S01,2/12/2026
5920,373823.556,2266192.368,846.63,BS_INV-02_B_S01,2/12/2026
5965,374229.499,2266250.811,848.556,BS_INV-02_B_S01,2/12/2026
5966,374229.463,2266231.347,848.417,BS_INV-02_B_S01,2/12/2026
5967,374229.479,2266133.822,849.138,BS_INV-02_B_S01,2/12/2026
5968,374229.482,2266114.328,849.511,BS_INV-02_B_S01,2/12/2026
5980,373823.618,2266211.887,846.318,BS_INV-02_B_S01,2/12/2026
22883,374254.297,2266153.345,849.243,BS_INV-02_B_S01,2/12/2026
22884,374280.693,2266153.405,849.394,BS_INV-02_B_S01,2/12/2026
22885,374307.597,2266153.408,849.531,BS_INV-02_B_S01,2/12/2026
22886,374334.151,2266153.431,850.031,BS_INV-02_B_S01,2/12/2026
22887,374360.814,2266153.525,850.349,BS_INV-02_B_S01,2/12/2026
22888,374387.303,2266153.428,851.057,BS_INV-02_B_S01,2/12/2026
22889,374413.894,2266153.325,851.81,BS_INV-02_B_S01,2/12/2026
22890,374155.673,2266172.896,847.975,BS_INV-02_B_S01,2/12/2026
22891,374182.429,2266172.931,848.405,BS_INV-02_B_S01,2/12/2026
22892,374204.435,2266172.872,848.517,BS_INV-02_B_S01,2/12/2026
22893,374254.324,2266172.851,848.882,BS_INV-02_B_S01,2/12/2026
22894,374280.905,2266172.84,849.118,BS_INV-02_B_S01,2/12/2026
22895,374307.495,2266172.824,849.369,BS_INV-02_B_S01,2/12/2026
22896,374334.214,2266172.787,849.809,BS_INV-02_B_S01,2/12/2026
22897,374360.755,2266172.852,850.255,BS_INV-02_B_S01,2/12/2026
22898,374387.24,2266172.854,850.658,BS_INV-02_B_S01,2/12/2026
22899,374413.9,2266172.873,851.102,BS_INV-02_B_S01,2/12/2026
22900,374155.74,2266192.374,847.939,BS_INV-02_B_S01,2/12/2026
22901,374182.265,2266192.356,848.363,BS_INV-02_B_S01,2/12/2026
22902,374204.527,2266192.368,848.455,BS_INV-02_B_S01,2/12/2026
22903,374254.387,2266192.37,848.799,BS_INV-02_B_S01,2/12/2026
22904,374280.882,2266192.326,848.928,BS_INV-02_B_S01,2/12/2026
22905,374307.469,2266192.389,849.142,BS_INV-02_B_S01,2/12/2026
22906,374334.189,2266192.329,849.495,BS_INV-02_B_S01,2/12/2026
22907,374360.727,2266192.338,849.997,BS_INV-02_B_S01,2/12/2026
22908,374387.238,2266192.35,850.316,BS_INV-02_B_S01,2/12/2026
22909,374413.826,2266192.34,850.693,BS_INV-02_B_S01,2/12/2026
22910,374204.523,2266153.33,848.778,BS_INV-02_B_S01,2/12/2026
22911,374182.297,2266153.353,848.571,BS_INV-02_B_S01,2/12/2026
22912,374155.705,2266153.375,848.263,BS_INV-02_B_S01,2/12/2026
22927,374155.656,2266211.855,847.909,BS_INV-02_B_S01,2/12/2026
22943,374182.265,2266211.86,847.921,BS_INV-02_B_S01,2/12/2026
22944,374204.532,2266211.845,848.378,BS_INV-02_B_S01,2/12/2026
22945,374254.339,2266211.836,848.445,BS_INV-02_B_S01,2/12/2026
22978,374280.926,2266211.867,848.792,BS_INV-02_B_S01,2/12/2026
22979,374307.529,2266211.889,848.966,BS_INV-02_B_S01,2/12/2026
22980,374334.194,2266211.848,849.483,BS_INV-02_B_S01,2/12/2026
22981,374360.7,2266211.859,849.817,BS_INV-02_B_S01,2/12/2026
22982,374387.32,2266211.914,850.172,BS_INV-02_B_S01,2/12/2026
22983,374413.876,2266211.857,850.271,BS_INV-02_B_S01,2/12/2026
23007,374045.029,2266094.958,849.297,BS_INV-02_B_S01,2/12/2026
23134,374071.638,2266094.923,848.893,BS_INV-02_B_S01,2/12/2026
23135,374098.143,2266094.904,848.917,BS_INV-02_B_S01,2/12/2026
23136,374124.77,2266094.926,849.215,BS_INV-02_B_S01,2/12/2026
23137,374334.125,2266328.888,850.345,BS_INV-02_B_S01,2/12/2026
23138,374360.658,2266328.916,850.761,BS_INV-02_B_S01,2/12/2026
23139,374387.284,2266328.887,850.789,BS_INV-02_B_S01,2/12/2026
23140,374413.917,2266328.892,851.166,BS_INV-02_B_S01,2/12/2026
23141,374044.885,2266309.389,846.974,BS_INV-02_B_S01,2/12/2026
23142,374071.484,2266309.393,847.593,BS_INV-02_B_S01,2/12/2026
23143,374098.099,2266309.373,847.993,BS_INV-02_B_S01,2/12/2026
23144,374124.696,2266309.353,848.408,BS_INV-02_B_S01,2/12/2026
23145,374151.192,2266309.369,848.824,BS_INV-02_B_S01,2/12/2026
23146,374177.863,2266309.362,849.213,BS_INV-02_B_S01,2/12/2026
23147,374204.538,2266309.416,849.489,BS_INV-02_B_S01,2/12/2026
23148,374254.346,2266309.384,849.591,BS_INV-02_B_S01,2/12/2026
23149,374280.873,2266309.427,849.59,BS_INV-02_B_S01,2/12/2026
23150,374307.471,2266309.381,849.895,BS_INV-02_B_S01,2/12/2026
23151,374334.096,2266309.407,850.005,BS_INV-02_B_S01,2/12/2026
23152,374360.63,2266309.366,850.217,BS_INV-02_B_S01,2/12/2026
23153,374387.255,2266309.322,850.547,BS_INV-02_B_S01,2/12/2026
23154,374413.793,2266309.444,850.884,BS_INV-02_B_S01,2/12/2026
23155,374044.941,2266289.863,846.948,BS_INV-02_B_S01,2/12/2026
23156,374071.525,2266289.919,847.062,BS_INV-02_B_S01,2/12/2026
23157,374098.161,2266289.882,847.405,BS_INV-02_B_S01,2/12/2026
23158,374124.721,2266289.872,847.995,BS_INV-02_B_S01,2/12/2026
23159,374151.259,2266289.858,848.268,BS_INV-02_B_S01,2/12/2026
23160,374177.849,2266289.882,848.674,BS_INV-02_B_S01,2/12/2026
23161,374204.478,2266289.876,848.852,BS_INV-02_B_S01,2/12/2026
23162,374254.299,2266289.923,849.208,BS_INV-02_B_S01,2/12/2026
23163,374280.878,2266289.895,849.414,BS_INV-02_B_S01,2/12/2026
23164,374307.469,2266328.874,850.426,BS_INV-02_B_S01,2/12/2026
23165,374280.831,2266328.92,850.262,BS_INV-02_B_S01,2/12/2026
23166,374254.298,2266328.883,850.338,BS_INV-02_B_S01,2/12/2026
23167,374204.496,2266328.926,850.181,BS_INV-02_B_S01,2/12/2026
23168,374204.527,2266367.86,851.931,BS_INV-02_B_S01,2/12/2026
23169,374254.293,2266367.902,851.934,BS_INV-02_B_S01,2/12/2026
23170,374280.815,2266367.913,851.582,BS_INV-02_B_S01,2/12/2026
23171,374307.53,2266367.838,851.631,BS_INV-02_B_S01,2/12/2026
23172,374334.132,2266367.937,851.596,BS_INV-02_B_S01,2/12/2026
23173,374360.721,2266367.922,851.724,BS_INV-02_B_S01,2/12/2026
23174,374387.389,2266367.858,852.203,BS_INV-02_B_S01,2/12/2026
23175,374413.866,2266367.896,852.575,BS_INV-02_B_S01,2/12/2026
23176,374045.026,2266348.415,849.182,BS_INV-02_B_S01,2/12/2026
23177,374071.494,2266348.371,849.584,BS_INV-02_B_S01,2/12/2026
23178,374098.124,2266348.391,850.337,BS_INV-02_B_S01,2/12/2026
23179,374124.763,2266348.371,850.705,BS_INV-02_B_S01,2/12/2026
23180,374151.313,2266348.333,850.794,BS_INV-02_B_S01,2/12/2026
23181,374307.495,2266289.937,849.54,BS_INV-02_B_S01,2/12/2026
23182,374177.923,2266348.361,851.112,BS_INV-02_B_S01,2/12/2026
23183,374254.248,2266348.383,851.072,BS_INV-02_B_S01,2/12/2026
23184,374280.852,2266348.391,850.686,BS_INV-02_B_S01,2/12/2026
23185,374307.548,2266348.394,850.936,BS_INV-02_B_S01,2/12/2026
23186,374334.139,2266348.375,850.967,BS_INV-02_B_S01,2/12/2026
23187,374360.634,2266348.395,851.252,BS_INV-02_B_S01,2/12/2026
23188,374387.273,2266348.407,851.433,BS_INV-02_B_S01,2/12/2026
23189,374413.943,2266348.357,851.724,BS_INV-02_B_S01,2/12/2026
23190,374044.873,2266328.841,847.673,BS_INV-02_B_S01,2/12/2026
23191,374071.5,2266328.869,848.434,BS_INV-02_B_S01,2/12/2026
23192,374098.104,2266328.857,849.126,BS_INV-02_B_S01,2/12/2026
23193,374124.696,2266328.834,849.442,BS_INV-02_B_S01,2/12/2026
23194,374151.263,2266328.84,849.698,BS_INV-02_B_S01,2/12/2026
23195,374178.025,2266328.843,849.984,BS_INV-02_B_S01,2/12/2026
23196,374204.527,2266348.447,851.035,BS_INV-02_B_S01,2/12/2026
23197,374334.027,2266289.922,849.585,BS_INV-02_B_S01,2/12/2026
23198,374360.675,2266289.914,849.974,BS_INV-02_B_S01,2/12/2026
23199,374387.218,2266289.88,850.22,BS_INV-02_B_S01,2/12/2026
23229,374177.79,2266367.89,852.012,BS_INV-02_B_S01,2/12/2026
23232,374413.869,2266289.876,850.678,BS_INV-02_B_S01,2/12/2026
23233,374044.987,2266270.454,846.965,BS_INV-02_B_S01,2/12/2026
23234,374071.449,2266270.386,847.034,BS_INV-02_B_S01,2/12/2026
23235,374098.155,2266270.36,846.83,BS_INV-02_B_S01,2/12/2026
23236,374124.676,2266270.391,847.352,BS_INV-02_B_S01,2/12/2026
23237,374151.346,2266270.397,847.746,BS_INV-02_B_S01,2/12/2026
23238,374177.867,2266270.34,848.189,BS_INV-02_B_S01,2/12/2026
23239,374204.488,2266270.346,848.318,BS_INV-02_B_S01,2/12/2026
23240,374254.324,2266270.379,848.855,BS_INV-02_B_S01,2/12/2026
23241,374280.939,2266270.383,848.98,BS_INV-02_B_S01,2/12/2026
23242,374307.544,2266270.355,849.083,BS_INV-02_B_S01,2/12/2026
23243,374334.202,2266270.441,849.429,BS_INV-02_B_S01,2/12/2026
23244,374360.629,2266270.413,849.678,BS_INV-02_B_S01,2/12/2026
23246,374387.333,2266270.41,849.981,BS_INV-02_B_S01,2/12/2026
23260,374413.843,2266270.419,850.285,BS_INV-02_B_S01,2/12/2026
23261,374151.216,2266367.91,851.715,BS_INV-02_B_S01,2/12/2026
23262,374124.704,2266367.949,851.638,BS_INV-02_B_S01,2/12/2026
23263,374098.135,2266367.939,851.357,BS_INV-02_B_S01,2/12/2026
23264,374280.873,2266504.42,856.689,BS_INV-02_B_S01,2/12/2026
23265,374307.454,2266504.446,857.589,BS_INV-02_B_S01,2/12/2026
23266,374334.207,2266504.342,857.849,BS_INV-02_B_S01,2/12/2026
23267,374360.752,2266504.321,858.531,BS_INV-02_B_S01,2/12/2026
23268,374387.289,2266504.251,858.823,BS_INV-02_B_S01,2/12/2026
23269,374413.883,2266504.316,859.437,BS_INV-02_B_S01,2/12/2026
23270,374045.168,2266484.792,851.921,BS_INV-02_B_S01,2/12/2026
23271,374071.687,2266484.903,852.531,BS_INV-02_B_S01,2/12/2026
23272,374098.286,2266484.841,853.141,BS_INV-02_B_S01,2/12/2026
23273,374124.656,2266484.761,853.875,BS_INV-02_B_S01,2/12/2026
23274,374151.511,2266484.819,854.001,BS_INV-02_B_S01,2/12/2026
23275,374178.042,2266484.883,854.879,BS_INV-02_B_S01,2/12/2026
23276,374204.636,2266484.935,855.028,BS_INV-02_B_S01,2/12/2026
23277,374254.337,2266504.415,856.285,BS_INV-02_B_S01,2/12/2026
23278,374254.419,2266484.869,855.959,BS_INV-02_B_S01,2/12/2026
23279,374307.49,2266484.877,857.064,BS_INV-02_B_S01,2/12/2026
23280,374334.072,2266484.889,857.436,BS_INV-02_B_S01,2/12/2026
23281,374360.737,2266484.909,857.936,BS_INV-02_B_S01,2/12/2026
23282,374387.201,2266484.898,858.397,BS_INV-02_B_S01,2/12/2026
23283,374413.895,2266484.877,858.706,BS_INV-02_B_S01,2/12/2026
23284,374044.98,2266465.514,851.974,BS_INV-02_B_S01,2/12/2026
23285,374071.552,2266465.408,852.49,BS_INV-02_B_S01,2/12/2026
23286,374098.166,2266465.423,853.206,BS_INV-02_B_S01,2/12/2026
23287,374124.68,2266465.442,853.86,BS_INV-02_B_S01,2/12/2026
23288,374151.294,2266465.441,854.207,BS_INV-02_B_S01,2/12/2026
23289,374177.931,2266465.442,854.358,BS_INV-02_B_S01,2/12/2026
23290,374204.58,2266465.444,855.092,BS_INV-02_B_S01,2/12/2026
23291,374254.294,2266465.478,856.043,BS_INV-02_B_S01,2/12/2026
23292,374280.84,2266484.974,856.343,BS_INV-02_B_S01,2/12/2026
23293,374280.887,2266465.451,856.31,BS_INV-02_B_S01,2/12/2026
23294,374204.483,2266504.461,855.201,BS_INV-02_B_S01,2/12/2026
23295,374151.367,2266504.484,854.432,BS_INV-02_B_S01,2/12/2026
23296,374151.442,2266094.916,849.297,BS_INV-02_B_S01,2/12/2026
23297,374177.936,2266094.931,849.336,BS_INV-02_B_S01,2/12/2026
23298,374204.54,2266094.797,849.534,BS_INV-02_B_S01,2/12/2026
23299,374254.311,2266094.83,850.058,BS_INV-02_B_S01,2/12/2026
23300,374280.922,2266094.894,850.531,BS_INV-02_B_S01,2/12/2026
23301,374307.484,2266094.857,850.99,BS_INV-02_B_S01,2/12/2026
23302,374334.087,2266094.867,851.594,BS_INV-02_B_S01,2/12/2026
23303,374360.778,2266094.871,852.058,BS_INV-02_B_S01,2/12/2026
23304,374387.32,2266094.932,852.765,BS_INV-02_B_S01,2/12/2026
23305,374413.865,2266094.853,853.521,BS_INV-02_B_S01,2/12/2026
23306,374044.999,2266523.918,852.502,BS_INV-02_B_S01,2/12/2026
23307,374071.494,2266523.939,852.844,BS_INV-02_B_S01,2/12/2026
23308,374098.071,2266523.971,853.612,BS_INV-02_B_S01,2/12/2026
23309,374177.897,2266504.463,854.904,BS_INV-02_B_S01,2/12/2026
23310,374124.799,2266523.926,854.329,BS_INV-02_B_S01,2/12/2026
23311,374177.826,2266523.934,855.074,BS_INV-02_B_S01,2/12/2026
23312,374204.498,2266523.928,855.61,BS_INV-02_B_S01,2/12/2026
