UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
181,364652.063,2256602.454,883.519,BS_INV-32_B_S02,2/9/2026
182,364678.519,2256602.425,883.178,BS_INV-32_B_S02,2/9/2026
183,364705.166,2256602.468,883.159,BS_INV-32_B_S02,2/9/2026
184,364755.034,2256602.51,883.035,BS_INV-32_B_S02,2/9/2026
185,364781.655,2256602.522,883.23,BS_INV-32_B_S02,2/9/2026
186,364808.207,2256602.513,883.284,BS_INV-32_B_S02,2/9/2026
187,364834.765,2256602.489,883.319,BS_INV-32_B_S02,2/9/2026
188,364861.405,2256602.527,883.261,BS_INV-32_B_S02,2/9/2026
189,364625.488,2256602.458,883.839,BS_INV-32_B_S02,2/9/2026
190,364888.011,2256602.485,883.123,BS_INV-32_B_S02,2/9/2026
191,364941.033,2256602.472,883.031,BS_INV-32_B_S02,2/9/2026
192,364967.803,2256602.509,882.819,BS_INV-32_B_S02,2/9/2026
193,364611.795,2256407.784,882.987,BS_INV-32_B_S02,2/9/2026
194,364634.028,2256407.709,883.201,BS_INV-32_B_S02,2/9/2026
195,364656.283,2256407.777,883.2,BS_INV-32_B_S02,2/9/2026
196,364682.89,2256407.751,883.445,BS_INV-32_B_S02,2/9/2026
197,364705.212,2256407.754,883.357,BS_INV-32_B_S02,2/9/2026
198,364755.035,2256407.75,883.409,BS_INV-32_B_S02,2/9/2026
199,364914.604,2256602.505,883.003,BS_INV-32_B_S02,2/9/2026
200,364598.85,2256602.457,884.074,BS_INV-32_B_S02,2/9/2026
201,364572.212,2256602.472,884.367,BS_INV-32_B_S02,2/9/2026
202,364545.663,2256602.492,884.59,BS_INV-32_B_S02,2/9/2026
203,364519.094,2256621.979,885.067,BS_INV-32_B_S02,2/9/2026
204,364545.705,2256622.025,884.937,BS_INV-32_B_S02,2/9/2026
205,364572.263,2256621.973,884.461,BS_INV-32_B_S02,2/9/2026
206,364598.784,2256622.023,884.288,BS_INV-32_B_S02,2/9/2026
207,364625.436,2256621.978,883.827,BS_INV-32_B_S02,2/9/2026
208,364652.06,2256621.967,883.506,BS_INV-32_B_S02,2/9/2026
209,364678.625,2256621.958,883.401,BS_INV-32_B_S02,2/9/2026
210,364705.181,2256621.996,883.257,BS_INV-32_B_S02,2/9/2026
211,364755.097,2256621.987,883.093,BS_INV-32_B_S02,2/9/2026
212,364781.62,2256621.968,883.21,BS_INV-32_B_S02,2/9/2026
213,364808.235,2256622.009,883.328,BS_INV-32_B_S02,2/9/2026
214,364834.806,2256622,883.158,BS_INV-32_B_S02,2/9/2026
215,364861.397,2256622.027,883.049,BS_INV-32_B_S02,2/9/2026
216,364888.021,2256621.995,882.906,BS_INV-32_B_S02,2/9/2026
217,364914.606,2256622.049,882.586,BS_INV-32_B_S02,2/9/2026
218,364941.18,2256621.992,882.634,BS_INV-32_B_S02,2/9/2026
219,364967.835,2256622.027,882.621,BS_INV-32_B_S02,2/9/2026
220,364492.417,2256602.511,885.037,BS_INV-32_B_S02,2/9/2026
221,364519.061,2256602.46,884.816,BS_INV-32_B_S02,2/9/2026
222,364781.607,2256407.671,883.587,BS_INV-32_B_S02,2/9/2026
223,364492.511,2256622.012,885.265,BS_INV-32_B_S02,2/9/2026
224,364808.212,2256407.746,883.634,BS_INV-32_B_S02,2/9/2026
225,364861.382,2256407.736,883.736,BS_INV-32_B_S02,2/9/2026
