UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
22220,365428.7825,2262104.727,906.0194,BS_INV-23_T_S02,1/7/2026
34561,365927.46309750003,2262494.79,903.8248395,BS_INV-23_T_S02,1/7/2026
22219,365402.1597,2262104.714,905.9941281600001,BS_INV-23_T_S02,1/7/2026
34562,365900.7904,2262494.8224299997,904.8226553200001,BS_INV-23_T_S02,1/7/2026
22218,365375.4509,2262104.7175869998,906.2058577,BS_INV-23_T_S02,1/7/2026
34563,365874.3357,2262494.717,905.5232628,BS_INV-23_T_S02,1/7/2026
40988,365348.971,2262104.682,906.1969098,BS_INV-23_T_S02,1/7/2026
40987,365322.2781,2262104.7339199996,906.6941,BS_INV-23_T_S02,1/7/2026
44763,365797.3504,2262124.164,898.3167113999999,BS_INV-23_T_S02,1/7/2026
45572,365847.6719,2262494.8707999997,905.8906574,BS_INV-23_T_S02,1/7/2026
22183,365770.8337,2262124.4016960002,900.1570481,BS_INV-23_T_S02,1/7/2026
43652,365797.6298,2262494.699,901.7118265800001,BS_INV-23_T_S02,1/7/2026
22196,365744.3651,2262124.126,901.5920647,BS_INV-23_T_S02,1/7/2026
7443,365771.1029,2262494.7043899996,901.813651,BS_INV-23_T_S02,1/7/2026
22213,365717.7654,2262124.352,902.8643396,BS_INV-23_T_S02,1/7/2026
7442,365744.5388,2262494.71,901.9347126,BS_INV-23_T_S02,1/7/2026
22228,365691.08803600003,2262124.311,903.8372134,BS_INV-23_T_S02,1/7/2026
7441,365717.86719599995,2262494.642,901.8508046,BS_INV-23_T_S02,1/7/2026
22214,365664.7465,2262124.274,904.5186317499999,BS_INV-23_T_S02,1/7/2026
7440,365691.31679199997,2262494.704,901.6499818,BS_INV-23_T_S02,1/7/2026
22242,365637.99063300004,2262124.281,904.8010329900001,BS_INV-23_T_S02,1/7/2026
7453,365664.72205750004,2262494.6984470002,901.8724679,BS_INV-23_T_S02,1/7/2026
22241,365611.4277,2262124.306,904.8512934,BS_INV-23_T_S02,1/7/2026
7439,365638.25480450003,2262494.7967379997,901.6387406399999,BS_INV-23_T_S02,1/7/2026
22240,365584.79218550003,2262124.255,905.1619043200001,BS_INV-23_T_S02,1/7/2026
7437,365611.4664,2262494.711,901.6625404,BS_INV-23_T_S02,1/7/2026
47217,365559.82235200005,2262124.249,905.8793487,BS_INV-23_T_S02,1/7/2026
7436,365584.91781949997,2262494.698,901.9219581,BS_INV-23_T_S02,1/7/2026
22239,365534.9147,2262124.317,906.068329,BS_INV-23_T_S02,1/7/2026
46309,365559.93357600004,2262494.805,902.7310495,BS_INV-23_T_S02,1/7/2026
22238,365508.3869,2262124.306,906.2703818,BS_INV-23_T_S02,1/7/2026
7435,365535.117,2262494.7095419997,903.2297924,BS_INV-23_T_S02,1/7/2026
22237,365481.73681400006,2262124.3382860003,906.2194487200001,BS_INV-23_T_S02,1/7/2026
7434,365508.5065,2262494.684,904.1295388,BS_INV-23_T_S02,1/7/2026
22236,365455.0707,2262124.2967870003,906.0524444,BS_INV-23_T_S02,1/7/2026
7433,365481.9516,2262494.736,905.2266406,BS_INV-23_T_S02,1/7/2026
22235,365428.6128,2262124.318,905.865999,BS_INV-23_T_S02,1/7/2026
7432,365455.1181,2262494.6890155002,906.1525569,BS_INV-23_T_S02,1/7/2026
