UPN,N_Y,E_X,Elv_Z,Source
19759,367263.83,2261558.889,914.906,BS_INV-13_B_S01
19761,366868.563,2261539.232,907.023,BS_INV-13_B_S01
19762,366948.206,2261558.862,912.433,BS_INV-13_B_S01
19764,366921.569,2261578.209,909.79,BS_INV-13_B_S01
19765,366974.72,2261578.233,912.741,BS_INV-13_B_S01
19795,366948.057,2261578.246,911.105,BS_INV-13_B_S01
19798,367001.226,2261578.225,913.469,BS_INV-13_B_S01
19799,367027.703,2261578.212,914.17,BS_INV-13_B_S01
19800,367054.349,2261578.293,914.686,BS_INV-13_B_S01
19801,367104.139,2261578.212,914.094,BS_INV-13_B_S01
19802,367130.715,2261578.351,913.787,BS_INV-13_B_S01
19803,367157.254,2261578.201,914.298,BS_INV-13_B_S01
19804,367183.925,2261578.218,915.36,BS_INV-13_B_S01
19805,367210.408,2261578.259,915.629,BS_INV-13_B_S01
19806,367237.04,2261578.263,915.254,BS_INV-13_B_S01
19807,367263.719,2261578.245,914.392,BS_INV-13_B_S01
19808,367290.2,2261578.24,914.04,BS_INV-13_B_S01
20153,366868.182,2261285.842,912.628,BS_INV-13_B_S01
20154,366894.877,2261285.771,913.384,BS_INV-13_B_S01
20155,366921.394,2261285.736,914.077,BS_INV-13_B_S01
20156,366948.022,2261285.733,914.504,BS_INV-13_B_S01
20157,366974.61,2261285.728,914.389,BS_INV-13_B_S01
20158,367001.189,2261285.788,914.586,BS_INV-13_B_S01
20159,367027.799,2261285.753,914.907,BS_INV-13_B_S01
20161,367054.374,2261285.75,915.194,BS_INV-13_B_S01
20162,367130.738,2261285.776,915.24,BS_INV-13_B_S01
20163,367157.303,2261285.725,915.577,BS_INV-13_B_S01
20164,367183.972,2261285.771,915.412,BS_INV-13_B_S01
20165,367210.608,2261285.738,915,BS_INV-13_B_S01
20166,367237.15,2261285.728,914.804,BS_INV-13_B_S01
20167,367263.781,2261285.763,914.405,BS_INV-13_B_S01
20175,367104.206,2261285.773,915.779,BS_INV-13_B_S01
29560,366868.378,2261266.17,913.898,BS_INV-13_B_S01
29561,366894.999,2261266.235,914.449,BS_INV-13_B_S01
29562,366921.472,2261246.761,915.372,BS_INV-13_B_S01
29563,366948.108,2261246.711,915.608,BS_INV-13_B_S01
29564,366974.653,2261246.747,915.377,BS_INV-13_B_S01
29565,367001.307,2261246.778,915.761,BS_INV-13_B_S01
29566,367027.904,2261246.72,915.779,BS_INV-13_B_S01
29567,367054.515,2261246.806,915.507,BS_INV-13_B_S01
29568,367104.299,2261246.818,915.808,BS_INV-13_B_S01
29569,367130.875,2261246.776,915.449,BS_INV-13_B_S01
29570,367157.451,2261246.736,914.792,BS_INV-13_B_S01
29571,367184.13,2261246.746,913.664,BS_INV-13_B_S01
29572,367210.596,2261246.748,912.831,BS_INV-13_B_S01
29573,367237.213,2261246.781,912.433,BS_INV-13_B_S01
29574,367263.785,2261246.741,912.793,BS_INV-13_B_S01
29575,366894.878,2261246.729,915.273,BS_INV-13_B_S01
29592,366868.307,2261246.64,914.313,BS_INV-13_B_S01
29594,366921.336,2261266.184,914.966,BS_INV-13_B_S01
29595,366948.124,2261266.237,914.819,BS_INV-13_B_S01
29596,366974.631,2261266.176,915.104,BS_INV-13_B_S01
29597,367001.287,2261266.189,915.33,BS_INV-13_B_S01
29598,367027.849,2261266.209,915.409,BS_INV-13_B_S01
29599,367054.38,2261266.218,915.513,BS_INV-13_B_S01
29600,367104.187,2261266.241,915.684,BS_INV-13_B_S01
29601,367130.949,2261266.228,915.85,BS_INV-13_B_S01
29602,367157.43,2261266.308,915.356,BS_INV-13_B_S01
29603,367184,2261266.26,914.548,BS_INV-13_B_S01
29604,367210.66,2261266.208,914.546,BS_INV-13_B_S01
29605,367237.182,2261266.243,913.879,BS_INV-13_B_S01
29606,367263.75,2261266.256,913.718,BS_INV-13_B_S01
29751,366868.358,2261227.161,914.831,BS_INV-13_B_S01
29752,366894.911,2261227.324,915.556,BS_INV-13_B_S01
29880,366921.522,2261207.792,917.171,BS_INV-13_B_S01
29881,366948.122,2261207.779,916.534,BS_INV-13_B_S01
29882,366974.677,2261207.736,916.206,BS_INV-13_B_S01
29883,367001.227,2261207.74,916.102,BS_INV-13_B_S01
29884,367027.872,2261207.731,915.71,BS_INV-13_B_S01
29885,367054.391,2261207.746,914.8,BS_INV-13_B_S01
29886,367104.184,2261207.701,914.836,BS_INV-13_B_S01
29887,367130.741,2261207.723,913.488,BS_INV-13_B_S01
29888,367157.384,2261207.725,913.318,BS_INV-13_B_S01
29889,367183.951,2261207.803,912.081,BS_INV-13_B_S01
29890,367210.545,2261207.733,911.134,BS_INV-13_B_S01
29891,367237.182,2261207.713,910.867,BS_INV-13_B_S01
29892,367263.801,2261207.693,910.173,BS_INV-13_B_S01
29893,366894.91,2261207.686,916.312,BS_INV-13_B_S01
29910,366868.324,2261207.728,915.536,BS_INV-13_B_S01
29912,366921.484,2261227.219,916.458,BS_INV-13_B_S01
29913,366948.21,2261227.236,916.58,BS_INV-13_B_S01
29914,366974.743,2261227.169,916.254,BS_INV-13_B_S01
29915,367001.29,2261227.296,915.729,BS_INV-13_B_S01
29916,367027.813,2261227.187,915.295,BS_INV-13_B_S01
29917,367054.426,2261227.209,915.451,BS_INV-13_B_S01
29918,367104.246,2261227.388,915.582,BS_INV-13_B_S01
29919,367130.871,2261227.254,914.683,BS_INV-13_B_S01
29920,367157.335,2261227.226,914.29,BS_INV-13_B_S01
29921,367183.94,2261227.277,913.018,BS_INV-13_B_S01
29922,367210.613,2261227.217,912.338,BS_INV-13_B_S01
29923,367237.235,2261227.261,911.908,BS_INV-13_B_S01
29924,367263.838,2261227.22,911.725,BS_INV-13_B_S01
29943,366894.984,2261188.322,917.018,BS_INV-13_B_S01
29944,366921.602,2261168.684,917.654,BS_INV-13_B_S01
29945,366948.142,2261168.833,917.42,BS_INV-13_B_S01
29946,366974.665,2261168.698,916.686,BS_INV-13_B_S01
29947,367001.145,2261168.729,915.592,BS_INV-13_B_S01
29948,367027.878,2261168.733,915.303,BS_INV-13_B_S01
29949,367054.44,2261168.734,914.502,BS_INV-13_B_S01
29950,367104.115,2261168.734,912.196,BS_INV-13_B_S01
29951,367130.764,2261168.746,911.744,BS_INV-13_B_S01
29952,367157.414,2261168.803,909.962,BS_INV-13_B_S01
29953,367183.836,2261168.727,909.906,BS_INV-13_B_S01
29954,367210.58,2261168.773,909.075,BS_INV-13_B_S01
29955,367237.193,2261168.756,908.181,BS_INV-13_B_S01
29956,367263.63,2261168.737,907.647,BS_INV-13_B_S01
29957,366894.892,2261168.733,917.335,BS_INV-13_B_S01
29973,366868.307,2261188.258,916.243,BS_INV-13_B_S01
29974,366868.32,2261168.753,916.927,BS_INV-13_B_S01
29976,366921.546,2261188.264,917.533,BS_INV-13_B_S01
29977,366948.171,2261188.24,917.329,BS_INV-13_B_S01
29978,366974.7,2261188.247,916.906,BS_INV-13_B_S01
29979,367001.256,2261188.265,916.353,BS_INV-13_B_S01
29980,367027.841,2261188.28,915.626,BS_INV-13_B_S01
29981,367054.377,2261188.278,914.511,BS_INV-13_B_S01
29982,367104.233,2261188.281,913.82,BS_INV-13_B_S01
29983,367130.78,2261188.244,912.886,BS_INV-13_B_S01
29984,367157.305,2261188.302,912.104,BS_INV-13_B_S01
29985,367183.878,2261188.278,911.152,BS_INV-13_B_S01
29986,367210.556,2261188.252,910.447,BS_INV-13_B_S01
29987,367237.198,2261188.322,909.884,BS_INV-13_B_S01
29988,367263.75,2261188.28,909.447,BS_INV-13_B_S01
39175,367197.55,2261344.26,916.599,BS_INV-13_B_S01
39176,367175.341,2261344.257,916.391,BS_INV-13_B_S01
39177,367197.33,2261363.744,916.796,BS_INV-13_B_S01
39178,367175.308,2261363.833,916.497,BS_INV-13_B_S01
39180,367197.604,2261383.294,916.862,BS_INV-13_B_S01
39188,367175.303,2261383.27,916.927,BS_INV-13_B_S01
44482,366841.584,2261285.772,911.223,BS_INV-13_B_S01
44502,367316.874,2261578.218,910.761,BS_INV-13_B_S01
44503,366841.807,2261578.172,905.364,BS_INV-13_B_S01
44507,366841.778,2261539.246,906.021,BS_INV-13_B_S01
44509,366841.916,2261558.732,906.021,BS_INV-13_B_S01
44576,366841.8,2261383.307,908.399,BS_INV-13_B_S01
44577,366841.744,2261363.741,908.441,BS_INV-13_B_S01
44578,366841.695,2261344.183,909,BS_INV-13_B_S01
44595,366841.812,2261480.751,907.347,BS_INV-13_B_S01
44597,366841.923,2261519.747,906.718,BS_INV-13_B_S01
44599,366841.938,2261500.254,906.658,BS_INV-13_B_S01
44611,366841.917,2261461.258,907.15,BS_INV-13_B_S01
45282,366841.751,2261227.216,913.173,BS_INV-13_B_S01
45286,366841.699,2261246.798,912.849,BS_INV-13_B_S01
45290,366841.769,2261266.281,911.905,BS_INV-13_B_S01
45300,366841.795,2261207.806,913.801,BS_INV-13_B_S01
45308,366841.783,2261168.751,915.517,BS_INV-13_B_S01
45312,366841.782,2261188.289,914.939,BS_INV-13_B_S01
