UPN,N_Y,E_X,Elv_Z,Source
19502,367579.664,2261285.709,894.683,BS_INV-13_B_S01
19503,367629.399,2261285.679,891.568,BS_INV-13_B_S01
19504,367655.946,2261285.687,890.282,BS_INV-13_B_S01
19505,367682.475,2261285.659,889.783,BS_INV-13_B_S01
19506,367709.237,2261285.739,889.547,BS_INV-13_B_S01
19507,367735.572,2261461.276,893.122,BS_INV-13_B_S01
19508,367446.919,2261344.25,907.414,BS_INV-13_B_S01
19509,367473.589,2261344.247,904.926,BS_INV-13_B_S01
19511,367656.009,2261383.261,893.789,BS_INV-13_B_S01
19512,367682.515,2261383.259,893.394,BS_INV-13_B_S01
19513,367709.122,2261383.232,892.313,BS_INV-13_B_S01
19514,367735.657,2261383.218,891.566,BS_INV-13_B_S01
19515,367762.243,2261383.262,890.692,BS_INV-13_B_S01
19516,367788.805,2261383.201,889.855,BS_INV-13_B_S01
19517,367420.451,2261402.752,908.943,BS_INV-13_B_S01
19518,367447.039,2261402.762,907.601,BS_INV-13_B_S01
19519,367473.504,2261402.769,905.568,BS_INV-13_B_S01
19520,367500.017,2261402.74,903.47,BS_INV-13_B_S01
19521,367526.617,2261402.76,901.621,BS_INV-13_B_S01
19522,367553.157,2261402.738,899.678,BS_INV-13_B_S01
19523,367579.6,2261402.778,898.639,BS_INV-13_B_S01
19524,367629.384,2261383.231,895.099,BS_INV-13_B_S01
19525,367629.608,2261402.715,895.79,BS_INV-13_B_S01
19526,367682.577,2261402.748,894.14,BS_INV-13_B_S01
19527,367709.203,2261402.735,892.934,BS_INV-13_B_S01
19528,367735.706,2261402.699,892.311,BS_INV-13_B_S01
19529,367762.318,2261402.726,891.132,BS_INV-13_B_S01
19530,367788.873,2261402.687,890.166,BS_INV-13_B_S01
19531,367420.445,2261422.248,909.266,BS_INV-13_B_S01
19532,367446.971,2261422.212,907.827,BS_INV-13_B_S01
19533,367473.464,2261422.304,905.937,BS_INV-13_B_S01
19534,367500.005,2261422.207,903.784,BS_INV-13_B_S01
19535,367526.518,2261422.213,902.303,BS_INV-13_B_S01
19536,367553.058,2261422.243,900.802,BS_INV-13_B_S01
19537,367579.668,2261422.247,899.345,BS_INV-13_B_S01
19539,367656.07,2261402.743,894.856,BS_INV-13_B_S01
19540,367682.55,2261422.18,894.424,BS_INV-13_B_S01
19541,367579.803,2261383.214,897.845,BS_INV-13_B_S01
19542,367526.55,2261383.18,901.226,BS_INV-13_B_S01
19543,367526.599,2261344.207,900.118,BS_INV-13_B_S01
19544,367553.087,2261344.215,898.285,BS_INV-13_B_S01
19545,367579.694,2261344.296,896.187,BS_INV-13_B_S01
19546,367629.41,2261344.302,893.826,BS_INV-13_B_S01
19548,367682.58,2261344.221,891.526,BS_INV-13_B_S01
19549,367709.102,2261344.218,891.477,BS_INV-13_B_S01
19550,367735.771,2261344.211,891.169,BS_INV-13_B_S01
19551,367762.383,2261344.261,890.185,BS_INV-13_B_S01
19552,367788.929,2261344.262,889.357,BS_INV-13_B_S01
19556,367553.113,2261383.215,899.726,BS_INV-13_B_S01
19560,367629.383,2261363.746,894.226,BS_INV-13_B_S01
19561,367655.913,2261363.778,893.162,BS_INV-13_B_S01
19562,367682.525,2261363.725,892.557,BS_INV-13_B_S01
19563,367709.145,2261363.767,891.764,BS_INV-13_B_S01
19564,367735.767,2261363.688,891.829,BS_INV-13_B_S01
19565,367762.275,2261363.702,890.703,BS_INV-13_B_S01
19566,367788.851,2261363.709,889.535,BS_INV-13_B_S01
19567,367420.507,2261383.242,909.583,BS_INV-13_B_S01
19568,367446.988,2261383.205,907.716,BS_INV-13_B_S01
19569,367473.597,2261383.19,905.725,BS_INV-13_B_S01
19570,367500.042,2261383.231,902.912,BS_INV-13_B_S01
19763,367709.081,2261441.754,893.547,BS_INV-13_B_S01
19766,367553.15,2261129.767,894.18,BS_INV-13_B_S01
19767,367579.683,2261129.709,892.341,BS_INV-13_B_S01
19768,367629.406,2261129.703,888.766,BS_INV-13_B_S01
19769,367655.994,2261129.702,887.196,BS_INV-13_B_S01
19770,367682.482,2261129.759,886.095,BS_INV-13_B_S01
19771,367709.136,2261129.72,884.966,BS_INV-13_B_S01
19772,367735.654,2261129.735,884.341,BS_INV-13_B_S01
19773,367762.23,2261129.725,883.045,BS_INV-13_B_S01
19774,367788.841,2261129.742,882.745,BS_INV-13_B_S01
19779,367526.522,2261129.704,895.68,BS_INV-13_B_S01
19796,367499.998,2261129.724,897.085,BS_INV-13_B_S01
19797,367446.92,2261129.732,898.834,BS_INV-13_B_S01
19811,367473.481,2261129.679,898.645,BS_INV-13_B_S01
19824,367393.717,2261129.651,900.871,BS_INV-13_B_S01
19825,367420.279,2261129.769,900.09,BS_INV-13_B_S01
19828,367682.533,2261441.739,895.158,BS_INV-13_B_S01
19829,367629.369,2261441.796,897.034,BS_INV-13_B_S01
20168,367420.406,2261441.81,909.092,BS_INV-13_B_S01
20169,367446.93,2261441.757,907.555,BS_INV-13_B_S01
20170,367473.457,2261441.732,906.429,BS_INV-13_B_S01
20171,367500.019,2261441.691,904.062,BS_INV-13_B_S01
20172,367526.464,2261441.691,902.788,BS_INV-13_B_S01
20173,367553.117,2261441.815,901.133,BS_INV-13_B_S01
20174,367579.618,2261441.747,899.738,BS_INV-13_B_S01
20272,367655.909,2261441.733,896.335,BS_INV-13_B_S01
34333,367393.913,2261188.222,904.313,BS_INV-13_B_S01
34334,367420.547,2261188.228,902.812,BS_INV-13_B_S01
34335,367447.145,2261188.229,901.603,BS_INV-13_B_S01
34336,367473.686,2261188.255,900.765,BS_INV-13_B_S01
34337,367500.32,2261188.149,898.909,BS_INV-13_B_S01
34338,367526.709,2261188.22,896.48,BS_INV-13_B_S01
34339,367553.111,2261188.206,894.326,BS_INV-13_B_S01
34340,367579.646,2261188.243,892.026,BS_INV-13_B_S01
34341,367629.372,2261188.213,889.171,BS_INV-13_B_S01
34342,367655.95,2261188.243,887.902,BS_INV-13_B_S01
34343,367682.541,2261188.188,886.639,BS_INV-13_B_S01
34344,367709.018,2261188.224,886.164,BS_INV-13_B_S01
34345,367735.731,2261188.166,886.252,BS_INV-13_B_S01
34346,367762.243,2261188.205,885.651,BS_INV-13_B_S01
34347,367788.952,2261188.206,884.987,BS_INV-13_B_S01
34348,367393.974,2261207.642,905.826,BS_INV-13_B_S01
34349,367420.632,2261207.668,904.25,BS_INV-13_B_S01
34350,367447.032,2261207.693,903.021,BS_INV-13_B_S01
34351,367473.67,2261207.677,901.803,BS_INV-13_B_S01
34352,367500.074,2261207.757,898.937,BS_INV-13_B_S01
34353,367526.646,2261207.783,896.625,BS_INV-13_B_S01
34354,367553.15,2261207.749,894.416,BS_INV-13_B_S01
34355,367579.629,2261207.753,892.669,BS_INV-13_B_S01
34356,367629.449,2261207.705,889.459,BS_INV-13_B_S01
34357,367655.995,2261207.726,888.427,BS_INV-13_B_S01
34358,367682.52,2261207.71,887.296,BS_INV-13_B_S01
34359,367709.147,2261207.696,886.828,BS_INV-13_B_S01
34360,367788.804,2261168.748,884.098,BS_INV-13_B_S01
34361,367762.401,2261168.738,884.641,BS_INV-13_B_S01
34362,367735.702,2261168.78,885.378,BS_INV-13_B_S01
34363,367709.126,2261168.74,886.047,BS_INV-13_B_S01
34366,367393.816,2261149.201,902.084,BS_INV-13_B_S01
34367,367420.398,2261149.234,900.836,BS_INV-13_B_S01
34368,367446.967,2261149.251,899.851,BS_INV-13_B_S01
34369,367473.477,2261149.2,899.527,BS_INV-13_B_S01
34370,367500.013,2261149.204,898.262,BS_INV-13_B_S01
34371,367526.619,2261149.3,895.913,BS_INV-13_B_S01
34372,367553.165,2261149.245,893.739,BS_INV-13_B_S01
34373,367579.696,2261149.228,891.979,BS_INV-13_B_S01
34374,367629.367,2261149.226,888.76,BS_INV-13_B_S01
34375,367655.914,2261149.187,887.39,BS_INV-13_B_S01
34376,367682.536,2261149.284,886.282,BS_INV-13_B_S01
34377,367735.885,2261207.761,886.635,BS_INV-13_B_S01
34378,367709.173,2261149.218,885.073,BS_INV-13_B_S01
34379,367762.279,2261149.253,884.103,BS_INV-13_B_S01
34380,367788.836,2261149.275,883.575,BS_INV-13_B_S01
34381,367393.913,2261168.69,902.758,BS_INV-13_B_S01
34382,367420.441,2261168.749,901.853,BS_INV-13_B_S01
34383,367447.032,2261168.76,900.553,BS_INV-13_B_S01
34384,367473.559,2261168.619,900.125,BS_INV-13_B_S01
34385,367500.063,2261168.771,898.482,BS_INV-13_B_S01
34386,367526.666,2261168.815,896.421,BS_INV-13_B_S01
34387,367553.024,2261168.8,893.648,BS_INV-13_B_S01
34388,367579.67,2261168.719,891.649,BS_INV-13_B_S01
34389,367629.41,2261168.765,888.898,BS_INV-13_B_S01
34390,367655.983,2261168.712,887.45,BS_INV-13_B_S01
34391,367682.598,2261168.806,886.82,BS_INV-13_B_S01
34392,367735.621,2261149.258,884.997,BS_INV-13_B_S01
34393,367762.287,2261207.741,886.169,BS_INV-13_B_S01
34394,367788.986,2261207.604,885.802,BS_INV-13_B_S01
34395,367394.007,2261227.161,907.307,BS_INV-13_B_S01
34396,367473.675,2261266.212,903.524,BS_INV-13_B_S01
34397,367500.208,2261266.183,900.473,BS_INV-13_B_S01
34398,367526.689,2261266.305,897.976,BS_INV-13_B_S01
34399,367553.212,2261266.188,896.089,BS_INV-13_B_S01
34400,367579.702,2261266.232,894.141,BS_INV-13_B_S01
34401,367629.461,2261266.224,891.085,BS_INV-13_B_S01
34402,367655.954,2261266.209,889.905,BS_INV-13_B_S01
34403,367682.581,2261266.215,889.166,BS_INV-13_B_S01
34404,367709.153,2261266.22,888.581,BS_INV-13_B_S01
34405,367735.704,2261266.269,888.982,BS_INV-13_B_S01
34406,367762.304,2261266.263,888.787,BS_INV-13_B_S01
34407,367788.925,2261266.237,888.044,BS_INV-13_B_S01
34409,367447.234,2261266.203,905.518,BS_INV-13_B_S01
34426,367420.614,2261266.165,907.385,BS_INV-13_B_S01
34427,367788.861,2261246.737,887.066,BS_INV-13_B_S01
34428,367420.646,2261227.181,905.74,BS_INV-13_B_S01
34429,367447.068,2261227.188,904.226,BS_INV-13_B_S01
34430,367473.635,2261227.22,902.189,BS_INV-13_B_S01
34431,367500.112,2261227.178,899.644,BS_INV-13_B_S01
34432,367526.639,2261227.209,896.9,BS_INV-13_B_S01
34433,367553.101,2261227.234,895.188,BS_INV-13_B_S01
34434,367579.602,2261227.31,892.714,BS_INV-13_B_S01
34435,367629.362,2261227.156,889.846,BS_INV-13_B_S01
34436,367655.97,2261227.217,888.528,BS_INV-13_B_S01
34437,367682.62,2261227.208,887.811,BS_INV-13_B_S01
34438,367709.146,2261227.226,887.268,BS_INV-13_B_S01
34439,367735.748,2261227.213,887.703,BS_INV-13_B_S01
34440,367762.357,2261227.139,887.455,BS_INV-13_B_S01
34441,367394.122,2261266.252,909.614,BS_INV-13_B_S01
34442,367788.968,2261227.199,886.686,BS_INV-13_B_S01
34443,367420.654,2261246.68,906.762,BS_INV-13_B_S01
34444,367447.152,2261246.649,905.035,BS_INV-13_B_S01
34445,367473.66,2261246.673,903.164,BS_INV-13_B_S01
34446,367500.178,2261246.685,900.061,BS_INV-13_B_S01
34447,367526.646,2261246.748,897.287,BS_INV-13_B_S01
34448,367553.228,2261246.719,895.564,BS_INV-13_B_S01
34449,367579.718,2261246.73,893.757,BS_INV-13_B_S01
34450,367629.448,2261246.678,890.488,BS_INV-13_B_S01
34451,367656.032,2261246.692,888.944,BS_INV-13_B_S01
34452,367682.544,2261246.712,888.33,BS_INV-13_B_S01
34453,367709.199,2261246.736,888.337,BS_INV-13_B_S01
34454,367735.754,2261246.676,888.566,BS_INV-13_B_S01
34455,367762.351,2261246.687,887.81,BS_INV-13_B_S01
34456,367394.123,2261246.68,908.181,BS_INV-13_B_S01
38960,367815.287,2261558.699,891.803,BS_INV-13_B_S01
39038,367842.052,2261285.705,886.457,BS_INV-13_B_S01
39039,367367.594,2261305.25,911.928,BS_INV-13_B_S01
39040,367394.136,2261305.232,910.701,BS_INV-13_B_S01
39041,367815.465,2261305.268,887.597,BS_INV-13_B_S01
39042,367842.042,2261305.193,886.136,BS_INV-13_B_S01
39043,367367.523,2261324.754,911.935,BS_INV-13_B_S01
39044,367394.072,2261324.72,910.456,BS_INV-13_B_S01
39045,367815.418,2261324.727,888.009,BS_INV-13_B_S01
39046,367841.987,2261324.738,886.449,BS_INV-13_B_S01
39047,367367.469,2261344.274,912.142,BS_INV-13_B_S01
39048,367394.06,2261344.248,910.72,BS_INV-13_B_S01
39049,367815.395,2261344.204,888.526,BS_INV-13_B_S01
39050,367841.986,2261344.202,886.74,BS_INV-13_B_S01
39051,367367.468,2261363.719,912.52,BS_INV-13_B_S01
39053,367815.473,2261285.685,887.569,BS_INV-13_B_S01
39054,367815.388,2261363.746,888.612,BS_INV-13_B_S01
39055,367394.151,2261285.732,910.153,BS_INV-13_B_S01
39056,367841.95,2261461.226,889.502,BS_INV-13_B_S01
39065,367367.291,2261441.806,912.564,BS_INV-13_B_S01
39066,367393.816,2261441.694,911.145,BS_INV-13_B_S01
39067,367815.373,2261441.716,889.607,BS_INV-13_B_S01
39068,367842.057,2261441.67,888.781,BS_INV-13_B_S01
39069,367367.171,2261461.26,912.892,BS_INV-13_B_S01
39070,367393.834,2261461.224,911.616,BS_INV-13_B_S01
39071,367815.345,2261461.209,889.977,BS_INV-13_B_S01
39072,367367.635,2261285.755,911.32,BS_INV-13_B_S01
39073,367841.951,2261363.704,887.426,BS_INV-13_B_S01
39074,367367.433,2261383.212,912.732,BS_INV-13_B_S01
39075,367393.961,2261383.33,910.568,BS_INV-13_B_S01
39076,367841.861,2261578.235,892.044,BS_INV-13_B_S01
39083,367815.404,2261129.733,882.041,BS_INV-13_B_S01
39084,367841.962,2261129.665,881.806,BS_INV-13_B_S01
39091,367815.276,2261578.206,893.329,BS_INV-13_B_S01
39092,367841.854,2261558.724,891.451,BS_INV-13_B_S01
39093,367841.854,2261539.195,891.175,BS_INV-13_B_S01
39094,367815.213,2261539.23,892.136,BS_INV-13_B_S01
39095,367815.349,2261383.237,888.513,BS_INV-13_B_S01
39096,367841.942,2261383.18,887.753,BS_INV-13_B_S01
39097,367367.334,2261402.739,912.826,BS_INV-13_B_S01
39098,367393.876,2261402.737,910.735,BS_INV-13_B_S01
39099,367815.4,2261402.709,888.679,BS_INV-13_B_S01
39100,367841.924,2261402.692,888.067,BS_INV-13_B_S01
39101,367367.253,2261422.185,912.597,BS_INV-13_B_S01
39103,367393.805,2261422.137,910.772,BS_INV-13_B_S01
39104,367842.018,2261422.177,888.044,BS_INV-13_B_S01
39105,367815.315,2261480.763,890.376,BS_INV-13_B_S01
39106,367841.921,2261480.791,889.613,BS_INV-13_B_S01
39107,367815.112,2261500.384,891.074,BS_INV-13_B_S01
39108,367841.931,2261500.225,889.86,BS_INV-13_B_S01
39109,367815.303,2261519.703,891.45,BS_INV-13_B_S01
39111,367815.427,2261422.234,889.404,BS_INV-13_B_S01
42377,367815.426,2261149.215,882.853,BS_INV-13_B_S01
42378,367815.496,2261168.727,883.342,BS_INV-13_B_S01
42395,367841.99,2261149.261,882.496,BS_INV-13_B_S01
42398,367842.046,2261168.739,882.591,BS_INV-13_B_S01
42399,367815.493,2261188.225,884.356,BS_INV-13_B_S01
42400,367842.008,2261188.258,883.368,BS_INV-13_B_S01
42402,367842.045,2261207.826,884.243,BS_INV-13_B_S01
42403,367815.366,2261227.226,885.224,BS_INV-13_B_S01
42405,367815.48,2261246.776,886.537,BS_INV-13_B_S01
42406,367841.98,2261246.745,885.436,BS_INV-13_B_S01
42407,367815.519,2261266.23,887.134,BS_INV-13_B_S01
42408,367842.028,2261266.24,885.937,BS_INV-13_B_S01
44481,367367.236,2261480.734,913.154,BS_INV-13_B_S01
44496,367367.194,2261500.198,912.597,BS_INV-13_B_S01
44498,367367.061,2261519.721,911.284,BS_INV-13_B_S01
44499,367366.931,2261558.766,909.644,BS_INV-13_B_S01
44500,367367.153,2261129.659,902.516,BS_INV-13_B_S01
44514,367366.971,2261578.214,909.316,BS_INV-13_B_S01
44515,367367.004,2261539.247,910.103,BS_INV-13_B_S01
45623,367367.229,2261149.189,903.285,BS_INV-13_B_S01
45624,367367.332,2261168.871,904.377,BS_INV-13_B_S01
45625,367367.266,2261188.192,905.626,BS_INV-13_B_S01
45675,367367.582,2261266.21,910.611,BS_INV-13_B_S01
45676,367367.598,2261246.634,909.24,BS_INV-13_B_S01
45677,367367.455,2261227.237,908.118,BS_INV-13_B_S01
45678,367367.447,2261207.674,906.918,BS_INV-13_B_S01
