OBJECTID,Inverter,Row,Table_,UPN,Drive Time (Min),Drive Time (Sec),As-Built Northing,Design Northing,Top of Pile in Northing Tolerance?,As Built Easting,Design Easting,Top of Pile in Easting Tolerance?,As Built Top Elevation,Design Elevation,Pile Length (ft),As-Built Reveal (ft),Design Min Reveal (ft),Design Max Reveal (ft),Reveal in Spec (Y/N),As-Built Embedment,Design Min Embedment (ft),Min Embedment Met (Y/N),Pile Twist (Degrees),Twist in Tolerance (Y/N),East Degree Lean (West Negative),North Degree Lean (South Negative),Remediation Complete (Y/N/NA),Remediation Type,Top of Pile Delta Northing (in),Top of Pile Location Delta Easting (in),Pile Height (Deg),GlobalID,CreationDate,Creator,EditDate,Editor,Letter,Color,Damper,Pile Type,Table_Ready_for_Racking,Symbology,Tracker Slope (Deg),Cumulative Tracker Slope,Pile Installed?,Elevation in Tolerance?,East Degree Lean in Spec?,North Degree Lean in Spec?,Remediation Approved,Pull Test Passed?,Is Pull Test Needed?,Remediation Performed,Random Pull Test,Cumulative Tracker Slope in Spec?,Date Installed,Date of Pull Test,Date of Random Pull Test,Date Remediation Completed,Date Remediation Approved,Display,Drive Finished At,Drive Machine,Hammering Status,Hammering Flag,Design Bottom of Pile,Remediation_Reccomendation,Symbology_S02,Unique Frame Number,Number of Helicas In Frame,Helical Oreintation,Helical Pile Position,Frame Design Northing,Frame Design Easting,Frame Design Elevation,Helical or W Section,Helical Clocking,Pile Size,Pile_Shape,x,y
47346,23,0,0,500236,,,,365858.175,No,,2262320.583,No,,899.0756,16.5,,1.0,3.5,,,13.0,,,Yes,,,,,4390298.1,27147846.996,,99e514ed-2ee3-4a0e-be5c-1b28336e3c10,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,12/17/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9016510332258,42.9985087681065
47347,23,0,0,500237,,,,365858.175,No,,2262313.083,No,,899.0756,17.5,,1.0,3.5,,,14.0,,,Yes,,,,,4390298.1,27147756.996,,33977761-13bd-4b2e-aadf-d86ca9e1d393,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,12/17/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9016790669509,42.9985090394484
47348,23,0,0,500238,,,,365858.175,No,,2262307.833,No,,899.0756,17.5,,1.0,3.5,,,14.0,,,Yes,,,,,4390298.1,27147693.996,,dd434065-7f3c-4e3c-8781-a2324c748961,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,2/5/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.9016986897499,42.9985092286649
47349,23,0,0,500239,,,,365858.175,No,,2262302.583,No,,899.0756,17.5,,1.0,3.5,,,14.0,,,Yes,,,,,4390298.1,27147630.996,,ce1c4135-ea85-48b2-9349-4de817d45f82,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,12/17/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.901718312549,42.9985094185386
47350,23,0,0,500240,,,,365858.175,No,,2262293.666,No,,899.0756,16.5,,1.0,3.5,,,13.0,,,Yes,,,,,4390298.1,27147523.992,,4a24ae31-dbc8-48cf-a987-4df97b917f28,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,1.0,,,Yes,,,,,,,,,Yes,12/17/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.901751642741,42.9985097411266
47351,24,0,0,500241,,,365854.465,365854.56,Yes,2263321.755,2263321.833,Yes,900.822,901.0185,17.5,900.822,1.0,3.5,No,-883.322,14.0,No,,Yes,,,,,1.13999999966472,0.936000002548099,,86b2501d-e183-4612-81d8-1b73ad9bbc87,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/30/2025 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,,,,,-88.8979087900927,42.9984626044898
47352,24,0,0,500242,,,365854.516,365854.56,Yes,2263327.038,2263327.083,Yes,901.084,901.0185,17.5,901.084,1.0,3.5,No,-883.584,14.0,No,,Yes,,,,,0.527999999932945,0.53999999910593,,01257a19-e2f7-4579-aa69-205ec81fd6b2,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/30/2025 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,,,,,-88.8978891663953,42.9984624139591
47353,24,0,0,500243,,,365854.542,365854.56,Yes,2263334.519,2263334.583,Yes,901.045,901.0185,16.5,901.045,1.0,3.5,No,-884.545,13.0,No,,Yes,,,,,0.215999999782071,0.76800000295043,,a62ed4de-b5eb-419c-a6f0-45cf1b9f71f5,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/29/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.8978611335686,42.99846214196
47354,24,0,0,500244,,,365854.531,365854.56,Yes,2263340.425,2263340.583,No,900.883,901.0185,16.5,900.883,1.0,3.5,No,-884.383,13.0,No,,Yes,,,,,0.347999999765307,1.89600000344217,,bc12e754-c96b-48cb-a770-f243850cef23,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/29/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.8978387071275,42.9984619244921
47355,24,0,0,500245,,,365858.204,365858.175,Yes,2263340.488,2263340.583,Yes,901.067,901.0185,16.5,901.067,1.0,3.5,No,-884.567,13.0,No,,Yes,,,,,-0.348000000463799,1.14000000245869,,f14dc8e3-f148-4529-98dd-826e5035c84b,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/29/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.8978385283628,42.9984718426033
47356,24,0,0,500246,,,365858.256,365858.175,Yes,2263334.482,2263334.583,No,900.961,901.0185,16.5,900.961,1.0,3.5,No,-884.461,13.0,No,,Yes,,,,,-0.972000000067055,1.21200000308454,,24ca6b48-10e0-4461-8bf4-4d4801096f6b,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/29/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.8978609548038,42.9984720600712
47357,24,0,0,500247,,,365858.138,365858.175,Yes,2263327.059,2263327.083,Yes,900.94,901.0185,17.5,900.94,1.0,3.5,No,-883.44,14.0,No,,Yes,,,,,0.44400000013411,0.288000002503395,,0d37a8d2-0fc9-4e31-9591-4b7a7be87df0,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/30/2025 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,,,,,-88.8978889885289,42.9984723320702
47358,24,0,0,500248,,,365858.061,365858.175,Yes,2263321.727,2263321.833,No,900.957,901.0185,17.5,900.957,1.0,3.5,No,-883.457,14.0,No,,Yes,,,,,1.36800000001676,1.27200000174344,,bdaac73d-a3e3-44ba-8f2e-892e209aa7c6,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/30/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.897908611328,42.998472522601
47359,24,0,0,500249,,,365858.121,365858.175,Yes,2263316.545,2263316.583,Yes,900.959,901.0185,17.5,900.959,1.0,3.5,No,-883.459,14.0,No,,Yes,,,,,0.648000000044703,0.456000002101064,,aa81b9a7-a87b-43c5-b315-6828ffbcec9e,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/30/2025 6:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,-88.897928234127,42.9984727124747
47360,24,0,0,500250,,,365858.099,365858.175,Yes,2263307.592,2263307.666,Yes,901.011,901.0185,16.5,901.011,1.0,3.5,No,-884.511,13.0,No,,Yes,,,Yes,,0.912000000011176,0.888000000268221,,c57913b1-a00d-487f-8a74-eabdcdc13384,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,5.0,,,Yes,Yes,No,No,,,,,,Yes,1/8/2026 6:00:00 AM,,,1/8/2026 6:00:00 AM,,Remediation,,,,,,,,,,,,,,,,,,,-88.897961564319,42.9984730363769
47361,24,0,0,500251,,,365854.457,365854.56,Yes,2263316.477,2263316.583,No,900.85,901.0185,17.5,900.85,1.0,3.5,No,-883.35,14.0,No,,Yes,,,,,1.23600000003353,1.27200000174344,,b84c3349-8f40-46d1-8e56-ef5d90590017,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/30/2025 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,,,,,-88.8979284128918,42.9984627950206
47362,24,0,0,500252,,,365854.465,365854.56,Yes,2263307.614,2263307.666,Yes,900.949,901.0185,16.5,900.949,1.0,3.5,No,-884.449,13.0,No,,Yes,,,,,1.13999999966472,0.624000001698732,,23d13b94-b02b-4ead-8ac8-8c7e37c09495,12/16/2025 4:14:51 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,INVERTER PILE,,3.0,,,Yes,Yes,No,No,,,,,,Yes,12/30/2025 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,,,,,-88.8979617421855,42.9984631182659
47642,8,0,0,600413,,,,370312.2,,,2270907.228,,,831.9548,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,e3fd4272-6cbd-4d5a-a667-ee9d8728fe5b,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:00 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8693307012304,43.0104136512598
47643,8,0,0,600414,,,,370312.2,,,2270909.103,,,831.7622,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,cc3a400c-1f18-40a5-8ccc-72204dbb1a22,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:00 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8693236916762,43.010413581631
47645,8,0,0,600416,,,,370312.2,,,2270965.728,,,831.5099,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,92839721-fd87-4474-b2fd-ce018fa556b9,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:00 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8691120018829,43.0104114743765
47648,8,0,0,600419,,,,370312.2,,,2270967.603,,,831.5188,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,01ba34a8-f2ab-4005-85f2-61d7e6e40693,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:01 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8691049923287,43.0104114047478
47650,8,0,0,600421,,,,370162.358,,,2271002.728,,,831.4474,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,7208b6a3-85b8-44ab-ac5f-6fd8a038378b,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:01 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8689812772461,43.0099990028681
47651,8,0,0,600422,,,,370156.608,,,2271002.728,,,831.446,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,b254a79b-5495-4838-a2c3-911cae952981,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:01 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8689815683003,43.0099832272532
47653,8,0,0,600424,,,,370162.358,,,2271006.603,,,831.4692,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,1bb724ae-ef12-4f7d-9aa2-9824e9249b7f,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:01 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8689667901155,43.0099988583546
47654,8,0,0,600425,,,,370156.608,,,2271006.603,,,831.4504,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,1ceddfab-a36a-48e1-a9ad-77a25ebb6901,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:01 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.868967082068,43.0099830833966
47676,10,0,0,600445,,,,368651.551,,,2269598.662,,,831.2592,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,681bb108-483e-4ae1-888a-1832f86c020b,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.874306540556,43.005906192632
47678,10,0,0,600447,,,,368651.551,,,2269600.537,,,831.3119,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,f73be31b-6a66-4463-a8b3-514178dd00aa,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8742995319002,43.0059061236551
47679,10,0,0,600448,,,,368506.68,,,2269635.662,,,831.0753,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,95ec243c-90f4-4042-a152-0ba9fc7eec5c,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741755401365,43.0055073648128
47680,10,0,0,600449,,,,368501.319,,,2269635.662,,,831.1342,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,61efbdd0-5cb8-467c-a45a-829ccbaabd13,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741758105294,43.0054926568654
47685,10,0,0,600454,,,,368502.86,,,2269639.538,,,831.0636,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,bad5d1b5-368e-4f59-aa49-a9b7fd2e484a,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:04 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8741612434487,43.0054967409834
47686,10,0,0,700007,,,,369030.691,,,2269995.004,,,827.7307,12.25,,2.0,2.75,,,9.5,,,,,,,,,,,30d18d55-f81f-41da-896a-69714cee577a,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:05 PM,HNemerov_westwood,,,,Weather Station,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8728057809064,43.0069316836553
47687,11,0,0,600455,,,,367742.907,,,2269559.663,,,831.9158,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,6b29df97-233f-4739-a109-079e639ee4bf,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:05 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744981754606,43.0034147476429
47689,11,0,0,600457,,,,367748.657,,,2269559.663,,,831.8117,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,c21b4f95-4f10-4dc0-8f9d-ea8f4d16ac5e,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:05 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744978853048,43.0034305229738
47690,11,0,0,600458,,,,367741.757,,,2269563.538,,,832.0924,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,c7b27813-7c56-468b-998a-74a5335b4940,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744837485172,43.0034114490983
47691,11,0,0,600459,,,,367748.657,,,2269563.538,,,831.8302,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,ba31ab64-0eef-4e32-be3b-4d4b2c08ea07,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8744833999709,43.0034303797588
47694,11,0,0,600462,,,,367593.065,,,2269637.662,,,831.7662,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,40ee2395-8c56-4f99-891c-28747aa4cd43,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8742141748802,43.0030007634858
47696,11,0,0,600464,,,,367593.065,,,2269639.537,,,831.6401,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,2e83ed79-d62e-4b20-b742-141165ca8ee0,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.874207165326,43.0030006938487
47698,11,0,0,600466,,,,367593.065,,,2269696.162,,,832.0935,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,6a16298b-4b7f-4e4f-a7aa-7f15c4fd5d59,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:06 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8739955006855,43.0029985961941
47700,11,0,0,600468,,,,367593.065,,,2269698.037,,,832.0442,17.0,,5.0,7.0,,,10.0,,,,,,,,,,,989dc5a0-4c7e-4b52-bf1d-30d8ee04660f,12/16/2025 5:07:58 PM,HNemerov_westwood,12/17/2025 7:50:07 PM,HNemerov_westwood,,,,LBD PILE,,0.0,,,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.8739884920297,43.0029985265569
47704,12,0,0,400026,,,,367354.25,No,,2260933.772,No,,898.4,15.0,,3.25,5.45,,,8.5,,,Yes,,,,,4408251.0,27131205.264,,bf12c349-2668-4cea-8e0c-4a00b693f7df,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile N-S,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9067612766876,43.0026633121622
47705,12,0,0,400154,,,,367080.379,No,,2261151.772,No,,916.9609,15.0,,3.25,6.36,,,8.5,,,Yes,,,,,4404964.548,27133821.264,,2ef7e479-bbdd-46f0-a1d8-ab689a39b565,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile E-W,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9059598231474,43.0019040916433
47707,12,0,0,400156,,,,366581.235,No,,2261210.272,No,,906.727480971719,15.0,,3.25,6.36,,,8.5,,,Yes,,,,,4398974.82,27134523.264,,2a7d0022-b73c-4739-91bc-a890fb3bd938,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile E-W,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.9057656370273,43.0005325628963
47709,12,0,0,400158,,,,367217.158,No,,2260916.272,No,,899.8,15.0,,3.25,5.45,,,8.5,,,Yes,,,,,4406605.896,27130995.264,,a71c82d5-b388-43df-a814-a8778cb2e4cd,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile N-S,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.9068334096083,43.0022878241967
47710,12,0,0,400159,,,,367076.878,No,,2260916.272,No,,905.3,15.0,,3.25,5.45,,,8.5,,,Yes,,,,,4404922.536,27130995.264,,550cc0a9-b881-4bda-97a3-01c3e6eebfea,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,CAB Dead-End Pile N-S,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9068402844152,43.0019029603481
47715,12,0,0,600024,,,,367355.45,No,,2260932.834,No,,901.924,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408265.4,27131194.008,,afe010d6-0abf-41d1-8d6d-e629ee9c6845,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9067647235234,43.0026666383391
47716,12,0,0,600025,,,,367360.05,No,,2260932.834,No,,901.6285,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408320.6,27131194.008,,3b78cd75-81ad-4412-9963-0ea3ab8f4dc3,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9067644989446,43.0026792584951
47717,12,0,0,600026,,,,367360.05,No,,2260934.709,No,,901.7314,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408320.6,27131216.508,,e3297a6e-aa11-4177-a956-bb0110886ae8,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9067574893904,43.0026791914854
47718,12,0,0,600027,,,,367355.45,No,,2260934.709,No,,902.0508,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408265.4,27131216.508,,dce0fc72-85e2-4dc4-88ac-15043194e15b,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9067577148675,43.0026665706725
47719,12,0,0,600150,,,,367210.208,No,,2260917.21,No,,903.8226,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406522.496,27131006.52,,adadee10-00ec-4105-a9f3-fb9f5d202c8e,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.9068302439453,43.002268723031
47720,12,0,0,600151,,,,367204.458,No,,2260917.21,No,,904.0722,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406453.496,27131006.52,,4cb79e14-7568-4839-8389-ecc52a1f5217,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.9068305260163,43.0022529474017
47721,12,0,0,600152,,,,367215.958,No,,2260917.21,No,,903.6801,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406591.496,27131006.52,,6d80d1a9-cc33-4e49-b091-65d5ec2944d3,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:15:03 AM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/3/2026 6:00:00 AM,,,,,,,,,,,,,,,,,,,,Wsection,,,,-88.9068299627726,43.0022844979993
47728,13,0,0,400027,,,,367603.522,No,,2261580.772,No,,906.631230599999,15.0,,3.25,6.36,,,8.5,,,Yes,,,,,4411242.264,27138969.264,,b2fd31ad-e18c-4162-92d2-5b3d3b4b1e3c,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:52:56 AM,sauron.sanchez,,,,CAB Dead-End Pile E-W,,1.0,,,Yes,,,,,,,,,Yes,1/2/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.90433054153,43.0033239012873
47729,13,0,0,400028,,,,367603.522,No,,2261127.272,No,,894.785827499999,15.0,,3.25,6.36,,,8.5,,,Yes,,,,,4411242.264,27133527.264,,b4fb812b-3aac-4b4e-b5e1-61d1605c0e3e,12/16/2025 5:07:58 PM,HNemerov_westwood,2/6/2026 7:52:56 AM,sauron.sanchez,,,,CAB Dead-End Pile E-W,,1.0,,,Yes,,,,,,,,,Yes,1/2/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9060257469128,43.0033402376773
