UPN,N_Y,E_X,Elv_Z,source_file,Source,Date_Scanned,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Data_Scanned 
19464,367500.102,2261324.73,907.328,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19465,367526.712,2261324.703,904.918,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19466,367553.152,2261324.64,902.652,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19467,367579.892,2261324.8,901.069,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19468,367629.342,2261324.673,898.534,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19469,367655.923,2261324.633,897.429,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19470,367682.53,2261324.683,896.653,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19471,367709.202,2261324.67,896.221,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19472,367735.714,2261324.702,896.06,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19473,367762.237,2261324.594,895.515,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19474,367789.038,2261324.534,892.397,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19475,367420.693,2261305.156,914.147,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19476,367788.953,2261285.783,893.883,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19477,367762.328,2261285.685,894.647,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19478,367735.777,2261285.651,895.086,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19479,367735.725,2261441.745,897.877,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19480,367762.32,2261441.702,896.691,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19481,367788.427,2261441.609,895.665,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19482,367420.53,2261461.233,914.751,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19483,367446.736,2261461.241,913.015,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19484,367473.681,2261461.082,911.645,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19485,367499.96,2261461.26,909.987,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19486,367526.474,2261461.309,908.262,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19487,367553.116,2261461.302,906.632,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19488,367579.536,2261461.225,905.212,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19489,367629.306,2261461.223,902.787,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19490,367655.892,2261461.333,901.958,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19491,367682.617,2261461.298,900.855,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19492,367420.746,2261344.237,914.432,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19494,367762.238,2261461.251,897.019,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19495,367788.936,2261461.148,895.861,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19497,367447.188,2261285.693,911.721,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19499,367500.124,2261285.768,906.511,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19500,367526.598,2261285.761,904.063,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19501,367553.083,2261285.684,901.95,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19502,367579.629,2261285.7,900.001,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19503,367629.426,2261285.635,897.221,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19504,367655.96,2261285.649,896.132,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19505,367682.287,2261285.585,895.458,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19506,367709.352,2261285.753,895.0,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19507,367735.566,2261461.266,898.184,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19508,367446.715,2261344.237,912.415,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19509,367473.526,2261344.232,910.108,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19511,367656.11,2261383.259,899.366,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19512,367682.5,2261383.251,898.667,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19513,367709.164,2261383.222,897.829,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19514,367735.645,2261383.232,897.072,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19515,367762.255,2261383.258,895.976,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19516,367788.887,2261383.196,894.954,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19517,367420.431,2261402.729,914.514,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19518,367447.068,2261402.752,912.759,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19519,367473.646,2261402.819,911.599,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19520,367500.031,2261402.747,908.874,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19521,367526.583,2261402.75,906.861,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19522,367553.182,2261402.709,905.299,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19523,367579.573,2261402.776,903.763,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19524,367629.412,2261383.209,900.398,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19525,367629.866,2261402.714,900.972,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19526,367682.545,2261402.785,899.167,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19527,367709.251,2261402.756,898.173,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19528,367735.706,2261402.686,897.22,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19529,367762.383,2261402.697,896.124,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19530,367788.893,2261402.693,895.136,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19531,367420.431,2261422.241,914.394,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19532,367447.003,2261422.231,912.893,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19533,367473.449,2261422.294,911.266,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19534,367500.005,2261422.207,909.259,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19535,367526.479,2261422.143,907.549,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19536,367553.101,2261422.227,905.981,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19537,367579.712,2261422.196,904.342,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19539,367656.2,2261402.722,900.014,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19540,367682.488,2261422.123,899.825,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19541,367579.891,2261383.198,903.124,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19542,367526.539,2261383.128,906.349,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19543,367526.625,2261344.198,905.357,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19544,367553.124,2261344.23,903.339,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19545,367579.694,2261344.296,901.715,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19546,367629.407,2261344.303,899.03,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19548,367682.596,2261344.222,897.171,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19549,367709.088,2261344.201,896.752,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19550,367735.761,2261344.204,896.321,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19551,367762.679,2261344.228,895.557,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19552,367788.924,2261344.265,894.528,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19556,367553.117,2261383.193,904.57,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19560,367629.417,2261363.722,900.029,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19561,367655.831,2261363.783,898.944,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19562,367682.532,2261363.69,898.113,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19563,367709.173,2261363.761,897.517,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19564,367735.743,2261363.656,896.999,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19565,367762.254,2261363.728,896.149,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19566,367788.876,2261363.709,894.987,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19567,367420.477,2261383.262,914.706,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19568,367446.978,2261383.197,912.796,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19569,367473.591,2261383.159,910.557,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19570,367500.096,2261383.171,908.281,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19763,367709.415,2261441.774,899.426,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19766,367553.143,2261129.828,899.253,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19767,367579.667,2261129.701,897.357,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19768,367629.411,2261129.715,893.977,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19769,367655.992,2261129.718,892.487,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19770,367682.509,2261129.748,891.264,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19771,367709.199,2261129.724,890.407,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19772,367735.696,2261129.734,889.427,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19773,367762.236,2261129.722,888.644,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19774,367788.842,2261129.738,887.979,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19779,367526.575,2261129.751,900.816,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19796,367499.948,2261129.711,902.254,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19797,367446.886,2261129.708,904.164,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19811,367473.459,2261129.673,903.352,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19824,367393.761,2261129.647,906.229,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19825,367420.309,2261129.742,905.129,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19828,367682.539,2261441.69,900.306,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
19829,367629.409,2261441.745,902.284,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
20168,367420.395,2261441.828,914.577,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
20169,367446.911,2261441.74,913.078,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
20170,367473.45,2261441.679,911.556,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
20171,367499.954,2261441.74,909.785,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
20172,367526.474,2261441.686,907.897,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
20173,367553.053,2261441.848,906.369,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
20174,367579.653,2261441.716,904.935,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
20272,367655.938,2261441.724,901.517,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34333,367393.926,2261188.209,910.523,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34334,367420.557,2261188.205,908.424,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34335,367447.182,2261188.187,907.148,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34336,367473.73,2261188.211,906.188,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34337,367500.365,2261188.134,904.198,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34338,367526.722,2261188.2,901.666,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34339,367553.128,2261188.189,899.471,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34340,367579.64,2261188.225,897.491,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34341,367629.358,2261188.217,894.589,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34342,367655.959,2261188.27,893.307,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34343,367682.455,2261188.166,892.392,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34344,367708.955,2261188.221,891.691,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34345,367735.732,2261188.151,891.385,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34346,367762.255,2261188.205,890.822,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34347,367788.972,2261188.192,890.245,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34348,367393.93,2261207.643,910.905,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34349,367420.838,2261207.638,909.778,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34350,367446.917,2261207.634,908.301,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34351,367473.756,2261207.67,906.941,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34352,367500.002,2261207.765,904.534,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34353,367526.654,2261207.843,902.109,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34354,367553.165,2261207.709,899.832,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34355,367579.606,2261207.754,897.874,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34356,367629.488,2261207.713,895.086,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34357,367656.02,2261207.725,893.952,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34358,367682.468,2261207.668,892.978,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34359,367709.154,2261207.685,892.418,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34360,367788.803,2261168.737,889.375,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34361,367762.581,2261168.703,890.055,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34362,367735.715,2261168.787,890.495,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34363,367709.058,2261168.732,891.121,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34366,367393.837,2261149.172,907.193,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34367,367420.399,2261149.238,906.043,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34368,367446.966,2261149.223,904.984,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34369,367473.496,2261149.204,904.031,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34370,367500.034,2261149.218,902.718,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34371,367526.717,2261149.295,901.125,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34372,367553.301,2261149.25,899.286,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34373,367579.688,2261149.238,897.147,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34374,367629.309,2261149.247,894.06,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34375,367655.91,2261149.206,892.591,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34376,367682.553,2261149.255,891.522,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34377,367735.989,2261207.693,893.794,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34378,367709.199,2261149.216,890.644,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34379,367762.333,2261149.24,889.234,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34380,367788.906,2261149.26,888.641,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34381,367393.911,2261168.655,908.32,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34382,367420.453,2261168.781,907.054,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34383,367447.098,2261168.755,906.065,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34384,367473.619,2261168.546,904.686,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34385,367500.058,2261168.777,903.141,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34386,367526.698,2261168.779,901.245,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34387,367553.023,2261168.804,898.975,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34388,367579.609,2261168.679,897.045,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34389,367629.394,2261168.779,894.184,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34390,367656.078,2261168.717,892.849,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34391,367682.643,2261168.749,891.856,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34392,367735.604,2261149.233,889.949,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34393,367762.231,2261207.689,891.711,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34394,367789.094,2261207.509,892.954,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34395,367393.959,2261227.177,912.353,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34396,367473.662,2261266.183,908.814,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34397,367500.2,2261266.155,906.106,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34398,367526.713,2261266.295,903.597,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34399,367553.226,2261266.147,901.458,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34400,367579.683,2261266.213,899.568,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34401,367629.461,2261266.224,896.694,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34402,367656.027,2261266.184,895.561,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34403,367682.607,2261266.156,894.731,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34404,367709.154,2261266.225,894.387,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34405,367735.733,2261266.245,894.432,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34406,367762.419,2261266.287,894.047,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34407,367788.95,2261266.174,894.919,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34409,367447.193,2261266.182,911.025,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34426,367420.56,2261266.087,912.936,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34427,367788.679,2261246.718,901.539,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34428,367420.697,2261227.147,915.283,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34429,367447.022,2261227.188,909.248,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34430,367473.634,2261227.165,907.729,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34431,367500.072,2261227.149,905.09,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34432,367526.64,2261227.18,902.462,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34433,367553.145,2261227.211,900.301,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34434,367579.716,2261227.266,898.417,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34435,367629.314,2261227.152,895.562,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34436,367655.984,2261227.232,894.404,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34437,367682.656,2261227.175,893.675,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34438,367709.164,2261227.26,893.117,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34439,367735.769,2261227.182,892.969,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34440,367762.348,2261227.071,894.255,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34441,367394.131,2261266.257,914.664,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34442,367788.994,2261227.177,892.018,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34443,367420.649,2261246.694,912.021,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34444,367447.096,2261246.59,910.189,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34445,367473.65,2261246.677,908.285,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34446,367500.201,2261246.696,905.526,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34447,367526.656,2261246.827,903.072,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34448,367553.228,2261246.696,900.933,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34449,367579.82,2261246.738,899.032,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34450,367629.444,2261246.663,896.197,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34451,367656.01,2261246.691,895.13,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34452,367682.55,2261246.696,894.294,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34453,367709.278,2261246.738,893.772,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34454,367735.807,2261246.645,893.635,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34455,367762.419,2261246.662,893.327,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
34456,367394.149,2261246.69,913.593,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
38960,367815.282,2261558.672,897.669,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
39038,367842.117,2261285.675,891.613,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
39039,367367.635,2261305.235,917.326,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
39040,367394.118,2261305.208,915.913,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
39041,367815.555,2261305.251,893.093,INV_13_T_Z01_S01B.csv,BS_INV-13_T_S01,,,,,,,,,,,
