UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
4542,368312.673,2262845.765,906.136,BS_INV-16_T_S01,12/8/2025
4543,368334.816,2262845.899,906.593,BS_INV-16_T_S01,12/8/2025
4544,368384.855,2262845.75,905.989,BS_INV-16_T_S01,12/8/2025
4545,368411.253,2262845.662,905.42,BS_INV-16_T_S01,12/8/2025
4555,368286.134,2262865.286,905.924,BS_INV-16_T_S01,12/8/2025
4560,368126.478,2262865.234,903.948,BS_INV-16_T_S01,12/8/2025
4574,368126.49,2262845.782,904.409,BS_INV-16_T_S01,12/8/2025
4850,368312.829,2262865.285,906.321,BS_INV-16_T_S01,12/8/2025
5030,368334.979,2262865.188,906.043,BS_INV-16_T_S01,12/8/2025
5274,368385.098,2262865.336,904.855,BS_INV-16_T_S01,12/8/2025
6119,368437.861,2262806.933,908.844,BS_INV-16_T_S01,12/8/2025
6124,368517.792,2262787.257,907.117,BS_INV-16_T_S01,12/8/2025
6125,368544.481,2262787.326,906.174,BS_INV-16_T_S01,12/8/2025
6126,368263.952,2262806.781,905.85,BS_INV-16_T_S01,12/8/2025
6127,368286.044,2262806.69,906.216,BS_INV-16_T_S01,12/8/2025
6128,368312.696,2262806.726,906.188,BS_INV-16_T_S01,12/8/2025
6129,368335.095,2262806.698,906.561,BS_INV-16_T_S01,12/8/2025
6130,368385.025,2262806.633,907.63,BS_INV-16_T_S01,12/8/2025
6131,368411.82,2262806.685,907.74,BS_INV-16_T_S01,12/8/2025
6132,368464.392,2262806.772,906.844,BS_INV-16_T_S01,12/8/2025
6133,368491.242,2262806.703,906.209,BS_INV-16_T_S01,12/8/2025
6135,368517.701,2262806.832,905.49,BS_INV-16_T_S01,12/8/2025
6136,368264.017,2262826.202,905.268,BS_INV-16_T_S01,12/8/2025
6137,368286.099,2262826.25,905.541,BS_INV-16_T_S01,12/8/2025
6138,368312.711,2262826.269,906.14,BS_INV-16_T_S01,12/8/2025
6139,368334.999,2262826.273,906.666,BS_INV-16_T_S01,12/8/2025
6140,368384.861,2262826.265,906.938,BS_INV-16_T_S01,12/8/2025
6141,368411.593,2262826.25,906.724,BS_INV-16_T_S01,12/8/2025
6142,368437.801,2262826.199,906.097,BS_INV-16_T_S01,12/8/2025
6143,368464.483,2262826.217,905.181,BS_INV-16_T_S01,12/8/2025
6144,368491.308,2262826.313,904.338,BS_INV-16_T_S01,12/8/2025
6145,368517.746,2262826.225,903.426,BS_INV-16_T_S01,12/8/2025
6146,368544.384,2262826.272,902.369,BS_INV-16_T_S01,12/8/2025
6149,368544.581,2262806.741,904.402,BS_INV-16_T_S01,12/8/2025
6180,368438.058,2262787.283,908.377,BS_INV-16_T_S01,12/8/2025
6215,368491.365,2262631.262,918.137,BS_INV-16_T_S01,12/8/2025
6216,368334.974,2262787.229,908.153,BS_INV-16_T_S01,12/8/2025
6217,368264.059,2262631.706,915.687,BS_INV-16_T_S01,12/8/2025
6218,368286.316,2262631.32,914.947,BS_INV-16_T_S01,12/8/2025
6219,368312.832,2262631.268,915.533,BS_INV-16_T_S01,12/8/2025
6220,368335.142,2262631.385,916.097,BS_INV-16_T_S01,12/8/2025
6221,368384.854,2262631.303,917.142,BS_INV-16_T_S01,12/8/2025
6222,368411.49,2262631.249,917.378,BS_INV-16_T_S01,12/8/2025
6223,368438.098,2262631.304,917.525,BS_INV-16_T_S01,12/8/2025
6224,368464.722,2262631.264,917.904,BS_INV-16_T_S01,12/8/2025
6226,368517.982,2262631.045,918.803,BS_INV-16_T_S01,12/8/2025
6227,368544.294,2262631.23,919.191,BS_INV-16_T_S01,12/8/2025
6228,368263.885,2262650.833,913.724,BS_INV-16_T_S01,12/8/2025
6229,368286.227,2262650.896,914.157,BS_INV-16_T_S01,12/8/2025
6230,368312.82,2262650.867,914.599,BS_INV-16_T_S01,12/8/2025
6231,368334.951,2262650.848,915.036,BS_INV-16_T_S01,12/8/2025
6232,368384.928,2262650.913,915.833,BS_INV-16_T_S01,12/8/2025
6233,368411.919,2262650.76,916.352,BS_INV-16_T_S01,12/8/2025
6234,368438.01,2262650.868,916.179,BS_INV-16_T_S01,12/8/2025
6235,368464.604,2262650.822,916.542,BS_INV-16_T_S01,12/8/2025
6236,368491.296,2262650.832,916.871,BS_INV-16_T_S01,12/8/2025
6237,368517.464,2262650.947,917.726,BS_INV-16_T_S01,12/8/2025
6238,368544.402,2262650.89,917.341,BS_INV-16_T_S01,12/8/2025
6239,368264.005,2262670.297,912.793,BS_INV-16_T_S01,12/8/2025
6240,368286.241,2262670.306,913.15,BS_INV-16_T_S01,12/8/2025
6241,368312.739,2262670.318,913.62,BS_INV-16_T_S01,12/8/2025
6242,368334.971,2262670.3,914.052,BS_INV-16_T_S01,12/8/2025
6243,368384.614,2262670.288,914.489,BS_INV-16_T_S01,12/8/2025
6244,368544.291,2262611.769,920.564,BS_INV-16_T_S01,12/8/2025
6245,368517.783,2262611.82,920.164,BS_INV-16_T_S01,12/8/2025
6246,368491.244,2262611.766,919.365,BS_INV-16_T_S01,12/8/2025
6247,368464.738,2262611.72,918.967,BS_INV-16_T_S01,12/8/2025
6248,368286.35,2262572.801,919.193,BS_INV-16_T_S01,12/8/2025
6249,368312.857,2262572.848,919.786,BS_INV-16_T_S01,12/8/2025
6250,368335.19,2262572.821,920.345,BS_INV-16_T_S01,12/8/2025
6251,368384.883,2262572.793,921.491,BS_INV-16_T_S01,12/8/2025
6252,368411.502,2262572.768,921.824,BS_INV-16_T_S01,12/8/2025
6253,368438.085,2262572.855,921.987,BS_INV-16_T_S01,12/8/2025
6254,368464.594,2262572.771,921.981,BS_INV-16_T_S01,12/8/2025
6255,368491.198,2262572.781,922.189,BS_INV-16_T_S01,12/8/2025
6256,368517.787,2262572.799,922.636,BS_INV-16_T_S01,12/8/2025
6257,368544.543,2262572.76,922.867,BS_INV-16_T_S01,12/8/2025
6258,368264.079,2262592.295,917.007,BS_INV-16_T_S01,12/8/2025
6259,368286.141,2262592.258,917.48,BS_INV-16_T_S01,12/8/2025
6260,368312.821,2262592.28,917.996,BS_INV-16_T_S01,12/8/2025
6261,368411.563,2262670.297,914.535,BS_INV-16_T_S01,12/8/2025
6262,368335.152,2262592.276,918.596,BS_INV-16_T_S01,12/8/2025
6263,368411.411,2262592.257,920.295,BS_INV-16_T_S01,12/8/2025
6264,368438.062,2262592.256,920.373,BS_INV-16_T_S01,12/8/2025
6265,368464.436,2262592.238,921.259,BS_INV-16_T_S01,12/8/2025
6266,368491.303,2262592.405,920.865,BS_INV-16_T_S01,12/8/2025
6267,368517.786,2262592.239,921.457,BS_INV-16_T_S01,12/8/2025
6268,368544.503,2262592.293,921.827,BS_INV-16_T_S01,12/8/2025
6269,368263.987,2262611.756,915.815,BS_INV-16_T_S01,12/8/2025
6270,368286.266,2262611.802,916.138,BS_INV-16_T_S01,12/8/2025
6271,368312.809,2262611.821,916.751,BS_INV-16_T_S01,12/8/2025
6272,368335.134,2262611.875,917.328,BS_INV-16_T_S01,12/8/2025
6273,368384.827,2262611.859,918.54,BS_INV-16_T_S01,12/8/2025
6274,368411.417,2262611.804,918.906,BS_INV-16_T_S01,12/8/2025
6275,368438.194,2262611.754,918.953,BS_INV-16_T_S01,12/8/2025
6276,368384.918,2262592.174,919.911,BS_INV-16_T_S01,12/8/2025
6277,368438.088,2262670.349,914.867,BS_INV-16_T_S01,12/8/2025
6278,368464.625,2262670.274,915.428,BS_INV-16_T_S01,12/8/2025
6279,368491.268,2262670.304,915.791,BS_INV-16_T_S01,12/8/2025
6280,368491.244,2262728.833,911.414,BS_INV-16_T_S01,12/8/2025
6281,368517.804,2262728.792,911.267,BS_INV-16_T_S01,12/8/2025
6282,368543.993,2262728.657,912.151,BS_INV-16_T_S01,12/8/2025
6283,368263.933,2262748.353,908.113,BS_INV-16_T_S01,12/8/2025
6284,368286.171,2262748.388,908.663,BS_INV-16_T_S01,12/8/2025
6285,368312.493,2262748.373,908.859,BS_INV-16_T_S01,12/8/2025
6286,368335.032,2262748.332,908.91,BS_INV-16_T_S01,12/8/2025
6287,368384.788,2262748.341,908.655,BS_INV-16_T_S01,12/8/2025
6288,368411.42,2262748.332,909.069,BS_INV-16_T_S01,12/8/2025
6289,368437.945,2262748.322,909.732,BS_INV-16_T_S01,12/8/2025
6290,368464.623,2262748.36,910.224,BS_INV-16_T_S01,12/8/2025
6291,368491.274,2262748.349,910.334,BS_INV-16_T_S01,12/8/2025
6292,368517.761,2262748.337,910.543,BS_INV-16_T_S01,12/8/2025
6293,368464.684,2262728.825,910.581,BS_INV-16_T_S01,12/8/2025
6294,368544.318,2262748.354,910.053,BS_INV-16_T_S01,12/8/2025
6295,368286.352,2262767.863,907.54,BS_INV-16_T_S01,12/8/2025
6296,368312.844,2262767.797,907.659,BS_INV-16_T_S01,12/8/2025
6297,368335.435,2262767.741,910.129,BS_INV-16_T_S01,12/8/2025
6298,368384.96,2262767.857,908.017,BS_INV-16_T_S01,12/8/2025
6299,368411.339,2262767.776,908.539,BS_INV-16_T_S01,12/8/2025
6300,368438.003,2262767.737,909.115,BS_INV-16_T_S01,12/8/2025
6301,368464.368,2262767.919,909.34,BS_INV-16_T_S01,12/8/2025
6302,368491.223,2262767.82,909.289,BS_INV-16_T_S01,12/8/2025
6303,368517.801,2262767.826,908.843,BS_INV-16_T_S01,12/8/2025
6305,368263.867,2262787.273,906.427,BS_INV-16_T_S01,12/8/2025
6306,368286.253,2262787.256,906.615,BS_INV-16_T_S01,12/8/2025
6307,368312.763,2262787.329,906.801,BS_INV-16_T_S01,12/8/2025
6308,368263.921,2262767.739,907.068,BS_INV-16_T_S01,12/8/2025
6309,368384.912,2262787.195,907.945,BS_INV-16_T_S01,12/8/2025
6310,368438.273,2262728.776,911.211,BS_INV-16_T_S01,12/8/2025
6311,368384.789,2262728.769,909.742,BS_INV-16_T_S01,12/8/2025
6312,368517.776,2262670.346,915.902,BS_INV-16_T_S01,12/8/2025
6313,368544.42,2262670.37,915.96,BS_INV-16_T_S01,12/8/2025
6314,368264.13,2262689.78,912.135,BS_INV-16_T_S01,12/8/2025
6315,368286.347,2262689.772,912.353,BS_INV-16_T_S01,12/8/2025
6317,368335.124,2262689.73,912.965,BS_INV-16_T_S01,12/8/2025
6318,368384.933,2262689.709,912.769,BS_INV-16_T_S01,12/8/2025
6319,368411.598,2262689.738,912.898,BS_INV-16_T_S01,12/8/2025
6320,368438.166,2262689.684,913.298,BS_INV-16_T_S01,12/8/2025
6321,368464.669,2262689.708,913.971,BS_INV-16_T_S01,12/8/2025
6322,368491.147,2262689.719,914.221,BS_INV-16_T_S01,12/8/2025
6323,368517.842,2262689.749,914.315,BS_INV-16_T_S01,12/8/2025
6324,368544.469,2262689.753,914.219,BS_INV-16_T_S01,12/8/2025
6325,368411.417,2262728.719,909.962,BS_INV-16_T_S01,12/8/2025
6326,368264.038,2262709.254,910.968,BS_INV-16_T_S01,12/8/2025
6327,368312.898,2262709.303,911.439,BS_INV-16_T_S01,12/8/2025
6328,368335.094,2262709.284,911.556,BS_INV-16_T_S01,12/8/2025
6329,368384.937,2262709.266,911.17,BS_INV-16_T_S01,12/8/2025
6330,368411.563,2262709.212,911.334,BS_INV-16_T_S01,12/8/2025
6331,368438.197,2262709.294,911.82,BS_INV-16_T_S01,12/8/2025
6332,368464.766,2262709.273,911.852,BS_INV-16_T_S01,12/8/2025
6333,368491.342,2262709.241,912.665,BS_INV-16_T_S01,12/8/2025
6334,368517.963,2262709.248,912.821,BS_INV-16_T_S01,12/8/2025
6335,368544.438,2262709.122,913.635,BS_INV-16_T_S01,12/8/2025
6336,368263.922,2262728.789,909.563,BS_INV-16_T_S01,12/8/2025
6337,368286.102,2262728.715,910.002,BS_INV-16_T_S01,12/8/2025
6338,368312.489,2262728.725,909.904,BS_INV-16_T_S01,12/8/2025
6339,368335.007,2262728.711,910.021,BS_INV-16_T_S01,12/8/2025
6340,368286.405,2262709.27,911.153,BS_INV-16_T_S01,12/8/2025
6585,368264.07,2262572.76,918.488,BS_INV-16_T_S01,12/8/2025
6596,368544.409,2262553.287,923.807,BS_INV-16_T_S01,12/8/2025
6597,368312.832,2262416.825,922.923,BS_INV-16_T_S01,12/8/2025
6598,368491.479,2262553.489,923.841,BS_INV-16_T_S01,12/8/2025
6859,368263.968,2262416.817,921.85,BS_INV-16_T_S01,12/8/2025
6860,368286.176,2262416.816,922.309,BS_INV-16_T_S01,12/8/2025
6861,368335.049,2262416.773,923.391,BS_INV-16_T_S01,12/8/2025
6862,368384.904,2262416.775,924.297,BS_INV-16_T_S01,12/8/2025
6863,368411.395,2262416.806,924.348,BS_INV-16_T_S01,12/8/2025
6864,368438.259,2262416.787,924.236,BS_INV-16_T_S01,12/8/2025
6866,368464.678,2262416.825,924.28,BS_INV-16_T_S01,12/8/2025
6867,368491.253,2262416.766,924.396,BS_INV-16_T_S01,12/8/2025
6868,368517.858,2262416.773,924.563,BS_INV-16_T_S01,12/8/2025
6869,368544.496,2262416.802,924.956,BS_INV-16_T_S01,12/8/2025
6870,368263.725,2262436.359,923.707,BS_INV-16_T_S01,12/8/2025
6871,368285.885,2262436.473,925.076,BS_INV-16_T_S01,12/8/2025
6872,368312.625,2262436.318,924.546,BS_INV-16_T_S01,12/8/2025
6873,368335.005,2262436.34,924.938,BS_INV-16_T_S01,12/8/2025
6874,368384.684,2262436.233,925.852,BS_INV-16_T_S01,12/8/2025
6875,368411.468,2262436.309,925.34,BS_INV-16_T_S01,12/8/2025
6876,368438.13,2262436.281,925.034,BS_INV-16_T_S01,12/8/2025
6877,368464.639,2262436.259,925.292,BS_INV-16_T_S01,12/8/2025
6878,368491.111,2262436.278,925.461,BS_INV-16_T_S01,12/8/2025
6879,368517.852,2262436.233,925.552,BS_INV-16_T_S01,12/8/2025
6897,368544.38,2262436.279,926.028,BS_INV-16_T_S01,12/8/2025
6913,368263.99,2262455.967,925.087,BS_INV-16_T_S01,12/8/2025
6914,368286.408,2262455.891,926.087,BS_INV-16_T_S01,12/8/2025
6917,368334.758,2262514.43,925.915,BS_INV-16_T_S01,12/8/2025
6918,368385.046,2262514.521,926.71,BS_INV-16_T_S01,12/8/2025
6919,368411.647,2262514.282,926.266,BS_INV-16_T_S01,12/8/2025
6920,368438.161,2262514.452,925.169,BS_INV-16_T_S01,12/8/2025
6922,368491.239,2262514.38,924.759,BS_INV-16_T_S01,12/8/2025
6923,368517.899,2262514.416,924.738,BS_INV-16_T_S01,12/8/2025
6924,368544.437,2262514.404,924.945,BS_INV-16_T_S01,12/8/2025
6925,368264.035,2262533.788,921.579,BS_INV-16_T_S01,12/8/2025
6926,368286.275,2262533.823,922.372,BS_INV-16_T_S01,12/8/2025
6927,368312.869,2262533.754,923.138,BS_INV-16_T_S01,12/8/2025
6928,368335.056,2262533.811,923.541,BS_INV-16_T_S01,12/8/2025
6929,368286.126,2262514.314,923.545,BS_INV-16_T_S01,12/8/2025
6930,368384.992,2262533.713,924.458,BS_INV-16_T_S01,12/8/2025
6932,368464.62,2262533.784,924.095,BS_INV-16_T_S01,12/8/2025
6933,368491.147,2262533.69,923.948,BS_INV-16_T_S01,12/8/2025
6934,368517.842,2262533.689,924.109,BS_INV-16_T_S01,12/8/2025
