UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
5681,366216.401,2260603.241,902.994,BS_INV-20_T_S03,1/13/2026
5682,366189.716,2260603.253,902.885,BS_INV-20_T_S03,1/13/2026
5683,366163.181,2260603.242,902.768,BS_INV-20_T_S03,1/13/2026
5685,366136.575,2260700.818,901.927,BS_INV-20_T_S03,1/13/2026
5686,366163.116,2260700.807,902.442,BS_INV-20_T_S03,1/13/2026
5687,366189.754,2260700.789,902.892,BS_INV-20_T_S03,1/13/2026
5688,366242.83,2260700.821,903.595,BS_INV-20_T_S03,1/13/2026
5689,366269.554,2260700.796,903.775,BS_INV-20_T_S03,1/13/2026
5690,366296.11,2260700.786,904.053,BS_INV-20_T_S03,1/13/2026
5691,366322.766,2260700.863,904.337,BS_INV-20_T_S03,1/13/2026
5692,365847.67,2260603.21,897.255,BS_INV-20_T_S03,1/13/2026
5693,365874.113,2260603.179,898.64,BS_INV-20_T_S03,1/13/2026
5694,365900.713,2260603.247,899.493,BS_INV-20_T_S03,1/13/2026
5695,365927.363,2260603.297,900.053,BS_INV-20_T_S03,1/13/2026
5696,365953.8,2260603.251,900.469,BS_INV-20_T_S03,1/13/2026
5697,365980.407,2260603.226,900.986,BS_INV-20_T_S03,1/13/2026
5698,366007.078,2260603.324,901.315,BS_INV-20_T_S03,1/13/2026
5699,366033.519,2260603.178,901.633,BS_INV-20_T_S03,1/13/2026
5700,366060.151,2260603.266,901.973,BS_INV-20_T_S03,1/13/2026
5701,366109.977,2260603.27,902.469,BS_INV-20_T_S03,1/13/2026
5702,366136.639,2260603.292,902.69,BS_INV-20_T_S03,1/13/2026
5703,366269.594,2260583.774,903.26,BS_INV-20_T_S03,1/13/2026
5704,366296.159,2260583.738,903.452,BS_INV-20_T_S03,1/13/2026
5705,366216.332,2260700.796,903.253,BS_INV-20_T_S03,1/13/2026
5724,366322.703,2260583.723,903.569,BS_INV-20_T_S03,1/13/2026
5826,366582.255,2260427.773,907.016,BS_INV-20_T_S03,1/13/2026
6055,366582.281,2260447.296,907.74,BS_INV-20_T_S03,1/13/2026
6083,366085.086,2260720.305,901.087,BS_INV-20_T_S03,1/13/2026
6084,366085.1,2260700.746,901.362,BS_INV-20_T_S03,1/13/2026
6086,366085.109,2260603.3,902.23,BS_INV-20_T_S03,1/13/2026
6087,366085.088,2260583.81,902.188,BS_INV-20_T_S03,1/13/2026
7506,366011.199,2260622.829,901.451,BS_INV-20_T_S03,1/13/2026
7507,366037.802,2260622.872,901.563,BS_INV-20_T_S03,1/13/2026
7508,366060.085,2260622.826,901.793,BS_INV-20_T_S03,1/13/2026
7509,366109.915,2260622.835,902.26,BS_INV-20_T_S03,1/13/2026
7510,366136.464,2260623.008,902.466,BS_INV-20_T_S03,1/13/2026
7511,366163.077,2260622.815,902.674,BS_INV-20_T_S03,1/13/2026
7512,366189.648,2260623.011,902.846,BS_INV-20_T_S03,1/13/2026
7513,366216.237,2260623.161,902.861,BS_INV-20_T_S03,1/13/2026
7514,366242.786,2260622.92,903.109,BS_INV-20_T_S03,1/13/2026
7516,366296.003,2260622.864,903.444,BS_INV-20_T_S03,1/13/2026
7518,366011.372,2260642.265,901.334,BS_INV-20_T_S03,1/13/2026
7551,366037.985,2260642.293,901.575,BS_INV-20_T_S03,1/13/2026
7552,366110.012,2260642.249,902.179,BS_INV-20_T_S03,1/13/2026
7582,366060.186,2260642.275,901.798,BS_INV-20_T_S03,1/13/2026
7584,366296.08,2260681.296,904.036,BS_INV-20_T_S03,1/13/2026
7585,366136.51,2260642.239,902.379,BS_INV-20_T_S03,1/13/2026
7586,366163.123,2260642.232,902.69,BS_INV-20_T_S03,1/13/2026
7587,366189.836,2260642.258,902.919,BS_INV-20_T_S03,1/13/2026
7588,366216.342,2260642.228,903.129,BS_INV-20_T_S03,1/13/2026
7589,366242.924,2260642.269,903.318,BS_INV-20_T_S03,1/13/2026
7590,366269.546,2260642.243,903.495,BS_INV-20_T_S03,1/13/2026
7591,366296.205,2260642.246,903.695,BS_INV-20_T_S03,1/13/2026
7592,366011.268,2260661.707,901.352,BS_INV-20_T_S03,1/13/2026
7593,366037.972,2260661.77,901.557,BS_INV-20_T_S03,1/13/2026
7594,366060.044,2260661.733,901.685,BS_INV-20_T_S03,1/13/2026
7595,366110.058,2260661.722,901.986,BS_INV-20_T_S03,1/13/2026
7596,366136.595,2260661.686,902.238,BS_INV-20_T_S03,1/13/2026
7597,366163.141,2260661.717,902.516,BS_INV-20_T_S03,1/13/2026
7599,366189.791,2260661.693,902.938,BS_INV-20_T_S03,1/13/2026
7600,366242.887,2260661.725,903.356,BS_INV-20_T_S03,1/13/2026
7601,366269.521,2260661.739,903.568,BS_INV-20_T_S03,1/13/2026
7602,366296.061,2260661.746,903.834,BS_INV-20_T_S03,1/13/2026
7603,366011.261,2260681.298,901.402,BS_INV-20_T_S03,1/13/2026
7604,366037.893,2260681.284,901.551,BS_INV-20_T_S03,1/13/2026
7605,366060.159,2260681.293,901.608,BS_INV-20_T_S03,1/13/2026
7606,366109.943,2260681.292,901.686,BS_INV-20_T_S03,1/13/2026
7607,366136.551,2260681.319,902.115,BS_INV-20_T_S03,1/13/2026
7608,366163.147,2260681.275,902.532,BS_INV-20_T_S03,1/13/2026
7609,366189.733,2260681.322,902.9,BS_INV-20_T_S03,1/13/2026
7610,366216.234,2260681.328,903.218,BS_INV-20_T_S03,1/13/2026
7611,366242.88,2260681.325,903.56,BS_INV-20_T_S03,1/13/2026
7612,366269.492,2260681.288,903.728,BS_INV-20_T_S03,1/13/2026
7613,366216.361,2260661.713,903.143,BS_INV-20_T_S03,1/13/2026
12197,365508.505,2260427.75,894.817,BS_INV-20_T_S03,1/13/2026
12198,365535.112,2260427.743,895.117,BS_INV-20_T_S03,1/13/2026
12199,365585.046,2260427.824,895.352,BS_INV-20_T_S03,1/13/2026
12200,365611.35,2260427.838,895.47,BS_INV-20_T_S03,1/13/2026
12201,365638.147,2260427.725,895.213,BS_INV-20_T_S03,1/13/2026
12202,365664.74,2260427.725,894.857,BS_INV-20_T_S03,1/13/2026
12203,365691.272,2260427.719,894.77,BS_INV-20_T_S03,1/13/2026
12204,365717.865,2260427.724,895.061,BS_INV-20_T_S03,1/13/2026
12205,365744.561,2260427.773,895.291,BS_INV-20_T_S03,1/13/2026
12206,365771.078,2260427.755,895.798,BS_INV-20_T_S03,1/13/2026
12207,365375.622,2260408.169,892.604,BS_INV-20_T_S03,1/13/2026
12208,365402.058,2260408.162,892.439,BS_INV-20_T_S03,1/13/2026
12209,365428.864,2260408.113,892.797,BS_INV-20_T_S03,1/13/2026
12210,365455.247,2260408.21,893.031,BS_INV-20_T_S03,1/13/2026
12211,365482.026,2260408.196,893.612,BS_INV-20_T_S03,1/13/2026
12212,365508.616,2260408.17,893.89,BS_INV-20_T_S03,1/13/2026
12213,365534.957,2260408.247,894.338,BS_INV-20_T_S03,1/13/2026
12214,365584.834,2260408.286,894.764,BS_INV-20_T_S03,1/13/2026
12215,365611.463,2260408.265,894.865,BS_INV-20_T_S03,1/13/2026
12216,365638.107,2260408.243,894.626,BS_INV-20_T_S03,1/13/2026
12217,365664.572,2260408.244,894.326,BS_INV-20_T_S03,1/13/2026
12218,365691.232,2260408.232,894.419,BS_INV-20_T_S03,1/13/2026
12219,365717.887,2260408.211,894.695,BS_INV-20_T_S03,1/13/2026
12220,365744.466,2260408.261,895.126,BS_INV-20_T_S03,1/13/2026
12221,365770.917,2260408.261,895.593,BS_INV-20_T_S03,1/13/2026
12224,365481.795,2260427.706,894.288,BS_INV-20_T_S03,1/13/2026
12225,365455.42,2260427.697,894.021,BS_INV-20_T_S03,1/13/2026
12226,365428.595,2260427.687,893.383,BS_INV-20_T_S03,1/13/2026
12227,365402.272,2260427.731,892.83,BS_INV-20_T_S03,1/13/2026
12228,365455.402,2260466.704,894.586,BS_INV-20_T_S03,1/13/2026
12229,365481.972,2260466.719,895.06,BS_INV-20_T_S03,1/13/2026
12230,365508.435,2260466.772,895.82,BS_INV-20_T_S03,1/13/2026
12231,365535.051,2260466.8,896.367,BS_INV-20_T_S03,1/13/2026
12232,365584.844,2260466.848,896.514,BS_INV-20_T_S03,1/13/2026
12233,365611.44,2260466.766,896.173,BS_INV-20_T_S03,1/13/2026
12234,365638.086,2260466.727,895.568,BS_INV-20_T_S03,1/13/2026
12235,365664.728,2260466.783,895.32,BS_INV-20_T_S03,1/13/2026
12236,365691.322,2260466.764,895.296,BS_INV-20_T_S03,1/13/2026
12237,365717.803,2260466.836,895.673,BS_INV-20_T_S03,1/13/2026
12238,365744.571,2260466.832,896.099,BS_INV-20_T_S03,1/13/2026
12239,365771.141,2260466.794,896.768,BS_INV-20_T_S03,1/13/2026
12240,365375.631,2260447.222,892.384,BS_INV-20_T_S03,1/13/2026
12242,365402.275,2260447.274,892.952,BS_INV-20_T_S03,1/13/2026
12243,365455.316,2260447.234,894.386,BS_INV-20_T_S03,1/13/2026
12244,365482.081,2260447.198,894.911,BS_INV-20_T_S03,1/13/2026
12245,365508.52,2260447.277,895.513,BS_INV-20_T_S03,1/13/2026
12246,365535.134,2260447.318,895.922,BS_INV-20_T_S03,1/13/2026
12247,365584.982,2260447.266,896.175,BS_INV-20_T_S03,1/13/2026
12248,365611.386,2260447.227,896.001,BS_INV-20_T_S03,1/13/2026
12249,365638.258,2260447.21,895.622,BS_INV-20_T_S03,1/13/2026
12250,365664.776,2260447.298,895.194,BS_INV-20_T_S03,1/13/2026
12251,365691.216,2260447.191,895.133,BS_INV-20_T_S03,1/13/2026
12252,365717.94,2260447.274,895.373,BS_INV-20_T_S03,1/13/2026
12253,365744.418,2260447.284,895.663,BS_INV-20_T_S03,1/13/2026
12254,365771.15,2260447.289,896.153,BS_INV-20_T_S03,1/13/2026
12255,365375.643,2260427.764,892.51,BS_INV-20_T_S03,1/13/2026
12256,365428.744,2260447.243,893.789,BS_INV-20_T_S03,1/13/2026
12289,365428.842,2260466.819,893.728,BS_INV-20_T_S03,1/13/2026
12322,365402.184,2260466.745,892.745,BS_INV-20_T_S03,1/13/2026
12323,365770.941,2260486.299,896.972,BS_INV-20_T_S03,1/13/2026
12324,365744.532,2260798.225,891.113,BS_INV-20_T_S03,1/13/2026
12325,365771.09,2260798.302,892.066,BS_INV-20_T_S03,1/13/2026
12326,365375.559,2260778.718,890.409,BS_INV-20_T_S03,1/13/2026
12327,365402.117,2260778.739,890.127,BS_INV-20_T_S03,1/13/2026
12328,365428.71,2260778.675,890.167,BS_INV-20_T_S03,1/13/2026
12329,365455.339,2260778.76,890.089,BS_INV-20_T_S03,1/13/2026
