UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
447,366322.772,2261890.346,897.884,BS_INV-22_T_S03,1/12/2026
448,366296.176,2261890.288,897.725,BS_INV-22_T_S03,1/12/2026
449,366269.632,2261890.166,897.182,BS_INV-22_T_S03,1/12/2026
495,366269.507,2261870.763,899.12,BS_INV-22_T_S03,1/12/2026
496,366296.067,2261870.745,899.529,BS_INV-22_T_S03,1/12/2026
497,366322.68,2261870.749,899.723,BS_INV-22_T_S03,1/12/2026
498,365847.497,2261890.214,890.316,BS_INV-22_T_S03,1/12/2026
499,365874.163,2261890.188,890.184,BS_INV-22_T_S03,1/12/2026
500,365900.7,2261890.282,890.377,BS_INV-22_T_S03,1/12/2026
501,365927.289,2261890.329,890.858,BS_INV-22_T_S03,1/12/2026
502,365953.812,2261890.248,891.485,BS_INV-22_T_S03,1/12/2026
503,366242.904,2261870.765,898.375,BS_INV-22_T_S03,1/12/2026
504,365980.49,2261890.266,892.386,BS_INV-22_T_S03,1/12/2026
505,366033.681,2261890.35,893.031,BS_INV-22_T_S03,1/12/2026
506,366060.305,2261890.284,892.999,BS_INV-22_T_S03,1/12/2026
507,366109.991,2261890.357,892.648,BS_INV-22_T_S03,1/12/2026
508,366136.52,2261890.31,892.918,BS_INV-22_T_S03,1/12/2026
509,366163.211,2261890.374,893.35,BS_INV-22_T_S03,1/12/2026
510,366189.88,2261890.227,894.104,BS_INV-22_T_S03,1/12/2026
511,366216.44,2261890.178,895.238,BS_INV-22_T_S03,1/12/2026
512,366243.11,2261890.187,896.386,BS_INV-22_T_S03,1/12/2026
513,366007.035,2261890.368,892.803,BS_INV-22_T_S03,1/12/2026
514,366216.366,2261870.771,897.278,BS_INV-22_T_S03,1/12/2026
515,366189.68,2261870.829,895.969,BS_INV-22_T_S03,1/12/2026
516,366163.128,2261870.884,894.913,BS_INV-22_T_S03,1/12/2026
525,365847.52,2261870.775,890.593,BS_INV-22_T_S03,1/12/2026
526,365874.087,2261870.765,890.351,BS_INV-22_T_S03,1/12/2026
527,365900.644,2261870.77,890.341,BS_INV-22_T_S03,1/12/2026
528,365927.233,2261870.842,890.852,BS_INV-22_T_S03,1/12/2026
529,365953.833,2261870.761,891.345,BS_INV-22_T_S03,1/12/2026
530,365980.319,2261870.779,892.354,BS_INV-22_T_S03,1/12/2026
531,366006.978,2261870.754,893.089,BS_INV-22_T_S03,1/12/2026
532,366033.611,2261870.754,893.518,BS_INV-22_T_S03,1/12/2026
533,366060.21,2261870.747,893.606,BS_INV-22_T_S03,1/12/2026
534,366110.036,2261870.722,893.684,BS_INV-22_T_S03,1/12/2026
535,366136.556,2261870.751,894.093,BS_INV-22_T_S03,1/12/2026
1137,366203.363,2262221.752,887.479,BS_INV-22_T_S03,1/12/2026
1138,366181.129,2262221.899,888.064,BS_INV-22_T_S03,1/12/2026
