UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
369,367708.976,2262865.215,893.196,BS_INV-16_T_S01,11/20/2025
374,367579.595,2262748.35,894.647,BS_INV-16_T_S01,11/20/2025
375,367629.384,2262748.381,897.679,BS_INV-16_T_S01,11/20/2025
377,367682.526,2262748.321,899.055,BS_INV-16_T_S01,11/20/2025
390,367709.031,2262884.812,892.039,BS_INV-16_T_S01,11/20/2025
393,367788.764,2262884.777,895.453,BS_INV-16_T_S01,11/20/2025
409,367579.551,2262533.876,907.605,BS_INV-16_T_S01,11/20/2025
410,367629.523,2262533.822,908.371,BS_INV-16_T_S01,11/20/2025
436,367579.614,2262728.852,895.872,BS_INV-16_T_S01,11/20/2025
437,367629.287,2262728.807,898.505,BS_INV-16_T_S01,11/20/2025
652,367579.652,2262553.339,906.596,BS_INV-16_T_S01,11/20/2025
653,367629.524,2262553.325,907.415,BS_INV-16_T_S01,11/20/2025
810,367629.288,2262670.321,902.045,BS_INV-16_T_S01,11/20/2025
811,367655.936,2262670.288,903.15,BS_INV-16_T_S01,11/20/2025
4561,368076.706,2262865.226,903.985,BS_INV-16_T_S01,11/20/2025
4564,367996.832,2262865.284,902.033,BS_INV-16_T_S01,11/20/2025
4575,368076.458,2262845.907,904.701,BS_INV-16_T_S01,11/20/2025
4578,367996.837,2262845.718,902.88,BS_INV-16_T_S01,11/20/2025
5812,367604.543,2262650.879,900.119,BS_INV-16_T_S01,11/20/2025
9653,367656.101,2262572.826,906.186,BS_INV-16_T_S01,11/20/2025
9654,367682.617,2262572.887,906.657,BS_INV-16_T_S01,11/20/2025
9655,367709.203,2262572.838,907.252,BS_INV-16_T_S01,11/20/2025
9656,367735.781,2262572.864,908.337,BS_INV-16_T_S01,11/20/2025
9657,367762.285,2262572.828,909.568,BS_INV-16_T_S01,11/20/2025
9658,367788.957,2262572.879,910.724,BS_INV-16_T_S01,11/20/2025
9659,367815.523,2262572.848,911.734,BS_INV-16_T_S01,11/20/2025
9680,367629.533,2262572.912,905.664,BS_INV-16_T_S01,11/20/2025
9681,367579.722,2262572.811,904.62,BS_INV-16_T_S01,11/20/2025
9684,367682.633,2262806.938,895.804,BS_INV-16_T_S01,11/20/2025
9685,367709.101,2262806.724,896.678,BS_INV-16_T_S01,11/20/2025
9686,367735.695,2262806.768,897.293,BS_INV-16_T_S01,11/20/2025
9687,367762.304,2262806.816,898.133,BS_INV-16_T_S01,11/20/2025
