UPN,N_Y,E_X,Elv_Z,Source
18246,367028.077,2262377.963,898.28,BS_INV-15_T_S01
18247,367054.373,2262377.837,898.149,BS_INV-15_T_S01
18248,367104.239,2262377.8,897.741,BS_INV-15_T_S01
18249,367130.882,2262377.836,897.921,BS_INV-15_T_S01
18250,367157.432,2262377.798,898.426,BS_INV-15_T_S01
18251,367183.982,2262377.824,899.264,BS_INV-15_T_S01
18252,367210.655,2262377.728,900.325,BS_INV-15_T_S01
18253,367263.981,2262397.208,901.262,BS_INV-15_T_S01
18254,367237.187,2262377.736,901.365,BS_INV-15_T_S01
18255,367290.376,2262377.72,903.339,BS_INV-15_T_S01
18256,366894.85,2262358.268,897.477,BS_INV-15_T_S01
18257,366921.379,2262358.253,897.991,BS_INV-15_T_S01
18258,366948.087,2262358.271,898.131,BS_INV-15_T_S01
18259,366974.598,2262358.23,898.008,BS_INV-15_T_S01
18260,367001.187,2262358.227,898.281,BS_INV-15_T_S01
18261,367027.854,2262358.247,896.844,BS_INV-15_T_S01
18262,367054.374,2262358.227,898.767,BS_INV-15_T_S01
18263,367104.271,2262358.247,898.595,BS_INV-15_T_S01
18264,367130.858,2262358.232,898.924,BS_INV-15_T_S01
18265,367157.494,2262358.235,899.467,BS_INV-15_T_S01
18266,367183.945,2262358.242,900.427,BS_INV-15_T_S01
18267,367210.528,2262358.268,901.558,BS_INV-15_T_S01
18268,367263.733,2262377.677,902.227,BS_INV-15_T_S01
18270,367237.15,2262397.242,900.663,BS_INV-15_T_S01
18271,367183.953,2262397.195,898.667,BS_INV-15_T_S01
18275,366894.83,2262416.751,897.617,BS_INV-15_T_S01
18276,366921.438,2262416.747,898.766,BS_INV-15_T_S01
18277,366948.067,2262416.792,898.277,BS_INV-15_T_S01
18278,366974.664,2262416.706,898.57,BS_INV-15_T_S01
18279,367001.244,2262416.714,898.606,BS_INV-15_T_S01
18280,367027.928,2262416.942,898.159,BS_INV-15_T_S01
18281,367054.398,2262416.774,897.625,BS_INV-15_T_S01
18282,367104.251,2262416.786,896.797,BS_INV-15_T_S01
18283,367130.762,2262416.911,896.783,BS_INV-15_T_S01
18284,367157.359,2262416.711,897.192,BS_INV-15_T_S01
18285,367210.509,2262397.295,899.666,BS_INV-15_T_S01
18286,367184.131,2262416.839,898.172,BS_INV-15_T_S01
18287,367237.235,2262416.78,899.653,BS_INV-15_T_S01
18288,367263.941,2262416.712,899.985,BS_INV-15_T_S01
18289,367290.452,2262416.893,900.83,BS_INV-15_T_S01
18290,366894.843,2262397.193,897.726,BS_INV-15_T_S01
18291,366921.51,2262397.273,898.138,BS_INV-15_T_S01
18292,366948.03,2262397.147,898.302,BS_INV-15_T_S01
18293,366974.599,2262397.25,898.169,BS_INV-15_T_S01
18294,367001.245,2262397.245,898.205,BS_INV-15_T_S01
18295,367028.004,2262397.205,898.264,BS_INV-15_T_S01
18296,367054.311,2262397.264,898.026,BS_INV-15_T_S01
18297,367104.192,2262397.173,897.396,BS_INV-15_T_S01
18298,367130.809,2262397.171,897.523,BS_INV-15_T_S01
18299,367157.387,2262397.165,897.987,BS_INV-15_T_S01
18300,367210.615,2262416.757,898.948,BS_INV-15_T_S01
19898,366894.989,2262124.275,906.853,BS_INV-15_T_S01
19899,366921.677,2262124.199,907.787,BS_INV-15_T_S01
19900,366948.254,2262124.189,908.429,BS_INV-15_T_S01
19901,366974.734,2262124.215,909.136,BS_INV-15_T_S01
19902,367001.307,2262124.276,911.079,BS_INV-15_T_S01
19903,367027.962,2262124.203,910.669,BS_INV-15_T_S01
19904,367054.573,2262124.187,911.254,BS_INV-15_T_S01
19905,367104.316,2262124.161,912.371,BS_INV-15_T_S01
19907,367130.954,2262124.221,912.85,BS_INV-15_T_S01
19908,367184.129,2262124.133,913.826,BS_INV-15_T_S01
19909,367210.666,2262124.192,914.147,BS_INV-15_T_S01
19910,367237.262,2262124.178,914.173,BS_INV-15_T_S01
19911,367263.858,2262124.189,914.574,BS_INV-15_T_S01
19912,366895,2262143.704,906.015,BS_INV-15_T_S01
19913,366921.656,2262143.747,906.614,BS_INV-15_T_S01
19914,366948.193,2262143.721,907.128,BS_INV-15_T_S01
19915,366974.919,2262143.732,907.845,BS_INV-15_T_S01
19916,367001.408,2262143.723,908.853,BS_INV-15_T_S01
19917,367028.085,2262143.814,909.731,BS_INV-15_T_S01
19918,367054.524,2262143.71,910.31,BS_INV-15_T_S01
19919,367104.282,2262143.69,911.442,BS_INV-15_T_S01
19920,367130.877,2262143.671,911.805,BS_INV-15_T_S01
19921,367157.54,2262124.123,913.163,BS_INV-15_T_S01
19954,367157.436,2262143.675,912.335,BS_INV-15_T_S01
20081,367184.067,2262143.662,912.919,BS_INV-15_T_S01
20082,367210.685,2262143.651,913.417,BS_INV-15_T_S01
20083,367237.285,2262143.667,913.561,BS_INV-15_T_S01
20242,367263.812,2262182.848,912.819,BS_INV-15_T_S01
20243,367263.849,2262143.65,913.984,BS_INV-15_T_S01
20244,366895.123,2262163.145,904.758,BS_INV-15_T_S01
20245,366921.627,2262163.244,904.996,BS_INV-15_T_S01
20246,366948.161,2262163.194,905.527,BS_INV-15_T_S01
20247,366974.924,2262163.183,906.436,BS_INV-15_T_S01
20248,367001.25,2262163.092,907.499,BS_INV-15_T_S01
20249,367027.973,2262163.236,908.519,BS_INV-15_T_S01
20250,367054.511,2262163.165,909.148,BS_INV-15_T_S01
20251,367104.289,2262163.19,910.481,BS_INV-15_T_S01
20252,367130.894,2262163.148,910.919,BS_INV-15_T_S01
20253,367157.547,2262163.177,911.394,BS_INV-15_T_S01
20254,367184.108,2262163.18,912.119,BS_INV-15_T_S01
20255,367210.678,2262163.154,912.731,BS_INV-15_T_S01
20257,367237.244,2262163.143,912.988,BS_INV-15_T_S01
20258,366895.042,2262182.74,903.361,BS_INV-15_T_S01
20259,366921.633,2262182.72,903.758,BS_INV-15_T_S01
20260,366948.202,2262182.74,904.221,BS_INV-15_T_S01
20261,366974.638,2262182.843,905.102,BS_INV-15_T_S01
20262,367001.376,2262182.862,906.346,BS_INV-15_T_S01
20263,367028.086,2262182.752,907.221,BS_INV-15_T_S01
20264,367054.365,2262182.887,908.326,BS_INV-15_T_S01
20265,367104.266,2262182.868,909.488,BS_INV-15_T_S01
20266,367130.908,2262182.735,910.035,BS_INV-15_T_S01
20267,367157.438,2262182.776,910.511,BS_INV-15_T_S01
20268,367183.932,2262182.769,912.178,BS_INV-15_T_S01
20269,367210.612,2262182.771,912.08,BS_INV-15_T_S01
20270,367237.148,2262182.736,912.557,BS_INV-15_T_S01
20271,367263.865,2262163.16,913.301,BS_INV-15_T_S01
26318,367130.822,2262299.855,902.587,BS_INV-15_T_S01
26319,367157.482,2262299.801,903.462,BS_INV-15_T_S01
26320,367184.049,2262299.744,904.99,BS_INV-15_T_S01
26321,367210.621,2262299.649,905.727,BS_INV-15_T_S01
26322,367237.038,2262299.756,906.808,BS_INV-15_T_S01
26324,366895.037,2262280.301,896.494,BS_INV-15_T_S01
26325,366921.543,2262280.305,897.254,BS_INV-15_T_S01
26326,366948.204,2262280.204,897.948,BS_INV-15_T_S01
26327,366974.799,2262280.229,898.819,BS_INV-15_T_S01
26328,367001.335,2262280.243,899.588,BS_INV-15_T_S01
26329,367027.828,2262280.158,900.534,BS_INV-15_T_S01
26330,367054.676,2262280.202,901.763,BS_INV-15_T_S01
26331,367104.213,2262299.72,901.909,BS_INV-15_T_S01
26332,367104.182,2262280.234,903.457,BS_INV-15_T_S01
26333,367157.544,2262280.231,904.803,BS_INV-15_T_S01
26334,367184.18,2262280.243,905.903,BS_INV-15_T_S01
26335,367210.67,2262280.154,907.218,BS_INV-15_T_S01
26336,367237.105,2262280.306,908.29,BS_INV-15_T_S01
26337,367263.687,2262280.211,908.963,BS_INV-15_T_S01
26338,366895.001,2262260.836,897.028,BS_INV-15_T_S01
26339,366921.625,2262260.732,897.782,BS_INV-15_T_S01
26340,366948.342,2262260.676,898.653,BS_INV-15_T_S01
26341,366974.806,2262260.803,899.719,BS_INV-15_T_S01
26342,367001.464,2262260.675,900.617,BS_INV-15_T_S01
26343,367027.936,2262260.724,898.677,BS_INV-15_T_S01
26344,367054.444,2262260.774,902.406,BS_INV-15_T_S01
26345,367104.385,2262260.666,904.498,BS_INV-15_T_S01
26346,367130.882,2262280.21,903.97,BS_INV-15_T_S01
26347,367130.798,2262260.706,905.159,BS_INV-15_T_S01
26348,367054.437,2262299.748,900.875,BS_INV-15_T_S01
26349,367001.342,2262299.704,899.54,BS_INV-15_T_S01
26363,367027.925,2262299.721,897.231,BS_INV-15_T_S01
26374,366894.988,2262299.763,896.352,BS_INV-15_T_S01
26375,366921.431,2262299.73,897.043,BS_INV-15_T_S01
26376,366948.128,2262299.756,897.56,BS_INV-15_T_S01
26377,366974.983,2262299.704,898.241,BS_INV-15_T_S01
26380,367157.432,2262260.755,906.108,BS_INV-15_T_S01
26381,367210.523,2262260.74,908.746,BS_INV-15_T_S01
26382,366948.143,2262202.285,902.453,BS_INV-15_T_S01
26383,366974.768,2262202.387,903.344,BS_INV-15_T_S01
26384,367001.171,2262202.332,904.588,BS_INV-15_T_S01
26385,367027.848,2262202.395,905.428,BS_INV-15_T_S01
26386,367054.46,2262202.167,906.3,BS_INV-15_T_S01
26387,367104.243,2262202.244,908.245,BS_INV-15_T_S01
26388,367130.861,2262202.291,908.871,BS_INV-15_T_S01
26389,367157.558,2262202.258,909.499,BS_INV-15_T_S01
26390,367183.888,2262202.2,910.429,BS_INV-15_T_S01
26391,367210.593,2262202.24,911.348,BS_INV-15_T_S01
26392,367237.182,2262202.208,911.923,BS_INV-15_T_S01
26393,367263.8,2262202.236,912.271,BS_INV-15_T_S01
26395,366921.61,2262202.281,901.757,BS_INV-15_T_S01
26411,367184.214,2262260.773,907.383,BS_INV-15_T_S01
26412,366895.158,2262202.255,901.325,BS_INV-15_T_S01
26413,367237.083,2262221.742,910.266,BS_INV-15_T_S01
26414,367237.081,2262260.721,909.676,BS_INV-15_T_S01
26415,367263.592,2262260.85,910.257,BS_INV-15_T_S01
26416,366895.104,2262241.235,898.206,BS_INV-15_T_S01
26417,366921.599,2262241.23,898.818,BS_INV-15_T_S01
26418,366948.218,2262241.301,899.656,BS_INV-15_T_S01
26419,366974.749,2262241.273,900.772,BS_INV-15_T_S01
26420,367001.333,2262241.229,901.84,BS_INV-15_T_S01
26421,367027.85,2262241.235,902.563,BS_INV-15_T_S01
26422,367054.55,2262241.233,903.483,BS_INV-15_T_S01
26427,367263.612,2262221.648,911.558,BS_INV-15_T_S01
26430,366895.036,2262221.774,899.551,BS_INV-15_T_S01
26431,366921.584,2262221.753,900.057,BS_INV-15_T_S01
26432,366948.224,2262221.715,900.923,BS_INV-15_T_S01
26433,366974.807,2262221.833,901.846,BS_INV-15_T_S01
26434,367001.331,2262221.705,903.099,BS_INV-15_T_S01
26435,367027.939,2262221.764,902.573,BS_INV-15_T_S01
26436,367054.618,2262221.686,904.919,BS_INV-15_T_S01
26437,367104.273,2262221.753,906.857,BS_INV-15_T_S01
26438,367130.858,2262221.815,907.329,BS_INV-15_T_S01
26439,367157.521,2262221.72,908.359,BS_INV-15_T_S01
26440,367183.979,2262221.691,909.442,BS_INV-15_T_S01
26441,367210.661,2262221.758,911.023,BS_INV-15_T_S01
39749,366868.529,2262104.71,906.034,BS_INV-15_T_S01
39750,366841.854,2262085.227,905.848,BS_INV-15_T_S01
39751,366868.439,2262085.217,906.763,BS_INV-15_T_S01
39752,366841.893,2262065.629,906.922,BS_INV-15_T_S01
39753,366868.522,2262065.707,907.786,BS_INV-15_T_S01
39754,366841.786,2262046.154,907.828,BS_INV-15_T_S01
39755,366868.37,2262046.218,908.687,BS_INV-15_T_S01
39794,366841.873,2262104.675,904.826,BS_INV-15_T_S01
40362,366868.352,2262338.776,896.274,BS_INV-15_T_S01
40367,366841.661,2262416.77,896.465,BS_INV-15_T_S01
40368,366868.186,2262416.739,897.381,BS_INV-15_T_S01
40369,366841.777,2262397.298,895.826,BS_INV-15_T_S01
40370,366867.871,2262397.236,896.888,BS_INV-15_T_S01
40371,366841.704,2262377.907,895.665,BS_INV-15_T_S01
40372,366868.234,2262377.764,896.791,BS_INV-15_T_S01
40373,366841.628,2262358.256,895.659,BS_INV-15_T_S01
40374,366868.33,2262358.251,896.614,BS_INV-15_T_S01
40375,366841.82,2262319.287,894.577,BS_INV-15_T_S01
40376,366868.417,2262319.353,895.831,BS_INV-15_T_S01
40377,366841.782,2262338.751,895.185,BS_INV-15_T_S01
40689,366841.927,2262163.151,903.356,BS_INV-15_T_S01
40690,366868.495,2262163.193,904.195,BS_INV-15_T_S01
40691,367290.406,2262163.23,913.673,BS_INV-15_T_S01
40692,367317.051,2262163.199,913.827,BS_INV-15_T_S01
40693,366841.919,2262182.794,902.369,BS_INV-15_T_S01
40694,366868.47,2262182.765,903.034,BS_INV-15_T_S01
40695,367290.411,2262182.792,913.14,BS_INV-15_T_S01
40696,367316.977,2262182.771,913.231,BS_INV-15_T_S01
40704,367317.045,2262143.662,914.41,BS_INV-15_T_S01
40705,367290.449,2262143.709,914.24,BS_INV-15_T_S01
40706,366868.517,2262143.739,905.14,BS_INV-15_T_S01
40707,366841.909,2262143.732,903.912,BS_INV-15_T_S01
40720,366841.96,2262124.179,904.126,BS_INV-15_T_S01
40721,366868.485,2262124.215,905.612,BS_INV-15_T_S01
40722,367290.422,2262124.226,914.954,BS_INV-15_T_S01
40723,367317.048,2262124.157,915.144,BS_INV-15_T_S01
42072,366868.495,2262221.725,899.273,BS_INV-15_T_S01
42073,367290.332,2262221.679,911.556,BS_INV-15_T_S01
42074,367316.952,2262221.732,911.13,BS_INV-15_T_S01
42075,366841.857,2262202.295,900.741,BS_INV-15_T_S01
42076,366868.462,2262202.299,901.158,BS_INV-15_T_S01
42077,367290.348,2262202.203,912.323,BS_INV-15_T_S01
42078,367316.923,2262202.242,912.393,BS_INV-15_T_S01
42087,366841.829,2262221.761,898.898,BS_INV-15_T_S01
42090,366868.354,2262241.3,897.938,BS_INV-15_T_S01
42093,366841.856,2262299.674,894.358,BS_INV-15_T_S01
42094,366868.408,2262299.75,895.376,BS_INV-15_T_S01
42095,367290.366,2262299.819,907.646,BS_INV-15_T_S01
42096,367316.916,2262299.829,907.655,BS_INV-15_T_S01
42097,366841.861,2262280.262,895.084,BS_INV-15_T_S01
42098,366868.438,2262280.265,895.781,BS_INV-15_T_S01
42099,367290.308,2262280.184,909.395,BS_INV-15_T_S01
42100,367316.995,2262280.159,909.515,BS_INV-15_T_S01
42101,366841.872,2262260.804,896.109,BS_INV-15_T_S01
42102,366868.403,2262260.67,896.649,BS_INV-15_T_S01
42103,367290.284,2262260.846,910.728,BS_INV-15_T_S01
42104,367316.91,2262260.752,910.767,BS_INV-15_T_S01
42105,366841.898,2262241.319,897.489,BS_INV-15_T_S01
44029,367316.911,2262046.18,919.733,BS_INV-15_T_S01
44030,367316.915,2262065.679,918.566,BS_INV-15_T_S01
44031,367316.92,2262085.156,917.244,BS_INV-15_T_S01
44032,367317.02,2262104.659,916.173,BS_INV-15_T_S01
44445,367317.014,2262338.808,905.831,BS_INV-15_T_S01
44446,367316.954,2262319.301,906.435,BS_INV-15_T_S01
44447,367316.955,2262358.297,905.236,BS_INV-15_T_S01
44448,367316.901,2262377.698,904.274,BS_INV-15_T_S01
44449,367316.854,2262397.249,903.15,BS_INV-15_T_S01
44450,367316.904,2262416.81,901.58,BS_INV-15_T_S01
46914,367079.227,2262397.455,897.522,BS_INV-15_T_S01
46915,367079.286,2262416.81,896.926,BS_INV-15_T_S01
47482,367079.405,2262241.333,904.667,BS_INV-15_T_S01
