UPN,N_Y,E_X,Elv_Z,Source
29683,366766.697,2261383.244,910.75,BS_INV-13_T_S01
29684,366793.337,2261383.255,911.39,BS_INV-13_T_S01
29685,366424.358,2261383.312,904.263,BS_INV-13_T_S01
29703,366371.119,2261324.739,903.359,BS_INV-13_T_S01
29704,366424.389,2261324.706,904.24,BS_INV-13_T_S01
29705,366451.006,2261324.763,904.512,BS_INV-13_T_S01
29706,366477.379,2261324.806,904.65,BS_INV-13_T_S01
29707,366504.18,2261324.623,905.455,BS_INV-13_T_S01
29708,366530.635,2261324.738,906.062,BS_INV-13_T_S01
29709,366557.329,2261324.702,906.553,BS_INV-13_T_S01
29710,366607.054,2261324.777,906.976,BS_INV-13_T_S01
29711,366633.76,2261324.784,907.54,BS_INV-13_T_S01
29712,366660.291,2261324.718,908.214,BS_INV-13_T_S01
29713,366686.801,2261324.716,908.93,BS_INV-13_T_S01
29714,366713.41,2261324.739,909.872,BS_INV-13_T_S01
29715,366739.993,2261324.678,910.581,BS_INV-13_T_S01
29716,366766.653,2261324.75,911.619,BS_INV-13_T_S01
29717,366397.838,2261324.81,903.8,BS_INV-13_T_S01
29720,366792.94,2261344.27,912.177,BS_INV-13_T_S01
29735,366371.137,2261344.234,903.628,BS_INV-13_T_S01
29736,366424.339,2261344.189,904.045,BS_INV-13_T_S01
29737,366450.874,2261344.218,904.368,BS_INV-13_T_S01
29738,366477.671,2261344.175,904.772,BS_INV-13_T_S01
29739,366504.151,2261344.132,905.206,BS_INV-13_T_S01
29740,366530.747,2261344.129,905.971,BS_INV-13_T_S01
29741,366557.183,2261344.189,906.358,BS_INV-13_T_S01
29742,366607.131,2261344.229,906.839,BS_INV-13_T_S01
29743,366633.661,2261344.262,907.468,BS_INV-13_T_S01
29744,366660.252,2261344.222,908.076,BS_INV-13_T_S01
29745,366686.807,2261344.216,908.817,BS_INV-13_T_S01
29746,366713.418,2261344.269,909.527,BS_INV-13_T_S01
29747,366740.001,2261344.189,910.296,BS_INV-13_T_S01
29748,366766.645,2261344.191,911.292,BS_INV-13_T_S01
29749,366397.675,2261344.182,903.727,BS_INV-13_T_S01
29750,366793.188,2261246.819,914.418,BS_INV-13_T_S01
29911,366766.6,2261227.227,913.565,BS_INV-13_T_S01
29925,366793.1,2261227.224,915.124,BS_INV-13_T_S01
29927,366397.883,2261227.317,904.716,BS_INV-13_T_S01
29928,366424.273,2261227.197,904.918,BS_INV-13_T_S01
29929,366451.092,2261227.354,905.255,BS_INV-13_T_S01
29930,366477.708,2261227.324,906.343,BS_INV-13_T_S01
29931,366504.23,2261227.206,907.504,BS_INV-13_T_S01
29932,366530.724,2261227.243,906.659,BS_INV-13_T_S01
29933,366557.323,2261227.272,907.036,BS_INV-13_T_S01
29934,366607.131,2261227.238,907.635,BS_INV-13_T_S01
29935,366633.73,2261227.246,908.377,BS_INV-13_T_S01
29936,366660.317,2261227.234,909.114,BS_INV-13_T_S01
29937,366686.902,2261227.216,910.081,BS_INV-13_T_S01
29938,366713.481,2261227.287,911.183,BS_INV-13_T_S01
29939,366739.8,2261227.269,912.273,BS_INV-13_T_S01
29940,366371.132,2261227.278,904.157,BS_INV-13_T_S01
30018,366371.197,2261597.721,906.172,BS_INV-13_T_S01
30019,366397.77,2261597.653,906.335,BS_INV-13_T_S01
30020,366424.573,2261597.599,906.344,BS_INV-13_T_S01
30021,366450.959,2261597.598,906.043,BS_INV-13_T_S01
30022,366477.546,2261597.642,906.165,BS_INV-13_T_S01
30023,366504.271,2261597.747,906.095,BS_INV-13_T_S01
30025,366557.27,2261597.751,906.898,BS_INV-13_T_S01
30026,366607.157,2261597.754,907.056,BS_INV-13_T_S01
30027,366633.786,2261597.687,906.973,BS_INV-13_T_S01
30028,366660.43,2261597.722,907.387,BS_INV-13_T_S01
30029,366686.973,2261597.728,907.779,BS_INV-13_T_S01
30030,366713.618,2261597.742,908.027,BS_INV-13_T_S01
30031,366740.195,2261597.674,908.493,BS_INV-13_T_S01
30032,366766.839,2261597.726,908.932,BS_INV-13_T_S01
30033,366793.37,2261597.73,909.335,BS_INV-13_T_S01
30049,366371.359,2261617.223,906.309,BS_INV-13_T_S01
30050,366397.766,2261617.207,906.374,BS_INV-13_T_S01
30051,366424.474,2261617.219,906.574,BS_INV-13_T_S01
30053,366450.855,2261617.212,906.423,BS_INV-13_T_S01
30054,366504.134,2261617.17,905.952,BS_INV-13_T_S01
30055,366530.82,2261617.22,906.139,BS_INV-13_T_S01
30056,366557.437,2261617.211,906.443,BS_INV-13_T_S01
30057,366607.208,2261617.148,907.018,BS_INV-13_T_S01
30058,366633.738,2261617.24,907.099,BS_INV-13_T_S01
30059,366660.47,2261617.208,907.285,BS_INV-13_T_S01
30060,366687,2261617.256,907.662,BS_INV-13_T_S01
30061,366713.514,2261617.181,908.044,BS_INV-13_T_S01
30062,366740.203,2261617.202,908.593,BS_INV-13_T_S01
30063,366766.769,2261617.198,908.924,BS_INV-13_T_S01
30064,366793.378,2261617.243,909.503,BS_INV-13_T_S01
30067,366477.468,2261617.253,905.975,BS_INV-13_T_S01
30082,366371.07,2261558.552,905.884,BS_INV-13_T_S01
30083,366397.704,2261558.668,905.828,BS_INV-13_T_S01
30085,366424.496,2261558.572,906.03,BS_INV-13_T_S01
30086,366477.508,2261558.581,905.861,BS_INV-13_T_S01
30087,366504.075,2261558.66,905.959,BS_INV-13_T_S01
30088,366530.591,2261558.678,906.397,BS_INV-13_T_S01
30089,366557.148,2261558.687,906.707,BS_INV-13_T_S01
30090,366607.05,2261558.661,906.821,BS_INV-13_T_S01
30091,366633.554,2261558.724,907.062,BS_INV-13_T_S01
30092,366660.232,2261558.642,907.447,BS_INV-13_T_S01
30093,366686.813,2261558.648,907.751,BS_INV-13_T_S01
30094,366713.353,2261558.656,908.207,BS_INV-13_T_S01
30095,366739.997,2261558.677,908.774,BS_INV-13_T_S01
30096,366766.527,2261558.665,909.205,BS_INV-13_T_S01
30097,366793.157,2261558.631,909.617,BS_INV-13_T_S01
30099,366450.842,2261558.729,905.796,BS_INV-13_T_S01
30114,366371.287,2261578.091,905.964,BS_INV-13_T_S01
30115,366397.486,2261578.089,906.04,BS_INV-13_T_S01
30117,366424.427,2261578.193,906.052,BS_INV-13_T_S01
30118,366477.49,2261578.199,905.871,BS_INV-13_T_S01
30119,366504.02,2261578.159,905.935,BS_INV-13_T_S01
30120,366530.662,2261578.138,906.41,BS_INV-13_T_S01
30121,366557.187,2261578.182,906.756,BS_INV-13_T_S01
30122,366607.043,2261578.149,906.86,BS_INV-13_T_S01
30123,366633.714,2261578.216,906.955,BS_INV-13_T_S01
30124,366660.242,2261578.143,907.373,BS_INV-13_T_S01
30125,366686.894,2261578.186,907.728,BS_INV-13_T_S01
30126,366713.485,2261578.112,908.096,BS_INV-13_T_S01
30127,366740.076,2261578.194,908.564,BS_INV-13_T_S01
30128,366766.699,2261578.144,908.989,BS_INV-13_T_S01
30129,366793.189,2261578.186,909.433,BS_INV-13_T_S01
30131,366450.928,2261578.208,905.91,BS_INV-13_T_S01
30144,366371.212,2261675.723,905.742,BS_INV-13_T_S01
30145,366397.783,2261675.79,906.004,BS_INV-13_T_S01
30146,366424.307,2261675.683,906.145,BS_INV-13_T_S01
30147,366450.821,2261675.774,906.45,BS_INV-13_T_S01
30148,366477.434,2261675.756,906.403,BS_INV-13_T_S01
30149,366504.148,2261675.747,906.459,BS_INV-13_T_S01
30150,366530.893,2261675.834,906.858,BS_INV-13_T_S01
30151,366557.267,2261675.85,907.157,BS_INV-13_T_S01
30152,366607.208,2261675.777,907.578,BS_INV-13_T_S01
30153,366633.83,2261675.794,907.839,BS_INV-13_T_S01
30154,366660.43,2261675.709,907.953,BS_INV-13_T_S01
30155,366686.988,2261675.766,908.223,BS_INV-13_T_S01
30156,366713.571,2261675.682,908.446,BS_INV-13_T_S01
30157,366740.144,2261675.775,908.732,BS_INV-13_T_S01
30158,366766.685,2261675.793,909.124,BS_INV-13_T_S01
30159,366793.426,2261675.799,909.349,BS_INV-13_T_S01
30208,366371.132,2261636.737,906.346,BS_INV-13_T_S01
30209,366397.824,2261636.777,906.467,BS_INV-13_T_S01
30210,366424.389,2261636.749,906.65,BS_INV-13_T_S01
30212,366450.939,2261636.742,906.477,BS_INV-13_T_S01
30213,366504.084,2261636.718,906.274,BS_INV-13_T_S01
30214,366530.698,2261636.794,906.328,BS_INV-13_T_S01
30215,366557.068,2261636.716,907.014,BS_INV-13_T_S01
30216,366607.153,2261636.718,907.316,BS_INV-13_T_S01
30217,366633.701,2261636.723,907.399,BS_INV-13_T_S01
30218,366660.389,2261636.701,907.56,BS_INV-13_T_S01
30219,366686.968,2261636.768,907.845,BS_INV-13_T_S01
30220,366713.534,2261636.687,908.145,BS_INV-13_T_S01
30221,366740.165,2261636.729,908.502,BS_INV-13_T_S01
30222,366766.68,2261636.678,909.052,BS_INV-13_T_S01
30223,366793.286,2261636.728,909.617,BS_INV-13_T_S01
30226,366477.589,2261636.726,906.285,BS_INV-13_T_S01
30240,366371.254,2261656.164,905.994,BS_INV-13_T_S01
30241,366397.883,2261656.324,906.069,BS_INV-13_T_S01
30242,366424.43,2261656.233,906.376,BS_INV-13_T_S01
30244,366451.093,2261656.27,906.523,BS_INV-13_T_S01
30245,366504.161,2261656.251,906.546,BS_INV-13_T_S01
30246,366530.788,2261656.234,906.692,BS_INV-13_T_S01
30247,366557.262,2261656.22,907.039,BS_INV-13_T_S01
30248,366607.177,2261656.158,907.514,BS_INV-13_T_S01
30249,366633.581,2261656.167,907.671,BS_INV-13_T_S01
30250,366660.278,2261656.231,907.915,BS_INV-13_T_S01
30251,366686.899,2261656.247,908.008,BS_INV-13_T_S01
30252,366713.568,2261656.193,908.271,BS_INV-13_T_S01
30253,366740.159,2261656.289,908.59,BS_INV-13_T_S01
30254,366766.725,2261656.252,909.158,BS_INV-13_T_S01
30255,366793.345,2261656.193,909.491,BS_INV-13_T_S01
30258,366477.614,2261656.141,906.539,BS_INV-13_T_S01
30273,366371.078,2261441.8,905.047,BS_INV-13_T_S01
30274,366397.762,2261441.69,904.929,BS_INV-13_T_S01
30275,366424.408,2261441.76,904.876,BS_INV-13_T_S01
30276,366450.989,2261441.853,904.785,BS_INV-13_T_S01
30277,366477.539,2261441.738,904.857,BS_INV-13_T_S01
30278,366504.1,2261441.768,905.133,BS_INV-13_T_S01
30279,366530.717,2261441.785,905.742,BS_INV-13_T_S01
30280,366557.302,2261441.71,906.244,BS_INV-13_T_S01
30281,366607.248,2261441.67,906.558,BS_INV-13_T_S01
30282,366633.706,2261441.74,907.047,BS_INV-13_T_S01
30283,366660.286,2261441.727,907.581,BS_INV-13_T_S01
30284,366686.898,2261441.765,908.163,BS_INV-13_T_S01
30285,366713.521,2261441.73,908.841,BS_INV-13_T_S01
30286,366740.019,2261441.726,909.385,BS_INV-13_T_S01
30287,366766.618,2261441.756,910.021,BS_INV-13_T_S01
30288,366793.212,2261441.722,910.613,BS_INV-13_T_S01
30304,366371.304,2261461.225,905.121,BS_INV-13_T_S01
30305,366397.81,2261461.308,905.091,BS_INV-13_T_S01
30307,366424.295,2261461.295,905.169,BS_INV-13_T_S01
30308,366477.616,2261461.228,904.975,BS_INV-13_T_S01
30309,366504.126,2261461.28,905.265,BS_INV-13_T_S01
30310,366530.769,2261461.281,905.847,BS_INV-13_T_S01
30311,366557.257,2261461.215,906.266,BS_INV-13_T_S01
30312,366607.115,2261461.258,906.463,BS_INV-13_T_S01
30313,366633.755,2261461.192,906.934,BS_INV-13_T_S01
30314,366660.349,2261461.26,907.514,BS_INV-13_T_S01
30315,366686.962,2261461.199,908.101,BS_INV-13_T_S01
30316,366713.473,2261461.21,908.696,BS_INV-13_T_S01
30317,366740.077,2261461.204,909.223,BS_INV-13_T_S01
30318,366766.614,2261461.192,909.805,BS_INV-13_T_S01
30319,366793.259,2261461.221,910.396,BS_INV-13_T_S01
30321,366450.904,2261461.276,904.956,BS_INV-13_T_S01
30337,366371.13,2261402.728,904.586,BS_INV-13_T_S01
30339,366397.667,2261402.756,904.612,BS_INV-13_T_S01
30340,366450.879,2261402.776,904.44,BS_INV-13_T_S01
30341,366477.597,2261402.806,904.608,BS_INV-13_T_S01
30342,366504.186,2261402.766,905.119,BS_INV-13_T_S01
30343,366530.709,2261402.761,905.82,BS_INV-13_T_S01
30344,366557.22,2261402.776,906.282,BS_INV-13_T_S01
30353,366424.313,2261402.779,904.462,BS_INV-13_T_S01
30369,366371.138,2261422.213,904.826,BS_INV-13_T_S01
30371,366397.846,2261422.16,904.808,BS_INV-13_T_S01
30372,366450.964,2261422.242,904.632,BS_INV-13_T_S01
30373,366477.53,2261422.234,904.722,BS_INV-13_T_S01
30374,366504.102,2261422.235,905.125,BS_INV-13_T_S01
30375,366530.804,2261422.259,905.819,BS_INV-13_T_S01
30376,366557.312,2261422.2,906.304,BS_INV-13_T_S01
30377,366607.075,2261422.21,906.554,BS_INV-13_T_S01
30378,366633.712,2261422.196,907.062,BS_INV-13_T_S01
30379,366660.236,2261422.246,907.652,BS_INV-13_T_S01
30380,366686.893,2261422.241,908.216,BS_INV-13_T_S01
30381,366713.471,2261422.299,908.931,BS_INV-13_T_S01
30382,366740.1,2261422.243,909.52,BS_INV-13_T_S01
30383,366766.692,2261422.276,910.228,BS_INV-13_T_S01
30384,366793.258,2261422.303,910.858,BS_INV-13_T_S01
30385,366424.328,2261422.261,904.73,BS_INV-13_T_S01
30400,366371.068,2261519.747,905.547,BS_INV-13_T_S01
30401,366397.943,2261519.74,905.501,BS_INV-13_T_S01
30403,366424.347,2261519.643,905.495,BS_INV-13_T_S01
30404,366477.637,2261519.7,905.321,BS_INV-13_T_S01
30405,366504.035,2261519.777,905.48,BS_INV-13_T_S01
30406,366530.738,2261519.753,905.988,BS_INV-13_T_S01
30407,366557.353,2261519.745,906.388,BS_INV-13_T_S01
30408,366607.152,2261519.756,906.592,BS_INV-13_T_S01
30409,366633.723,2261519.724,906.931,BS_INV-13_T_S01
30410,366660.386,2261519.732,907.349,BS_INV-13_T_S01
30411,366686.927,2261519.731,907.761,BS_INV-13_T_S01
30412,366713.496,2261519.757,908.437,BS_INV-13_T_S01
30413,366740.096,2261519.695,908.822,BS_INV-13_T_S01
30414,366766.603,2261519.745,909.424,BS_INV-13_T_S01
30415,366793.26,2261519.739,909.861,BS_INV-13_T_S01
30417,366451.061,2261519.686,905.427,BS_INV-13_T_S01
30432,366371.079,2261539.162,905.654,BS_INV-13_T_S01
30433,366397.656,2261539.165,905.639,BS_INV-13_T_S01
30435,366424.183,2261539.201,905.825,BS_INV-13_T_S01
30436,366477.406,2261539.287,905.652,BS_INV-13_T_S01
30437,366504.069,2261539.284,905.773,BS_INV-13_T_S01
30438,366530.629,2261539.277,906.203,BS_INV-13_T_S01
30439,366557.206,2261539.259,906.495,BS_INV-13_T_S01
30440,366607.045,2261539.246,906.584,BS_INV-13_T_S01
30441,366633.68,2261539.25,906.951,BS_INV-13_T_S01
30442,366660.262,2261539.227,907.239,BS_INV-13_T_S01
30443,366686.889,2261539.27,907.748,BS_INV-13_T_S01
30444,366713.422,2261539.175,908.251,BS_INV-13_T_S01
30445,366740.035,2261539.19,908.736,BS_INV-13_T_S01
30446,366766.626,2261539.182,909.313,BS_INV-13_T_S01
30447,366793.192,2261539.182,909.799,BS_INV-13_T_S01
30449,366450.948,2261539.25,905.648,BS_INV-13_T_S01
30464,366371.454,2261480.72,905.418,BS_INV-13_T_S01
30465,366397.526,2261480.717,905.458,BS_INV-13_T_S01
30467,366424.519,2261480.728,905.367,BS_INV-13_T_S01
30468,366477.582,2261480.809,905.101,BS_INV-13_T_S01
30469,366504.113,2261480.781,905.378,BS_INV-13_T_S01
30470,366530.746,2261480.753,906.019,BS_INV-13_T_S01
30471,366557.246,2261480.732,906.393,BS_INV-13_T_S01
30472,366607.164,2261480.713,906.553,BS_INV-13_T_S01
30473,366633.732,2261480.721,906.957,BS_INV-13_T_S01
30474,366660.314,2261480.67,907.537,BS_INV-13_T_S01
30475,366686.785,2261480.687,908.039,BS_INV-13_T_S01
30476,366713.439,2261480.736,908.591,BS_INV-13_T_S01
30477,366740.118,2261480.783,909.041,BS_INV-13_T_S01
30478,366766.678,2261480.695,909.667,BS_INV-13_T_S01
30479,366793.29,2261480.767,910.224,BS_INV-13_T_S01
30481,366450.89,2261480.706,905.244,BS_INV-13_T_S01
30496,366371.072,2261500.229,905.509,BS_INV-13_T_S01
30497,366397.805,2261500.249,905.447,BS_INV-13_T_S01
30499,366424.122,2261500.248,905.546,BS_INV-13_T_S01
30500,366477.458,2261500.252,905.268,BS_INV-13_T_S01
30501,366504.133,2261500.197,905.507,BS_INV-13_T_S01
30502,366530.676,2261500.255,905.972,BS_INV-13_T_S01
30503,366557.211,2261500.213,906.377,BS_INV-13_T_S01
30504,366607.09,2261500.3,906.569,BS_INV-13_T_S01
30505,366633.769,2261500.26,906.993,BS_INV-13_T_S01
30506,366660.2,2261500.236,907.481,BS_INV-13_T_S01
30507,366686.894,2261500.24,907.861,BS_INV-13_T_S01
30508,366713.542,2261500.227,908.497,BS_INV-13_T_S01
30509,366740.108,2261500.303,908.951,BS_INV-13_T_S01
30510,366766.68,2261500.251,909.548,BS_INV-13_T_S01
30511,366793.216,2261500.281,910.045,BS_INV-13_T_S01
30513,366450.842,2261500.208,905.344,BS_INV-13_T_S01
44865,366819.765,2261441.744,911.445,BS_INV-13_T_S01
44866,366344.598,2261441.689,905.007,BS_INV-13_T_S01
44869,366819.821,2261461.223,911.29,BS_INV-13_T_S01
44870,366344.699,2261461.229,905.098,BS_INV-13_T_S01
44873,366819.779,2261480.705,911.066,BS_INV-13_T_S01
44874,366344.563,2261480.698,905.292,BS_INV-13_T_S01
44877,366819.73,2261500.27,910.84,BS_INV-13_T_S01
44878,366344.609,2261422.208,904.87,BS_INV-13_T_S01
44879,366344.572,2261500.294,905.38,BS_INV-13_T_S01
44880,366819.82,2261422.243,911.575,BS_INV-13_T_S01
44883,366819.683,2261344.187,913.394,BS_INV-13_T_S01
44884,366344.564,2261344.232,903.49,BS_INV-13_T_S01
44887,366819.825,2261363.777,912.806,BS_INV-13_T_S01
44888,366344.607,2261363.785,903.912,BS_INV-13_T_S01
44891,366819.828,2261383.241,912.366,BS_INV-13_T_S01
44892,366344.526,2261383.308,904.274,BS_INV-13_T_S01
44896,366344.487,2261402.751,904.596,BS_INV-13_T_S01
44900,366819.839,2261519.765,910.643,BS_INV-13_T_S01
44901,366819.943,2261617.202,910.065,BS_INV-13_T_S01
44902,366344.584,2261617.19,906.072,BS_INV-13_T_S01
44905,366819.8,2261636.736,910.081,BS_INV-13_T_S01
44906,366344.751,2261636.717,906.102,BS_INV-13_T_S01
44909,366819.933,2261656.194,910.079,BS_INV-13_T_S01
44910,366344.639,2261656.178,905.854,BS_INV-13_T_S01
44913,366819.901,2261675.793,910.11,BS_INV-13_T_S01
44914,366344.529,2261675.771,905.588,BS_INV-13_T_S01
44919,366819.93,2261597.778,909.951,BS_INV-13_T_S01
44920,366344.6,2261519.755,905.545,BS_INV-13_T_S01
44923,366819.755,2261539.231,910.522,BS_INV-13_T_S01
44924,366344.49,2261539.231,905.587,BS_INV-13_T_S01
44927,366819.782,2261558.649,910.365,BS_INV-13_T_S01
44928,366344.492,2261558.675,905.748,BS_INV-13_T_S01
44931,366819.775,2261578.202,909.996,BS_INV-13_T_S01
44932,366344.546,2261578.18,905.794,BS_INV-13_T_S01
44935,366344.657,2261597.73,905.891,BS_INV-13_T_S01
45079,366344.627,2261324.736,903.251,BS_INV-13_T_S01
45090,366819.738,2261324.778,913.912,BS_INV-13_T_S01
45283,366819.68,2261246.721,916.18,BS_INV-13_T_S01
45284,366344.635,2261246.719,903.915,BS_INV-13_T_S01
45287,366819.714,2261266.231,915.526,BS_INV-13_T_S01
45288,366344.588,2261266.27,903.801,BS_INV-13_T_S01
45291,366819.742,2261285.734,914.96,BS_INV-13_T_S01
45292,366344.58,2261285.668,903.674,BS_INV-13_T_S01
45295,366819.743,2261305.306,914.341,BS_INV-13_T_S01
45296,366344.597,2261305.252,903.38,BS_INV-13_T_S01
45299,366344.809,2261227.335,907.135,BS_INV-13_T_S01
45316,366819.646,2261227.234,916.817,BS_INV-13_T_S01
