UPN,N_Y,E_X,Elv_Z,Source
6890,368286.297,2262358.274,917.157,BS_INV-15_T_S01
6891,368312.857,2262358.226,917.547,BS_INV-15_T_S01
6892,368335.157,2262358.215,918.049,BS_INV-15_T_S01
6893,368384.922,2262358.244,922.425,BS_INV-15_T_S01
6894,368411.722,2262358.256,919.966,BS_INV-15_T_S01
6895,368437.896,2262358.254,920.182,BS_INV-15_T_S01
6896,368464.294,2262358.214,920.128,BS_INV-15_T_S01
6898,368491.451,2262358.225,921.517,BS_INV-15_T_S01
6899,368544.457,2262358.241,921.673,BS_INV-15_T_S01
6900,368263.995,2262377.767,918.425,BS_INV-15_T_S01
6901,368286.03,2262377.728,923.345,BS_INV-15_T_S01
6902,368312.754,2262377.832,919.234,BS_INV-15_T_S01
6903,368335.149,2262377.657,922.597,BS_INV-15_T_S01
6904,368384.733,2262377.798,921.251,BS_INV-15_T_S01
6905,368411.501,2262377.82,921.738,BS_INV-15_T_S01
6912,368517.881,2262358.242,920.824,BS_INV-15_T_S01
6945,368411.459,2262338.785,920.33,BS_INV-15_T_S01
6977,368385.303,2262338.809,920.165,BS_INV-15_T_S01
6978,368334.966,2262338.775,917.467,BS_INV-15_T_S01
6979,368312.788,2262338.776,917.619,BS_INV-15_T_S01
6980,368517.859,2262163.161,913.208,BS_INV-15_T_S01
6981,368544.519,2262163.17,913.929,BS_INV-15_T_S01
6986,368384.851,2262182.732,911.447,BS_INV-15_T_S01
6987,368411.37,2262182.661,911.197,BS_INV-15_T_S01
6988,368438.108,2262182.653,911.847,BS_INV-15_T_S01
6989,368464.662,2262182.679,912.379,BS_INV-15_T_S01
6990,368491.202,2262182.692,912.755,BS_INV-15_T_S01
6991,368517.796,2262182.657,913.295,BS_INV-15_T_S01
6992,368544.389,2262182.682,914.202,BS_INV-15_T_S01
6993,368491.208,2262163.213,912.587,BS_INV-15_T_S01
6994,368264.005,2262202.149,908.94,BS_INV-15_T_S01
6995,368312.792,2262202.149,909.7,BS_INV-15_T_S01
6996,368335.173,2262202.151,910.042,BS_INV-15_T_S01
6997,368384.898,2262202.154,910.956,BS_INV-15_T_S01
6998,368411.399,2262202.138,911.574,BS_INV-15_T_S01
6999,368438.153,2262202.168,912.21,BS_INV-15_T_S01
7000,368464.597,2262202.121,912.749,BS_INV-15_T_S01
7001,368491.245,2262202.147,913.108,BS_INV-15_T_S01
7002,368517.874,2262202.176,913.71,BS_INV-15_T_S01
7003,368544.386,2262202.201,914.587,BS_INV-15_T_S01
7004,368263.945,2262221.756,909.33,BS_INV-15_T_S01
7005,368286.244,2262221.711,909.746,BS_INV-15_T_S01
7006,368312.765,2262221.722,910.132,BS_INV-15_T_S01
7007,368335.027,2262221.687,910.515,BS_INV-15_T_S01
7008,368286.237,2262202.172,909.304,BS_INV-15_T_S01
7009,368384.933,2262221.693,911.385,BS_INV-15_T_S01
7010,368464.327,2262163.168,912.1,BS_INV-15_T_S01
7011,368411.192,2262163.205,910.972,BS_INV-15_T_S01
7012,368544.522,2262104.708,912.707,BS_INV-15_T_S01
7013,368263.986,2262124.159,908.079,BS_INV-15_T_S01
7014,368286.27,2262124.155,908.247,BS_INV-15_T_S01
7015,368312.853,2262124.138,908.493,BS_INV-15_T_S01
7016,368335.028,2262124.098,908.807,BS_INV-15_T_S01
7017,368384.953,2262124.102,909.52,BS_INV-15_T_S01
7018,368411.413,2262124.143,910.053,BS_INV-15_T_S01
7019,368438.029,2262124.086,910.632,BS_INV-15_T_S01
7020,368464.643,2262124.128,911.231,BS_INV-15_T_S01
7021,368491.231,2262124.105,911.761,BS_INV-15_T_S01
7022,368517.863,2262124.145,912.292,BS_INV-15_T_S01
7023,368544.429,2262124.119,913.085,BS_INV-15_T_S01
7024,368263.986,2262143.647,908.389,BS_INV-15_T_S01
7025,368437.97,2262163.176,911.596,BS_INV-15_T_S01
7026,368286.227,2262143.643,908.566,BS_INV-15_T_S01
7027,368335.077,2262143.641,909.167,BS_INV-15_T_S01
7028,368384.557,2262143.612,909.101,BS_INV-15_T_S01
7029,368411.518,2262143.729,910.538,BS_INV-15_T_S01
7030,368438.103,2262143.652,911.15,BS_INV-15_T_S01
7031,368464.653,2262143.588,911.743,BS_INV-15_T_S01
7032,368491.141,2262143.672,915.073,BS_INV-15_T_S01
7033,368517.587,2262143.632,912.738,BS_INV-15_T_S01
7034,368544.422,2262143.683,913.616,BS_INV-15_T_S01
7035,368263.957,2262163.12,908.541,BS_INV-15_T_S01
7036,368286.238,2262163.167,908.795,BS_INV-15_T_S01
7037,368312.842,2262163.131,909.211,BS_INV-15_T_S01
7038,368335.14,2262163.165,909.498,BS_INV-15_T_S01
7039,368384.952,2262163.17,910.416,BS_INV-15_T_S01
7040,368312.835,2262143.661,908.886,BS_INV-15_T_S01
7042,368411.477,2262221.703,912.007,BS_INV-15_T_S01
7043,368464.668,2262221.719,913.291,BS_INV-15_T_S01
7044,368464.495,2262280.192,915.887,BS_INV-15_T_S01
7045,368491.136,2262280.202,916.321,BS_INV-15_T_S01
7046,368517.708,2262280.207,916.955,BS_INV-15_T_S01
7047,368544.319,2262280.196,917.718,BS_INV-15_T_S01
7048,368263.926,2262299.803,913.302,BS_INV-15_T_S01
7049,368286.096,2262299.808,913.638,BS_INV-15_T_S01
7050,368312.753,2262299.752,913.968,BS_INV-15_T_S01
7051,368334.986,2262299.791,914.405,BS_INV-15_T_S01
7052,368384.883,2262299.714,915.543,BS_INV-15_T_S01
7053,368411.431,2262299.676,916.002,BS_INV-15_T_S01
7054,368438.008,2262299.721,916.519,BS_INV-15_T_S01
7055,368464.935,2262299.784,916.537,BS_INV-15_T_S01
7056,368490.893,2262299.699,916.947,BS_INV-15_T_S01
7057,368437.977,2262280.173,915.459,BS_INV-15_T_S01
7058,368517.528,2262299.687,917.565,BS_INV-15_T_S01
7059,368263.632,2262319.131,914.487,BS_INV-15_T_S01
7060,368286.127,2262319.196,914.656,BS_INV-15_T_S01
7061,368312.805,2262319.252,915.136,BS_INV-15_T_S01
7062,368335.06,2262319.269,915.414,BS_INV-15_T_S01
7063,368384.97,2262319.321,916.822,BS_INV-15_T_S01
7064,368411.53,2262319.281,917.468,BS_INV-15_T_S01
7065,368438.114,2262319.32,917.708,BS_INV-15_T_S01
7066,368464.698,2262319.244,917.761,BS_INV-15_T_S01
7067,368491.097,2262319.294,917.966,BS_INV-15_T_S01
7068,368517.909,2262319.287,918.689,BS_INV-15_T_S01
7069,368544.398,2262319.231,919.447,BS_INV-15_T_S01
7070,368263.973,2262338.711,915.668,BS_INV-15_T_S01
7071,368286.17,2262338.832,915.761,BS_INV-15_T_S01
7072,368544.352,2262299.79,918.425,BS_INV-15_T_S01
7073,368438.093,2262221.669,912.789,BS_INV-15_T_S01
7074,368411.237,2262280.147,914.885,BS_INV-15_T_S01
7075,368334.873,2262280.161,913.501,BS_INV-15_T_S01
7076,368491.213,2262221.718,913.623,BS_INV-15_T_S01
7077,368517.794,2262221.713,914.251,BS_INV-15_T_S01
7078,368544.364,2262221.651,915.139,BS_INV-15_T_S01
7079,368263.853,2262241.134,910.043,BS_INV-15_T_S01
7080,368286.266,2262241.201,910.523,BS_INV-15_T_S01
7081,368312.75,2262241.2,910.911,BS_INV-15_T_S01
7082,368334.95,2262241.151,911.268,BS_INV-15_T_S01
7083,368384.893,2262241.17,912.094,BS_INV-15_T_S01
7084,368411.423,2262241.183,912.809,BS_INV-15_T_S01
7085,368438.07,2262241.217,913.499,BS_INV-15_T_S01
7086,368464.489,2262241.163,914.059,BS_INV-15_T_S01
7087,368491.021,2262241.191,914.373,BS_INV-15_T_S01
7088,368517.805,2262241.212,915.071,BS_INV-15_T_S01
7089,368384.801,2262280.249,914.424,BS_INV-15_T_S01
7090,368544.528,2262241.202,916.023,BS_INV-15_T_S01
7091,368286.263,2262260.695,911.806,BS_INV-15_T_S01
7092,368312.756,2262260.796,912.271,BS_INV-15_T_S01
7093,368335.043,2262260.729,912.618,BS_INV-15_T_S01
7094,368384.79,2262260.739,913.424,BS_INV-15_T_S01
7095,368411.377,2262260.695,913.974,BS_INV-15_T_S01
7096,368438.251,2262260.667,914.659,BS_INV-15_T_S01
7097,368464.545,2262260.732,915.138,BS_INV-15_T_S01
7098,368491.171,2262260.71,915.553,BS_INV-15_T_S01
7099,368517.818,2262260.763,916.243,BS_INV-15_T_S01
7100,368544.418,2262260.605,917.056,BS_INV-15_T_S01
7101,368263.88,2262280.241,912.519,BS_INV-15_T_S01
7102,368286.191,2262280.189,912.799,BS_INV-15_T_S01
7103,368312.695,2262280.244,913.178,BS_INV-15_T_S01
7104,368263.914,2262260.82,911.409,BS_INV-15_T_S01
28990,368197.648,2262163.136,908.234,BS_INV-15_T_S01
28991,368175.415,2262163.141,908.215,BS_INV-15_T_S01
28992,368148.832,2262163.151,908.315,BS_INV-15_T_S01
28993,368126.634,2262163.205,908.44,BS_INV-15_T_S01
29014,368197.697,2262202.116,908.459,BS_INV-15_T_S01
29015,368175.478,2262202.133,908.422,BS_INV-15_T_S01
29016,368148.864,2262202.16,908.449,BS_INV-15_T_S01
29029,368197.71,2262124.124,907.846,BS_INV-15_T_S01
29030,368175.445,2262124.149,907.888,BS_INV-15_T_S01
29031,368148.853,2262124.125,907.903,BS_INV-15_T_S01
29032,368126.642,2262124.161,908.03,BS_INV-15_T_S01
29034,368126.535,2262202.149,908.508,BS_INV-15_T_S01
29041,368197.703,2262143.62,908.058,BS_INV-15_T_S01
29042,368175.426,2262143.639,908.095,BS_INV-15_T_S01
29043,368148.878,2262143.638,908.127,BS_INV-15_T_S01
29044,368126.589,2262143.649,908.15,BS_INV-15_T_S01
29053,368126.486,2262260.72,910.185,BS_INV-15_T_S01
29062,368197.449,2262280.251,911.628,BS_INV-15_T_S01
29063,368175.364,2262280.262,911.403,BS_INV-15_T_S01
29064,368148.687,2262280.176,911.272,BS_INV-15_T_S01
29065,368126.472,2262280.201,911.212,BS_INV-15_T_S01
29066,368148.781,2262260.719,910.139,BS_INV-15_T_S01
29074,368197.563,2262299.74,912.255,BS_INV-15_T_S01
29075,368175.436,2262299.734,911.914,BS_INV-15_T_S01
29076,368148.829,2262299.744,911.904,BS_INV-15_T_S01
29077,368126.558,2262299.798,911.911,BS_INV-15_T_S01
29082,368126.589,2262104.715,907.97,BS_INV-15_T_S01
29083,368175.278,2262260.688,910.284,BS_INV-15_T_S01
29090,368197.561,2262221.682,908.731,BS_INV-15_T_S01
29091,368175.323,2262221.677,908.706,BS_INV-15_T_S01
29092,368148.836,2262221.659,908.752,BS_INV-15_T_S01
29093,368126.539,2262221.705,908.82,BS_INV-15_T_S01
29098,368197.558,2262260.739,910.568,BS_INV-15_T_S01
29102,368197.63,2262241.133,909.298,BS_INV-15_T_S01
29103,368175.28,2262241.149,909.244,BS_INV-15_T_S01
29104,368148.771,2262241.148,909.238,BS_INV-15_T_S01
29105,368126.49,2262241.163,909.265,BS_INV-15_T_S01
29115,368148.829,2262104.654,907.831,BS_INV-15_T_S01
29116,368197.679,2262104.647,907.813,BS_INV-15_T_S01
29184,368197.601,2262065.785,907.852,BS_INV-15_T_S01
29185,368175.256,2262065.769,907.879,BS_INV-15_T_S01
29186,368148.766,2262065.83,907.989,BS_INV-15_T_S01
29187,368126.518,2262065.821,908.139,BS_INV-15_T_S01
29196,368197.555,2262085.239,907.829,BS_INV-15_T_S01
29197,368175.326,2262085.247,907.852,BS_INV-15_T_S01
29198,368148.755,2262085.226,907.88,BS_INV-15_T_S01
29199,368126.575,2262085.218,908.055,BS_INV-15_T_S01
29209,368175.441,2262104.643,907.759,BS_INV-15_T_S01
29224,368197.639,2262026.717,907.858,BS_INV-15_T_S01
29226,368175.485,2262026.747,907.979,BS_INV-15_T_S01
29227,368126.533,2262026.683,908.333,BS_INV-15_T_S01
29236,368197.677,2262046.213,907.791,BS_INV-15_T_S01
29237,368175.346,2262046.231,907.847,BS_INV-15_T_S01
29238,368148.785,2262046.202,907.997,BS_INV-15_T_S01
29239,368126.599,2262046.239,908.162,BS_INV-15_T_S01
29240,368148.809,2262026.688,908.154,BS_INV-15_T_S01
29376,368197.616,2262377.767,917.112,BS_INV-15_T_S01
29377,368175.435,2262377.766,916.634,BS_INV-15_T_S01
29378,368148.797,2262377.817,916.217,BS_INV-15_T_S01
29379,368126.536,2262377.813,916.232,BS_INV-15_T_S01
29402,368126.666,2262358.205,914.875,BS_INV-15_T_S01
29404,368197.565,2262319.278,913.246,BS_INV-15_T_S01
29405,368175.372,2262319.477,912.825,BS_INV-15_T_S01
29406,368148.877,2262319.155,912.606,BS_INV-15_T_S01
29407,368126.443,2262319.194,912.536,BS_INV-15_T_S01
29417,368197.685,2262338.737,914.382,BS_INV-15_T_S01
29418,368148.839,2262338.752,913.548,BS_INV-15_T_S01
29419,368126.54,2262338.761,913.627,BS_INV-15_T_S01
29428,368197.739,2262358.291,915.54,BS_INV-15_T_S01
29429,368175.441,2262358.259,915.089,BS_INV-15_T_S01
29430,368148.964,2262358.318,916.255,BS_INV-15_T_S01
29431,368175.364,2262338.717,913.815,BS_INV-15_T_S01
38668,368571.065,2262026.774,911.7,BS_INV-15_T_S01
38675,368597.585,2262026.806,912.68,BS_INV-15_T_S01
38688,368570.943,2262046.266,912.407,BS_INV-15_T_S01
38689,368571.03,2262299.866,919.216,BS_INV-15_T_S01
38690,368570.942,2262065.774,912.968,BS_INV-15_T_S01
38691,368597.545,2262260.725,918.166,BS_INV-15_T_S01
38692,368570.917,2262280.238,918.298,BS_INV-15_T_S01
38693,368597.262,2262280.168,918.615,BS_INV-15_T_S01
38694,368597.569,2262299.769,919.678,BS_INV-15_T_S01
38695,368570.9,2262319.349,920.298,BS_INV-15_T_S01
38696,368597.534,2262319.254,921.24,BS_INV-15_T_S01
38697,368571.025,2262338.769,921.556,BS_INV-15_T_S01
38698,368597.484,2262338.707,922.607,BS_INV-15_T_S01
38699,368597.621,2262397.21,925.341,BS_INV-15_T_S01
38700,368570.999,2262397.311,924.799,BS_INV-15_T_S01
38702,368571.031,2262358.281,922.716,BS_INV-15_T_S01
38703,368597.701,2262358.148,923.671,BS_INV-15_T_S01
38706,368570.954,2262260.743,917.75,BS_INV-15_T_S01
38707,368597.497,2262241.151,917.843,BS_INV-15_T_S01
38708,368570.973,2262241.259,917.11,BS_INV-15_T_S01
38709,368597.537,2262221.697,917.461,BS_INV-15_T_S01
38710,368597.487,2262065.731,914.17,BS_INV-15_T_S01
38711,368570.882,2262085.263,913.365,BS_INV-15_T_S01
38712,368597.46,2262085.29,914.717,BS_INV-15_T_S01
38713,368570.986,2262104.757,913.862,BS_INV-15_T_S01
38714,368597.478,2262104.742,915.173,BS_INV-15_T_S01
38715,368571.102,2262124.144,914.249,BS_INV-15_T_S01
38716,368597.65,2262124.162,915.627,BS_INV-15_T_S01
38717,368597.644,2262046.284,913.524,BS_INV-15_T_S01
38718,368571.056,2262143.666,914.791,BS_INV-15_T_S01
38719,368570.969,2262163.213,915.081,BS_INV-15_T_S01
38720,368597.893,2262163.172,916.442,BS_INV-15_T_S01
38721,368570.988,2262182.697,915.468,BS_INV-15_T_S01
38722,368597.621,2262182.701,916.813,BS_INV-15_T_S01
38723,368571.056,2262202.197,915.789,BS_INV-15_T_S01
38724,368597.565,2262202.199,917.111,BS_INV-15_T_S01
38725,368570.951,2262221.753,916.436,BS_INV-15_T_S01
38726,368597.569,2262143.703,916.206,BS_INV-15_T_S01
43716,368241.736,2262358.4,916.57,BS_INV-15_T_S01
43811,368241.592,2262046.224,907.816,BS_INV-15_T_S01
43812,368241.746,2262338.748,915.401,BS_INV-15_T_S01
43813,368241.761,2262319.278,914.111,BS_INV-15_T_S01
43814,368241.657,2262299.7,913.066,BS_INV-15_T_S01
43815,368241.764,2262280.196,912.151,BS_INV-15_T_S01
43816,368241.679,2262260.693,911.078,BS_INV-15_T_S01
43817,368241.653,2262241.215,909.678,BS_INV-15_T_S01
43818,368241.661,2262221.697,909.055,BS_INV-15_T_S01
43819,368241.765,2262202.128,908.752,BS_INV-15_T_S01
43821,368241.685,2262163.117,908.374,BS_INV-15_T_S01
43822,368241.716,2262143.649,908.238,BS_INV-15_T_S01
43823,368241.805,2262124.126,907.944,BS_INV-15_T_S01
43824,368241.784,2262104.688,907.793,BS_INV-15_T_S01
43825,368241.66,2262085.264,907.858,BS_INV-15_T_S01
43826,368241.606,2262065.726,907.906,BS_INV-15_T_S01
43827,368241.689,2262026.718,907.833,BS_INV-15_T_S01
43857,368241.785,2262377.797,918.142,BS_INV-15_T_S01
45022,368219.87,2262377.837,917.76,BS_INV-15_T_S01
45024,368219.996,2262358.231,916.084,BS_INV-15_T_S01
45026,368219.89,2262338.695,914.922,BS_INV-15_T_S01
45028,368219.86,2262319.288,913.68,BS_INV-15_T_S01
45031,368219.877,2262300.066,912.677,BS_INV-15_T_S01
45051,368219.767,2262280.18,911.853,BS_INV-15_T_S01
45053,368219.861,2262065.839,907.886,BS_INV-15_T_S01
45055,368219.841,2262046.288,907.758,BS_INV-15_T_S01
45057,368219.929,2262026.703,907.887,BS_INV-15_T_S01
45069,368219.78,2262085.277,907.821,BS_INV-15_T_S01
45071,368219.883,2262104.657,907.733,BS_INV-15_T_S01
45072,368219.925,2262260.747,910.787,BS_INV-15_T_S01
45074,368219.849,2262241.216,909.472,BS_INV-15_T_S01
45076,368220.06,2262221.566,906.689,BS_INV-15_T_S01
45078,368219.97,2262202.137,908.595,BS_INV-15_T_S01
45082,368219.883,2262163.139,908.271,BS_INV-15_T_S01
45084,368219.99,2262143.693,908.152,BS_INV-15_T_S01
45086,368219.963,2262124.182,907.922,BS_INV-15_T_S01
