UPN,N_Y,E_X,Elv_Z,Source
19361,367579.509,2261480.773,905.634,BS_INV-13_T_S01
19362,367629.651,2261480.635,903.51,BS_INV-13_T_S01
19364,367682.626,2261480.745,901.26,BS_INV-13_T_S01
19365,367735.532,2261539.307,899.964,BS_INV-13_T_S01
19366,367709.156,2261480.697,899.788,BS_INV-13_T_S01
19369,367393.944,2261500.178,916.052,BS_INV-13_T_S01
19370,367420.225,2261500.156,914.205,BS_INV-13_T_S01
19371,367446.841,2261500.234,912.88,BS_INV-13_T_S01
19372,367473.424,2261500.275,911.795,BS_INV-13_T_S01
19373,367499.937,2261500.275,910.32,BS_INV-13_T_S01
19374,367526.689,2261500.315,909.191,BS_INV-13_T_S01
19375,367553.006,2261500.248,907.202,BS_INV-13_T_S01
19376,367579.628,2261500.193,905.954,BS_INV-13_T_S01
19377,367629.39,2261500.291,904.257,BS_INV-13_T_S01
19378,367655.625,2261500.011,904.394,BS_INV-13_T_S01
19379,367682.459,2261500.208,901.815,BS_INV-13_T_S01
19380,367735.706,2261480.725,898.409,BS_INV-13_T_S01
19381,367762.138,2261539.251,898.531,BS_INV-13_T_S01
19382,367788.653,2261539.155,897.733,BS_INV-13_T_S01
19383,367393.529,2261558.839,913.953,BS_INV-13_T_S01
19413,367735.689,2261422.214,897.711,BS_INV-13_T_S01
19416,367420.017,2261558.741,913.034,BS_INV-13_T_S01
19417,367446.66,2261558.651,912.094,BS_INV-13_T_S01
19418,367473.472,2261558.658,911.153,BS_INV-13_T_S01
19419,367499.824,2261558.708,910.004,BS_INV-13_T_S01
19420,367526.401,2261558.76,909.073,BS_INV-13_T_S01
19421,367553.317,2261558.602,908.938,BS_INV-13_T_S01
19422,367579.485,2261558.642,907.818,BS_INV-13_T_S01
19423,367629.36,2261558.701,906.68,BS_INV-13_T_S01
19424,367655.921,2261558.774,905.039,BS_INV-13_T_S01
19426,367708.934,2261558.773,901.426,BS_INV-13_T_S01
19427,367735.511,2261558.714,900.647,BS_INV-13_T_S01
19428,367762.223,2261558.755,899.655,BS_INV-13_T_S01
19430,367788.718,2261558.777,899.02,BS_INV-13_T_S01
19431,367420.114,2261578.219,912.732,BS_INV-13_T_S01
19432,367446.632,2261578.256,911.85,BS_INV-13_T_S01
19433,367473.285,2261578.227,910.936,BS_INV-13_T_S01
19434,367499.843,2261578.261,909.861,BS_INV-13_T_S01
19435,367526.269,2261578.177,909.078,BS_INV-13_T_S01
19436,367552.834,2261578.295,908.469,BS_INV-13_T_S01
19437,367579.218,2261578.065,908.16,BS_INV-13_T_S01
19438,367629.316,2261578.279,906.293,BS_INV-13_T_S01
19439,367655.986,2261578.204,905.027,BS_INV-13_T_S01
19440,367682.193,2261578.242,903.29,BS_INV-13_T_S01
19441,367709.29,2261578.029,901.956,BS_INV-13_T_S01
19442,367735.425,2261578.15,900.601,BS_INV-13_T_S01
19443,367762.166,2261578.214,899.646,BS_INV-13_T_S01
19444,367393.498,2261578.257,913.789,BS_INV-13_T_S01
19446,367709.075,2261422.294,898.629,BS_INV-13_T_S01
19447,367655.995,2261422.254,900.729,BS_INV-13_T_S01
19448,367447.281,2261305.25,912.268,BS_INV-13_T_S01
19449,367473.742,2261305.181,909.78,BS_INV-13_T_S01
19450,367500.12,2261305.202,907.099,BS_INV-13_T_S01
19451,367526.405,2261305.186,904.667,BS_INV-13_T_S01
19452,367553.111,2261305.208,902.448,BS_INV-13_T_S01
19453,367579.775,2261305.181,900.48,BS_INV-13_T_S01
19454,367629.404,2261305.201,897.763,BS_INV-13_T_S01
19455,367655.955,2261305.211,896.682,BS_INV-13_T_S01
19456,367682.634,2261305.222,895.917,BS_INV-13_T_S01
19457,367709.219,2261305.216,899.589,BS_INV-13_T_S01
19458,367735.846,2261305.169,895.632,BS_INV-13_T_S01
19460,367788.901,2261305.184,894.23,BS_INV-13_T_S01
19461,367420.662,2261324.722,914.511,BS_INV-13_T_S01
19462,367447.127,2261324.698,912.447,BS_INV-13_T_S01
19463,367473.649,2261324.66,910.003,BS_INV-13_T_S01
19464,367500.102,2261324.73,907.328,BS_INV-13_T_S01
19465,367526.712,2261324.703,904.918,BS_INV-13_T_S01
19466,367553.152,2261324.64,902.652,BS_INV-13_T_S01
19467,367579.892,2261324.8,901.069,BS_INV-13_T_S01
19468,367629.342,2261324.673,898.534,BS_INV-13_T_S01
19469,367655.923,2261324.633,897.429,BS_INV-13_T_S01
19470,367682.53,2261324.683,896.653,BS_INV-13_T_S01
19471,367709.202,2261324.67,896.221,BS_INV-13_T_S01
19472,367735.714,2261324.702,896.06,BS_INV-13_T_S01
19473,367762.237,2261324.594,895.515,BS_INV-13_T_S01
19474,367789.038,2261324.534,892.397,BS_INV-13_T_S01
19475,367420.693,2261305.156,914.147,BS_INV-13_T_S01
19476,367788.953,2261285.783,893.883,BS_INV-13_T_S01
19477,367762.328,2261285.685,894.647,BS_INV-13_T_S01
19478,367735.777,2261285.651,895.086,BS_INV-13_T_S01
19479,367735.725,2261441.745,897.877,BS_INV-13_T_S01
19480,367762.32,2261441.702,896.691,BS_INV-13_T_S01
19481,367788.427,2261441.609,895.665,BS_INV-13_T_S01
19482,367420.53,2261461.233,914.751,BS_INV-13_T_S01
19483,367446.736,2261461.241,913.015,BS_INV-13_T_S01
19484,367473.681,2261461.082,911.645,BS_INV-13_T_S01
19485,367499.96,2261461.26,909.987,BS_INV-13_T_S01
19486,367526.474,2261461.309,908.262,BS_INV-13_T_S01
19487,367553.116,2261461.302,906.632,BS_INV-13_T_S01
19488,367579.536,2261461.225,905.212,BS_INV-13_T_S01
19489,367629.306,2261461.223,902.787,BS_INV-13_T_S01
19490,367655.892,2261461.333,901.958,BS_INV-13_T_S01
19491,367682.617,2261461.298,900.855,BS_INV-13_T_S01
19492,367420.746,2261344.237,914.432,BS_INV-13_T_S01
19494,367762.238,2261461.251,897.019,BS_INV-13_T_S01
19495,367788.936,2261461.148,895.861,BS_INV-13_T_S01
19497,367447.188,2261285.693,911.721,BS_INV-13_T_S01
19499,367500.124,2261285.768,906.511,BS_INV-13_T_S01
19500,367526.598,2261285.761,904.063,BS_INV-13_T_S01
19501,367553.083,2261285.684,901.95,BS_INV-13_T_S01
19502,367579.629,2261285.7,900.001,BS_INV-13_T_S01
19503,367629.426,2261285.635,897.221,BS_INV-13_T_S01
19504,367655.96,2261285.649,896.132,BS_INV-13_T_S01
19505,367682.287,2261285.585,895.458,BS_INV-13_T_S01
19506,367709.352,2261285.753,895,BS_INV-13_T_S01
19507,367735.566,2261461.266,898.184,BS_INV-13_T_S01
19508,367446.715,2261344.237,912.415,BS_INV-13_T_S01
19509,367473.526,2261344.232,910.108,BS_INV-13_T_S01
19511,367656.11,2261383.259,899.366,BS_INV-13_T_S01
19512,367682.5,2261383.251,898.667,BS_INV-13_T_S01
19513,367709.164,2261383.222,897.829,BS_INV-13_T_S01
19514,367735.645,2261383.232,897.072,BS_INV-13_T_S01
19515,367762.255,2261383.258,895.976,BS_INV-13_T_S01
19516,367788.887,2261383.196,894.954,BS_INV-13_T_S01
19517,367420.431,2261402.729,914.514,BS_INV-13_T_S01
19518,367447.068,2261402.752,912.759,BS_INV-13_T_S01
19519,367473.646,2261402.819,911.599,BS_INV-13_T_S01
19520,367500.031,2261402.747,908.874,BS_INV-13_T_S01
19521,367526.583,2261402.75,906.861,BS_INV-13_T_S01
19522,367553.182,2261402.709,905.299,BS_INV-13_T_S01
19523,367579.573,2261402.776,903.763,BS_INV-13_T_S01
19524,367629.412,2261383.209,900.398,BS_INV-13_T_S01
19525,367629.866,2261402.714,900.972,BS_INV-13_T_S01
19526,367682.545,2261402.785,899.167,BS_INV-13_T_S01
19527,367709.251,2261402.756,898.173,BS_INV-13_T_S01
19528,367735.706,2261402.686,897.22,BS_INV-13_T_S01
19529,367762.383,2261402.697,896.124,BS_INV-13_T_S01
19530,367788.893,2261402.693,895.136,BS_INV-13_T_S01
19531,367420.431,2261422.241,914.394,BS_INV-13_T_S01
19532,367447.003,2261422.231,912.893,BS_INV-13_T_S01
19533,367473.449,2261422.294,911.266,BS_INV-13_T_S01
19534,367500.005,2261422.207,909.259,BS_INV-13_T_S01
19535,367526.479,2261422.143,907.549,BS_INV-13_T_S01
19536,367553.101,2261422.227,905.981,BS_INV-13_T_S01
19537,367579.712,2261422.196,904.342,BS_INV-13_T_S01
19539,367656.2,2261402.722,900.014,BS_INV-13_T_S01
19540,367682.488,2261422.123,899.825,BS_INV-13_T_S01
19541,367579.891,2261383.198,903.124,BS_INV-13_T_S01
19542,367526.539,2261383.128,906.349,BS_INV-13_T_S01
19543,367526.625,2261344.198,905.357,BS_INV-13_T_S01
19544,367553.124,2261344.23,903.339,BS_INV-13_T_S01
19545,367579.694,2261344.296,901.715,BS_INV-13_T_S01
19546,367629.407,2261344.303,899.03,BS_INV-13_T_S01
19548,367682.596,2261344.222,897.171,BS_INV-13_T_S01
19549,367709.088,2261344.201,896.752,BS_INV-13_T_S01
19550,367735.761,2261344.204,896.321,BS_INV-13_T_S01
19551,367762.679,2261344.228,895.557,BS_INV-13_T_S01
19552,367788.924,2261344.265,894.528,BS_INV-13_T_S01
19556,367553.117,2261383.193,904.57,BS_INV-13_T_S01
19560,367629.417,2261363.722,900.029,BS_INV-13_T_S01
19561,367655.831,2261363.783,898.944,BS_INV-13_T_S01
19562,367682.532,2261363.69,898.113,BS_INV-13_T_S01
19563,367709.173,2261363.761,897.517,BS_INV-13_T_S01
19564,367735.743,2261363.656,896.999,BS_INV-13_T_S01
19565,367762.254,2261363.728,896.149,BS_INV-13_T_S01
19566,367788.876,2261363.709,894.987,BS_INV-13_T_S01
19567,367420.477,2261383.262,914.706,BS_INV-13_T_S01
19568,367446.978,2261383.197,912.796,BS_INV-13_T_S01
19569,367473.591,2261383.159,910.557,BS_INV-13_T_S01
19570,367500.096,2261383.171,908.281,BS_INV-13_T_S01
19763,367709.415,2261441.774,899.426,BS_INV-13_T_S01
19766,367553.143,2261129.828,899.253,BS_INV-13_T_S01
19767,367579.667,2261129.701,897.357,BS_INV-13_T_S01
19768,367629.411,2261129.715,893.977,BS_INV-13_T_S01
19769,367655.992,2261129.718,892.487,BS_INV-13_T_S01
19770,367682.509,2261129.748,891.264,BS_INV-13_T_S01
19771,367709.199,2261129.724,890.407,BS_INV-13_T_S01
19772,367735.696,2261129.734,889.427,BS_INV-13_T_S01
19773,367762.236,2261129.722,888.644,BS_INV-13_T_S01
19774,367788.842,2261129.738,887.979,BS_INV-13_T_S01
19779,367526.575,2261129.751,900.816,BS_INV-13_T_S01
19796,367499.948,2261129.711,902.254,BS_INV-13_T_S01
19797,367446.886,2261129.708,904.164,BS_INV-13_T_S01
19811,367473.459,2261129.673,903.352,BS_INV-13_T_S01
19824,367393.761,2261129.647,906.229,BS_INV-13_T_S01
19825,367420.309,2261129.742,905.129,BS_INV-13_T_S01
19828,367682.539,2261441.69,900.306,BS_INV-13_T_S01
19829,367629.409,2261441.745,902.284,BS_INV-13_T_S01
20168,367420.395,2261441.828,914.577,BS_INV-13_T_S01
20169,367446.911,2261441.74,913.078,BS_INV-13_T_S01
20170,367473.45,2261441.679,911.556,BS_INV-13_T_S01
20171,367499.954,2261441.74,909.785,BS_INV-13_T_S01
20172,367526.474,2261441.686,907.897,BS_INV-13_T_S01
20173,367553.053,2261441.848,906.369,BS_INV-13_T_S01
20174,367579.653,2261441.716,904.935,BS_INV-13_T_S01
20272,367655.938,2261441.724,901.517,BS_INV-13_T_S01
34333,367393.926,2261188.209,910.523,BS_INV-13_T_S01
34334,367420.557,2261188.205,908.424,BS_INV-13_T_S01
34335,367447.182,2261188.187,907.148,BS_INV-13_T_S01
34336,367473.73,2261188.211,906.188,BS_INV-13_T_S01
34337,367500.365,2261188.134,904.198,BS_INV-13_T_S01
34338,367526.722,2261188.2,901.666,BS_INV-13_T_S01
34339,367553.128,2261188.189,899.471,BS_INV-13_T_S01
34340,367579.64,2261188.225,897.491,BS_INV-13_T_S01
34341,367629.358,2261188.217,894.589,BS_INV-13_T_S01
34342,367655.959,2261188.27,893.307,BS_INV-13_T_S01
34343,367682.455,2261188.166,892.392,BS_INV-13_T_S01
34344,367708.955,2261188.221,891.691,BS_INV-13_T_S01
34345,367735.732,2261188.151,891.385,BS_INV-13_T_S01
34346,367762.255,2261188.205,890.822,BS_INV-13_T_S01
34347,367788.972,2261188.192,890.245,BS_INV-13_T_S01
34348,367393.93,2261207.643,910.905,BS_INV-13_T_S01
34349,367420.838,2261207.638,909.778,BS_INV-13_T_S01
34350,367446.917,2261207.634,908.301,BS_INV-13_T_S01
34351,367473.756,2261207.67,906.941,BS_INV-13_T_S01
34352,367500.002,2261207.765,904.534,BS_INV-13_T_S01
34353,367526.654,2261207.843,902.109,BS_INV-13_T_S01
34354,367553.165,2261207.709,899.832,BS_INV-13_T_S01
34355,367579.606,2261207.754,897.874,BS_INV-13_T_S01
34356,367629.488,2261207.713,895.086,BS_INV-13_T_S01
34357,367656.02,2261207.725,893.952,BS_INV-13_T_S01
34358,367682.468,2261207.668,892.978,BS_INV-13_T_S01
34359,367709.154,2261207.685,892.418,BS_INV-13_T_S01
34360,367788.803,2261168.737,889.375,BS_INV-13_T_S01
34361,367762.581,2261168.703,890.055,BS_INV-13_T_S01
34362,367735.715,2261168.787,890.495,BS_INV-13_T_S01
34363,367709.058,2261168.732,891.121,BS_INV-13_T_S01
34366,367393.837,2261149.172,907.193,BS_INV-13_T_S01
34367,367420.399,2261149.238,906.043,BS_INV-13_T_S01
34368,367446.966,2261149.223,904.984,BS_INV-13_T_S01
34369,367473.496,2261149.204,904.031,BS_INV-13_T_S01
34370,367500.034,2261149.218,902.718,BS_INV-13_T_S01
34371,367526.717,2261149.295,901.125,BS_INV-13_T_S01
34372,367553.301,2261149.25,899.286,BS_INV-13_T_S01
34373,367579.688,2261149.238,897.147,BS_INV-13_T_S01
34374,367629.309,2261149.247,894.06,BS_INV-13_T_S01
34375,367655.91,2261149.206,892.591,BS_INV-13_T_S01
34376,367682.553,2261149.255,891.522,BS_INV-13_T_S01
34377,367735.989,2261207.693,893.794,BS_INV-13_T_S01
34378,367709.199,2261149.216,890.644,BS_INV-13_T_S01
34379,367762.333,2261149.24,889.234,BS_INV-13_T_S01
34380,367788.906,2261149.26,888.641,BS_INV-13_T_S01
34381,367393.911,2261168.655,908.32,BS_INV-13_T_S01
34382,367420.453,2261168.781,907.054,BS_INV-13_T_S01
34383,367447.098,2261168.755,906.065,BS_INV-13_T_S01
34384,367473.619,2261168.546,904.686,BS_INV-13_T_S01
34385,367500.058,2261168.777,903.141,BS_INV-13_T_S01
34386,367526.698,2261168.779,901.245,BS_INV-13_T_S01
34387,367553.023,2261168.804,898.975,BS_INV-13_T_S01
34388,367579.609,2261168.679,897.045,BS_INV-13_T_S01
34389,367629.394,2261168.779,894.184,BS_INV-13_T_S01
34390,367656.078,2261168.717,892.849,BS_INV-13_T_S01
34391,367682.643,2261168.749,891.856,BS_INV-13_T_S01
34392,367735.604,2261149.233,889.949,BS_INV-13_T_S01
34393,367762.231,2261207.689,891.711,BS_INV-13_T_S01
34394,367789.094,2261207.509,892.954,BS_INV-13_T_S01
34395,367393.959,2261227.177,912.353,BS_INV-13_T_S01
34396,367473.662,2261266.183,908.814,BS_INV-13_T_S01
34397,367500.2,2261266.155,906.106,BS_INV-13_T_S01
34398,367526.713,2261266.295,903.597,BS_INV-13_T_S01
34399,367553.226,2261266.147,901.458,BS_INV-13_T_S01
34400,367579.683,2261266.213,899.568,BS_INV-13_T_S01
34401,367629.461,2261266.224,896.694,BS_INV-13_T_S01
34402,367656.027,2261266.184,895.561,BS_INV-13_T_S01
34403,367682.607,2261266.156,894.731,BS_INV-13_T_S01
34404,367709.154,2261266.225,894.387,BS_INV-13_T_S01
34405,367735.733,2261266.245,894.432,BS_INV-13_T_S01
34406,367762.419,2261266.287,894.047,BS_INV-13_T_S01
34407,367788.95,2261266.174,894.919,BS_INV-13_T_S01
34409,367447.193,2261266.182,911.025,BS_INV-13_T_S01
34426,367420.56,2261266.087,912.936,BS_INV-13_T_S01
34427,367788.679,2261246.718,901.539,BS_INV-13_T_S01
34428,367420.697,2261227.147,915.283,BS_INV-13_T_S01
34429,367447.022,2261227.188,909.248,BS_INV-13_T_S01
34430,367473.634,2261227.165,907.729,BS_INV-13_T_S01
34431,367500.072,2261227.149,905.09,BS_INV-13_T_S01
34432,367526.64,2261227.18,902.462,BS_INV-13_T_S01
34433,367553.145,2261227.211,900.301,BS_INV-13_T_S01
34434,367579.716,2261227.266,898.417,BS_INV-13_T_S01
34435,367629.314,2261227.152,895.562,BS_INV-13_T_S01
34436,367655.984,2261227.232,894.404,BS_INV-13_T_S01
34437,367682.656,2261227.175,893.675,BS_INV-13_T_S01
34438,367709.164,2261227.26,893.117,BS_INV-13_T_S01
34439,367735.769,2261227.182,892.969,BS_INV-13_T_S01
34440,367762.348,2261227.071,894.255,BS_INV-13_T_S01
34441,367394.131,2261266.257,914.664,BS_INV-13_T_S01
34442,367788.994,2261227.177,892.018,BS_INV-13_T_S01
34443,367420.649,2261246.694,912.021,BS_INV-13_T_S01
34444,367447.096,2261246.59,910.189,BS_INV-13_T_S01
34445,367473.65,2261246.677,908.285,BS_INV-13_T_S01
34446,367500.201,2261246.696,905.526,BS_INV-13_T_S01
34447,367526.656,2261246.827,903.072,BS_INV-13_T_S01
34448,367553.228,2261246.696,900.933,BS_INV-13_T_S01
34449,367579.82,2261246.738,899.032,BS_INV-13_T_S01
34450,367629.444,2261246.663,896.197,BS_INV-13_T_S01
34451,367656.01,2261246.691,895.13,BS_INV-13_T_S01
34452,367682.55,2261246.696,894.294,BS_INV-13_T_S01
34453,367709.278,2261246.738,893.772,BS_INV-13_T_S01
34454,367735.807,2261246.645,893.635,BS_INV-13_T_S01
34455,367762.419,2261246.662,893.327,BS_INV-13_T_S01
34456,367394.149,2261246.69,913.593,BS_INV-13_T_S01
38960,367815.282,2261558.672,897.669,BS_INV-13_T_S01
39038,367842.117,2261285.675,891.613,BS_INV-13_T_S01
39039,367367.635,2261305.235,917.326,BS_INV-13_T_S01
39040,367394.118,2261305.208,915.913,BS_INV-13_T_S01
39041,367815.555,2261305.251,893.093,BS_INV-13_T_S01
39042,367842.059,2261305.165,891.757,BS_INV-13_T_S01
39043,367367.464,2261324.736,917.435,BS_INV-13_T_S01
39044,367394.012,2261324.711,916.067,BS_INV-13_T_S01
39045,367815.493,2261324.74,893.207,BS_INV-13_T_S01
39046,367842.042,2261324.69,891.952,BS_INV-13_T_S01
39047,367367.463,2261344.271,917.67,BS_INV-13_T_S01
39048,367394.05,2261344.234,916.207,BS_INV-13_T_S01
39049,367815.371,2261344.193,893.555,BS_INV-13_T_S01
39050,367841.972,2261344.169,892.315,BS_INV-13_T_S01
39051,367367.441,2261363.699,918.028,BS_INV-13_T_S01
39053,367815.463,2261285.652,892.901,BS_INV-13_T_S01
39054,367815.42,2261363.706,893.96,BS_INV-13_T_S01
39055,367394.182,2261285.738,915.455,BS_INV-13_T_S01
39056,367841.926,2261461.208,894.664,BS_INV-13_T_S01
39065,367367.308,2261441.819,917.709,BS_INV-13_T_S01
39066,367393.835,2261441.731,916.407,BS_INV-13_T_S01
39067,367815.39,2261441.718,895.57,BS_INV-13_T_S01
39068,367842.199,2261441.653,894.141,BS_INV-13_T_S01
39069,367367.188,2261461.269,918.134,BS_INV-13_T_S01
39070,367393.861,2261461.205,916.584,BS_INV-13_T_S01
39071,367815.362,2261461.197,895.239,BS_INV-13_T_S01
39072,367367.689,2261285.747,916.853,BS_INV-13_T_S01
39073,367841.983,2261363.675,892.852,BS_INV-13_T_S01
39074,367367.359,2261383.179,920.175,BS_INV-13_T_S01
39075,367393.946,2261383.286,916.39,BS_INV-13_T_S01
39076,367841.898,2261578.236,897.607,BS_INV-13_T_S01
39083,367815.436,2261129.741,887.541,BS_INV-13_T_S01
39084,367841.903,2261129.63,887.1,BS_INV-13_T_S01
39091,367815.298,2261578.215,898.223,BS_INV-13_T_S01
39092,367841.824,2261558.678,897.223,BS_INV-13_T_S01
39093,367841.866,2261539.13,896.665,BS_INV-13_T_S01
39094,367815.12,2261539.2,897.825,BS_INV-13_T_S01
39095,367815.394,2261383.234,894.006,BS_INV-13_T_S01
39096,367841.996,2261383.151,893.007,BS_INV-13_T_S01
39097,367367.356,2261402.681,919.966,BS_INV-13_T_S01
39098,367393.909,2261402.703,916.252,BS_INV-13_T_S01
39099,367815.394,2261402.704,894.276,BS_INV-13_T_S01
39100,367842.026,2261402.652,893.375,BS_INV-13_T_S01
39101,367367.259,2261422.154,917.61,BS_INV-13_T_S01
39103,367393.548,2261422.064,916.111,BS_INV-13_T_S01
39104,367842.017,2261422.175,893.77,BS_INV-13_T_S01
39105,367815.304,2261480.751,895.612,BS_INV-13_T_S01
39106,367841.902,2261480.727,895.098,BS_INV-13_T_S01
39107,367815.13,2261500.433,896.384,BS_INV-13_T_S01
39108,367841.847,2261500.191,895.613,BS_INV-13_T_S01
39109,367815.357,2261519.673,896.656,BS_INV-13_T_S01
39111,367815.449,2261422.203,894.481,BS_INV-13_T_S01
42377,367815.467,2261149.196,888.174,BS_INV-13_T_S01
42378,367815.533,2261168.695,888.894,BS_INV-13_T_S01
42395,367842.053,2261149.301,887.645,BS_INV-13_T_S01
42398,367842.112,2261168.705,888.276,BS_INV-13_T_S01
42399,367815.505,2261188.254,889.638,BS_INV-13_T_S01
42400,367842.04,2261188.22,889.113,BS_INV-13_T_S01
42402,367841.998,2261207.77,889.831,BS_INV-13_T_S01
42403,367815.243,2261227.285,891.175,BS_INV-13_T_S01
42405,367815.537,2261246.758,891.787,BS_INV-13_T_S01
42406,367841.931,2261246.675,890.993,BS_INV-13_T_S01
42407,367815.54,2261266.19,892.456,BS_INV-13_T_S01
42408,367841.963,2261266.243,891.315,BS_INV-13_T_S01
44481,367367.229,2261480.747,918.282,BS_INV-13_T_S01
44496,367367.279,2261500.215,917.758,BS_INV-13_T_S01
44498,367367.044,2261519.72,916.659,BS_INV-13_T_S01
44499,367366.925,2261558.764,914.722,BS_INV-13_T_S01
44500,367367.181,2261129.691,907.734,BS_INV-13_T_S01
44514,367366.938,2261578.218,914.369,BS_INV-13_T_S01
44515,367367.018,2261539.277,915.468,BS_INV-13_T_S01
45623,367367.274,2261149.169,908.678,BS_INV-13_T_S01
45624,367367.34,2261168.866,909.826,BS_INV-13_T_S01
45625,367367.232,2261188.19,910.931,BS_INV-13_T_S01
45675,367367.557,2261266.216,916.098,BS_INV-13_T_S01
45676,367367.399,2261246.764,917.712,BS_INV-13_T_S01
45677,367367.442,2261227.233,913.647,BS_INV-13_T_S01
45678,367367.392,2261207.671,922.001,BS_INV-13_T_S01
