UPN,N_Y,E_X,Elv_Z,Source
8494,366974.657,2261363.758,918.183,BS_INV-13_T_S01
8495,366948.11,2261363.762,917.313,BS_INV-13_T_S01
8496,366921.541,2261363.714,916.338,BS_INV-13_T_S01
8497,366894.933,2261363.777,915.463,BS_INV-13_T_S01
8498,366868.361,2261363.745,914.78,BS_INV-13_T_S01
8499,367153.135,2261383.264,921.53,BS_INV-13_T_S01
8500,367126.329,2261383.283,921.416,BS_INV-13_T_S01
8501,367104.127,2261383.295,921.289,BS_INV-13_T_S01
8502,367054.429,2261383.233,920.38,BS_INV-13_T_S01
8503,367126.548,2261363.768,921.452,BS_INV-13_T_S01
8762,367130.861,2261480.757,921.401,BS_INV-13_T_S01
8763,367157.345,2261480.81,921.918,BS_INV-13_T_S01
8764,367183.943,2261480.83,922.024,BS_INV-13_T_S01
8765,367210.839,2261480.751,921.908,BS_INV-13_T_S01
8766,367237.306,2261480.888,921.371,BS_INV-13_T_S01
8767,367263.821,2261480.823,920.592,BS_INV-13_T_S01
8769,366868.372,2261461.271,913.583,BS_INV-13_T_S01
8770,366894.851,2261461.266,914.848,BS_INV-13_T_S01
8771,366921.553,2261461.274,916.357,BS_INV-13_T_S01
8772,366948.197,2261461.277,917.669,BS_INV-13_T_S01
8773,366974.673,2261461.227,918.701,BS_INV-13_T_S01
8774,367001.25,2261461.333,919.506,BS_INV-13_T_S01
8775,367027.887,2261461.253,919.962,BS_INV-13_T_S01
8776,367054.4,2261461.257,920.443,BS_INV-13_T_S01
8777,367104.266,2261461.2,921.135,BS_INV-13_T_S01
8778,367130.967,2261461.234,921.317,BS_INV-13_T_S01
8779,367157.401,2261461.297,921.766,BS_INV-13_T_S01
8780,367184.036,2261461.281,922.054,BS_INV-13_T_S01
8781,367210.61,2261461.246,921.948,BS_INV-13_T_S01
8782,367237.227,2261461.223,921.525,BS_INV-13_T_S01
8783,367263.78,2261461.321,920.971,BS_INV-13_T_S01
8789,367104.328,2261480.776,921.241,BS_INV-13_T_S01
8790,367054.012,2261480.85,915.188,BS_INV-13_T_S01
8791,367027.765,2261480.781,920.087,BS_INV-13_T_S01
8792,367001.308,2261480.869,919.331,BS_INV-13_T_S01
8794,367157.225,2261500.243,921.473,BS_INV-13_T_S01
8795,367183.85,2261500.336,916.295,BS_INV-13_T_S01
8796,367210.594,2261500.244,916.42,BS_INV-13_T_S01
8797,367237.277,2261500.418,920.771,BS_INV-13_T_S01
8798,367263.803,2261500.303,920.031,BS_INV-13_T_S01
8800,366868.492,2261519.741,912.7,BS_INV-13_T_S01
8801,366895.098,2261519.736,913.956,BS_INV-13_T_S01
8802,366921.599,2261519.746,915.444,BS_INV-13_T_S01
8803,366948.186,2261519.759,917.005,BS_INV-13_T_S01
8804,366974.689,2261519.762,918.274,BS_INV-13_T_S01
8805,367001.293,2261519.782,919.208,BS_INV-13_T_S01
8807,367027.808,2261519.814,919.933,BS_INV-13_T_S01
8808,367104.181,2261519.763,921.017,BS_INV-13_T_S01
8809,367131.077,2261519.797,920.891,BS_INV-13_T_S01
8810,367157.438,2261519.845,920.629,BS_INV-13_T_S01
8811,367184.026,2261519.793,920.682,BS_INV-13_T_S01
8812,367210.643,2261519.773,920.584,BS_INV-13_T_S01
8813,367237.271,2261519.781,920.12,BS_INV-13_T_S01
8814,367263.835,2261519.749,919.84,BS_INV-13_T_S01
8815,367290.575,2261519.811,919.517,BS_INV-13_T_S01
8816,366867.991,2261480.687,913.309,BS_INV-13_T_S01
8817,366894.996,2261480.81,914.589,BS_INV-13_T_S01
8818,366921.552,2261480.822,915.946,BS_INV-13_T_S01
8819,366948.138,2261480.857,917.289,BS_INV-13_T_S01
8820,366974.738,2261480.824,918.432,BS_INV-13_T_S01
8821,367054.353,2261519.827,920.368,BS_INV-13_T_S01
10500,367130.874,2261500.281,921.272,BS_INV-13_T_S01
14230,367104.649,2261500.317,921.225,BS_INV-13_T_S01
14232,367027.982,2261500.258,920.148,BS_INV-13_T_S01
18301,367054.458,2261500.297,920.475,BS_INV-13_T_S01
19660,366868.459,2261500.196,913.013,BS_INV-13_T_S01
19661,366895.177,2261500.285,914.193,BS_INV-13_T_S01
19662,366921.734,2261500.255,915.66,BS_INV-13_T_S01
19663,366948.213,2261500.361,916.995,BS_INV-13_T_S01
19664,366974.621,2261500.173,918.364,BS_INV-13_T_S01
19665,367001.173,2261500.312,919.274,BS_INV-13_T_S01
19702,367001.216,2261539.273,919.255,BS_INV-13_T_S01
19703,367027.874,2261539.223,919.75,BS_INV-13_T_S01
19704,367054.414,2261539.295,920.324,BS_INV-13_T_S01
19705,367104.328,2261539.22,920.598,BS_INV-13_T_S01
19706,367130.798,2261539.267,920.362,BS_INV-13_T_S01
19707,367157.411,2261539.316,920.008,BS_INV-13_T_S01
19708,367184.016,2261539.308,920.029,BS_INV-13_T_S01
19709,367210.595,2261539.268,920.081,BS_INV-13_T_S01
19710,367237.226,2261539.259,919.988,BS_INV-13_T_S01
19711,367263.778,2261539.289,919.954,BS_INV-13_T_S01
19712,367290.518,2261539.312,919.535,BS_INV-13_T_S01
19715,366974.729,2261539.198,918.303,BS_INV-13_T_S01
19729,366868.486,2261578.189,911.901,BS_INV-13_T_S01
19731,366895.054,2261578.21,913.247,BS_INV-13_T_S01
19732,366948.09,2261539.242,917.098,BS_INV-13_T_S01
19733,366894.999,2261539.282,913.903,BS_INV-13_T_S01
19745,366868.654,2261558.777,912.384,BS_INV-13_T_S01
19746,366895.059,2261558.81,913.568,BS_INV-13_T_S01
19747,366921.606,2261539.218,915.543,BS_INV-13_T_S01
19748,366921.814,2261558.783,909.939,BS_INV-13_T_S01
19749,366974.547,2261558.672,918.203,BS_INV-13_T_S01
19750,367001.216,2261558.824,919.134,BS_INV-13_T_S01
19751,367027.801,2261558.79,919.651,BS_INV-13_T_S01
19752,367054.448,2261558.887,920.154,BS_INV-13_T_S01
19753,367104.121,2261558.797,920.438,BS_INV-13_T_S01
19754,367130.741,2261558.875,920.008,BS_INV-13_T_S01
19755,367157.437,2261558.82,919.889,BS_INV-13_T_S01
19756,367184.082,2261558.878,919.969,BS_INV-13_T_S01
19757,367210.646,2261558.85,920.118,BS_INV-13_T_S01
19758,367237.273,2261558.823,920.227,BS_INV-13_T_S01
19759,367263.785,2261558.86,919.904,BS_INV-13_T_S01
19761,366868.552,2261539.228,912.586,BS_INV-13_T_S01
19762,366948.237,2261558.833,916.846,BS_INV-13_T_S01
19764,366921.535,2261578.203,914.924,BS_INV-13_T_S01
19765,366974.667,2261578.247,917.789,BS_INV-13_T_S01
19795,366948.12,2261578.237,916.527,BS_INV-13_T_S01
19798,367001.214,2261578.202,918.789,BS_INV-13_T_S01
19799,367027.851,2261578.259,919.438,BS_INV-13_T_S01
19800,367054.422,2261578.27,919.849,BS_INV-13_T_S01
19801,367104.16,2261578.28,919.737,BS_INV-13_T_S01
19802,367130.803,2261578.28,919.639,BS_INV-13_T_S01
19803,367157.373,2261578.206,919.92,BS_INV-13_T_S01
19804,367183.915,2261578.197,920.227,BS_INV-13_T_S01
19805,367210.427,2261578.241,920.287,BS_INV-13_T_S01
19806,367237.161,2261578.289,919.998,BS_INV-13_T_S01
19807,367263.85,2261578.219,919.542,BS_INV-13_T_S01
19808,367290.175,2261578.294,918.68,BS_INV-13_T_S01
20153,366868.285,2261285.783,917.772,BS_INV-13_T_S01
20154,366894.922,2261285.625,918.747,BS_INV-13_T_S01
20155,366921.398,2261285.765,919.257,BS_INV-13_T_S01
20156,366948.036,2261285.735,919.496,BS_INV-13_T_S01
20157,366974.643,2261285.724,919.448,BS_INV-13_T_S01
20158,367001.21,2261285.779,919.789,BS_INV-13_T_S01
20159,367027.748,2261285.757,920.08,BS_INV-13_T_S01
20161,367054.457,2261285.734,920.589,BS_INV-13_T_S01
20162,367130.728,2261285.663,921.043,BS_INV-13_T_S01
20163,367157.375,2261285.696,920.819,BS_INV-13_T_S01
20164,367183.934,2261285.719,920.461,BS_INV-13_T_S01
20165,367210.701,2261285.758,919.968,BS_INV-13_T_S01
20166,367237.208,2261285.78,920.019,BS_INV-13_T_S01
20167,367263.737,2261285.76,919.943,BS_INV-13_T_S01
20175,367104.204,2261285.732,921.244,BS_INV-13_T_S01
29560,366868.393,2261266.171,918.498,BS_INV-13_T_S01
29561,366895.029,2261266.268,919.326,BS_INV-13_T_S01
29562,366921.402,2261246.773,920.563,BS_INV-13_T_S01
29563,366948.105,2261246.753,920.823,BS_INV-13_T_S01
29564,366974.753,2261246.767,920.675,BS_INV-13_T_S01
29565,367001.29,2261246.805,920.669,BS_INV-13_T_S01
29566,367027.902,2261246.737,920.762,BS_INV-13_T_S01
29567,367054.547,2261246.877,920.841,BS_INV-13_T_S01
29568,367104.253,2261246.83,920.946,BS_INV-13_T_S01
29569,367130.859,2261246.749,920.469,BS_INV-13_T_S01
29570,367157.533,2261246.769,919.705,BS_INV-13_T_S01
29571,367184.221,2261246.724,918.983,BS_INV-13_T_S01
29572,367210.627,2261246.728,918.292,BS_INV-13_T_S01
29573,367237.211,2261246.775,917.966,BS_INV-13_T_S01
29574,367263.84,2261246.73,917.923,BS_INV-13_T_S01
29575,366894.845,2261246.754,920.053,BS_INV-13_T_S01
29592,366868.201,2261246.639,919.297,BS_INV-13_T_S01
29594,366921.086,2261266.163,919.983,BS_INV-13_T_S01
29595,366948.12,2261266.236,920.162,BS_INV-13_T_S01
29596,366974.596,2261266.219,920.171,BS_INV-13_T_S01
29597,367001.286,2261266.188,920.191,BS_INV-13_T_S01
29598,367027.873,2261266.196,920.381,BS_INV-13_T_S01
29599,367054.536,2261266.275,920.775,BS_INV-13_T_S01
29600,367104.177,2261266.258,921.092,BS_INV-13_T_S01
29601,367130.977,2261266.239,918.906,BS_INV-13_T_S01
29602,367157.408,2261266.278,920.35,BS_INV-13_T_S01
29603,367183.991,2261266.258,919.66,BS_INV-13_T_S01
29604,367210.614,2261266.268,919.158,BS_INV-13_T_S01
29605,367237.256,2261266.191,919.041,BS_INV-13_T_S01
29606,367263.734,2261266.259,918.913,BS_INV-13_T_S01
29751,366868.367,2261227.233,919.752,BS_INV-13_T_S01
29752,366894.902,2261227.283,920.65,BS_INV-13_T_S01
29880,366921.547,2261207.824,921.645,BS_INV-13_T_S01
29881,366948.18,2261207.815,921.894,BS_INV-13_T_S01
29882,366974.693,2261207.736,921.825,BS_INV-13_T_S01
29883,367001.166,2261207.727,921.361,BS_INV-13_T_S01
29884,367027.915,2261207.727,921.038,BS_INV-13_T_S01
29885,367054.49,2261207.735,920.675,BS_INV-13_T_S01
29886,367104.189,2261207.68,919.874,BS_INV-13_T_S01
29887,367130.823,2261207.718,918.576,BS_INV-13_T_S01
29888,367157.401,2261207.759,918.176,BS_INV-13_T_S01
29889,367183.985,2261207.81,917.193,BS_INV-13_T_S01
29890,367210.578,2261207.782,916.462,BS_INV-13_T_S01
29891,367237.158,2261207.765,915.991,BS_INV-13_T_S01
29892,367263.866,2261207.74,915.835,BS_INV-13_T_S01
29893,366894.963,2261207.734,921.229,BS_INV-13_T_S01
29910,366868.309,2261207.742,920.423,BS_INV-13_T_S01
29912,366921.446,2261227.234,921.17,BS_INV-13_T_S01
29913,366948.249,2261227.251,921.398,BS_INV-13_T_S01
29914,366974.844,2261227.245,921.357,BS_INV-13_T_S01
29915,367001.173,2261227.354,921.09,BS_INV-13_T_S01
29916,367027.828,2261227.258,921.039,BS_INV-13_T_S01
29917,367054.438,2261227.197,920.872,BS_INV-13_T_S01
29918,367104.241,2261227.344,920.503,BS_INV-13_T_S01
29919,367130.888,2261227.317,919.862,BS_INV-13_T_S01
29920,367157.338,2261227.259,919.014,BS_INV-13_T_S01
29921,367183.932,2261227.271,918.113,BS_INV-13_T_S01
29922,367210.639,2261227.222,917.379,BS_INV-13_T_S01
29923,367237.281,2261227.279,916.908,BS_INV-13_T_S01
29924,367263.878,2261227.243,916.954,BS_INV-13_T_S01
29943,366894.98,2261188.334,921.71,BS_INV-13_T_S01
29944,366921.6,2261168.747,922.266,BS_INV-13_T_S01
29945,366948.461,2261168.873,922.059,BS_INV-13_T_S01
29946,366974.706,2261168.699,921.822,BS_INV-13_T_S01
29947,367001.172,2261168.758,921.199,BS_INV-13_T_S01
29948,367027.624,2261168.675,922.994,BS_INV-13_T_S01
29949,367054.485,2261168.741,919.496,BS_INV-13_T_S01
29950,367103.994,2261168.739,917.802,BS_INV-13_T_S01
29951,367130.81,2261168.698,916.636,BS_INV-13_T_S01
29952,367157.182,2261168.708,915.941,BS_INV-13_T_S01
29953,367183.551,2261168.668,915.216,BS_INV-13_T_S01
29954,367210.679,2261168.753,914.337,BS_INV-13_T_S01
29955,367237.184,2261168.765,913.802,BS_INV-13_T_S01
29956,367263.783,2261168.752,914.645,BS_INV-13_T_S01
29957,366895.053,2261168.67,922.103,BS_INV-13_T_S01
29973,366868.308,2261188.28,920.982,BS_INV-13_T_S01
29974,366868.355,2261168.787,921.55,BS_INV-13_T_S01
29976,366921.562,2261188.266,922.068,BS_INV-13_T_S01
29977,366948.058,2261188.306,922.179,BS_INV-13_T_S01
29978,366974.609,2261188.25,921.956,BS_INV-13_T_S01
29979,367001.313,2261188.266,921.371,BS_INV-13_T_S01
29980,367027.904,2261188.25,920.853,BS_INV-13_T_S01
29981,367054.37,2261188.311,920.162,BS_INV-13_T_S01
29982,367104.231,2261188.265,918.815,BS_INV-13_T_S01
29983,367130.729,2261188.174,917.909,BS_INV-13_T_S01
29984,367157.392,2261188.299,917.113,BS_INV-13_T_S01
29985,367183.88,2261188.3,916.335,BS_INV-13_T_S01
29986,367210.49,2261188.248,915.552,BS_INV-13_T_S01
29987,367237.345,2261188.325,915.056,BS_INV-13_T_S01
29988,367263.788,2261188.26,914.722,BS_INV-13_T_S01
39175,367197.618,2261344.261,922.305,BS_INV-13_T_S01
39176,367175.375,2261344.228,921.897,BS_INV-13_T_S01
39177,367197.464,2261363.785,922.497,BS_INV-13_T_S01
39178,367175.458,2261363.782,922.002,BS_INV-13_T_S01
39180,367197.643,2261383.31,922.291,BS_INV-13_T_S01
39188,367175.332,2261383.288,921.83,BS_INV-13_T_S01
44482,366841.758,2261285.766,916.587,BS_INV-13_T_S01
44502,367316.901,2261578.191,917.486,BS_INV-13_T_S01
44503,366841.888,2261578.204,910.693,BS_INV-13_T_S01
44507,366841.981,2261539.24,911.273,BS_INV-13_T_S01
44509,366841.945,2261558.728,911.041,BS_INV-13_T_S01
44576,366841.887,2261383.291,913.362,BS_INV-13_T_S01
44577,366841.809,2261363.723,913.784,BS_INV-13_T_S01
44578,366841.779,2261344.174,914.443,BS_INV-13_T_S01
44595,366841.846,2261480.724,912.072,BS_INV-13_T_S01
44597,366841.904,2261519.709,911.534,BS_INV-13_T_S01
44599,366841.977,2261500.249,911.818,BS_INV-13_T_S01
44611,366841.904,2261461.274,912.29,BS_INV-13_T_S01
45282,366842.046,2261227.173,921.876,BS_INV-13_T_S01
45286,366841.747,2261246.859,918.167,BS_INV-13_T_S01
45290,366841.792,2261266.254,917.335,BS_INV-13_T_S01
45300,366841.73,2261207.813,919.378,BS_INV-13_T_S01
45308,366841.946,2261168.797,920.728,BS_INV-13_T_S01
45312,366841.861,2261188.264,920.098,BS_INV-13_T_S01
