UPN,N_Y,E_X,Elv_Z,Source
28973,367579.633,2262065.794,914.028,BS_INV-15_T_S01
28974,367629.475,2262065.875,913.98,BS_INV-15_T_S01
28975,367656.013,2262065.865,913.659,BS_INV-15_T_S01
28976,367682.65,2262065.83,913.098,BS_INV-15_T_S01
28977,367709.221,2262065.844,912.219,BS_INV-15_T_S01
28978,367735.788,2262065.765,911.29,BS_INV-15_T_S01
28979,367762.39,2262065.805,910.635,BS_INV-15_T_S01
28980,367788.985,2262065.836,910.238,BS_INV-15_T_S01
28981,367815.539,2262065.888,910.127,BS_INV-15_T_S01
28982,367393.584,2262046.356,920.234,BS_INV-15_T_S01
28983,367420.145,2262046.352,917.974,BS_INV-15_T_S01
28984,367446.65,2262046.238,918.77,BS_INV-15_T_S01
28985,367473.147,2262046.217,915.927,BS_INV-15_T_S01
28986,367552.982,2262065.873,914.187,BS_INV-15_T_S01
28994,368076.724,2262163.081,909.02,BS_INV-15_T_S01
28995,368050.16,2262163.082,909.709,BS_INV-15_T_S01
28996,368023.535,2262163.117,910.484,BS_INV-15_T_S01
28997,367996.924,2262163.091,911.072,BS_INV-15_T_S01
28998,367970.367,2262163.139,911.729,BS_INV-15_T_S01
28999,367943.835,2262163.13,912.244,BS_INV-15_T_S01
29000,367917.269,2262163.115,912.598,BS_INV-15_T_S01
29001,367890.713,2262163.133,912.763,BS_INV-15_T_S01
29017,367890.645,2262143.559,911.76,BS_INV-15_T_S01
29018,367917.207,2262143.654,911.736,BS_INV-15_T_S01
29019,367943.765,2262143.608,911.533,BS_INV-15_T_S01
29020,367970.422,2262143.638,911.396,BS_INV-15_T_S01
29021,368076.799,2262104.743,908.903,BS_INV-15_T_S01
29022,368050.238,2262104.642,909.762,BS_INV-15_T_S01
29023,368023.633,2262104.665,910.796,BS_INV-15_T_S01
29024,367996.882,2262104.654,910.846,BS_INV-15_T_S01
29025,367970.417,2262104.69,912.827,BS_INV-15_T_S01
29026,367943.838,2262104.673,910.853,BS_INV-15_T_S01
29027,367917.298,2262104.735,910.879,BS_INV-15_T_S01
29028,367890.675,2262104.632,910.64,BS_INV-15_T_S01
29033,368076.851,2262124.101,908.862,BS_INV-15_T_S01
29035,368050.209,2262124.176,909.698,BS_INV-15_T_S01
29036,367997.084,2262124.114,910.91,BS_INV-15_T_S01
29037,367970.503,2262124.106,911.041,BS_INV-15_T_S01
29038,367943.85,2262124.118,911.131,BS_INV-15_T_S01
29039,367917.253,2262124.145,911.09,BS_INV-15_T_S01
29040,367890.584,2262124.13,911.135,BS_INV-15_T_S01
29045,368076.824,2262143.632,908.886,BS_INV-15_T_S01
29046,368050.189,2262143.664,909.615,BS_INV-15_T_S01
29047,368023.628,2262143.663,910.379,BS_INV-15_T_S01
29048,367996.995,2262143.654,911.105,BS_INV-15_T_S01
29049,368023.612,2262124.161,910.384,BS_INV-15_T_S01
29050,368076.717,2262202.206,908.968,BS_INV-15_T_S01
