UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
5572,366269.463,2259979.33,898.306,BS_INV-19_T_S06,1/6/2025
5573,366296.034,2259979.298,898.475,BS_INV-19_T_S06,1/6/2025
5574,366322.633,2259979.255,898.37,BS_INV-19_T_S06,1/6/2025
5580,366242.905,2259979.303,897.851,BS_INV-19_T_S06,1/6/2025
5591,366216.321,2259979.283,897.099,BS_INV-19_T_S06,1/6/2025
5592,366189.761,2259979.306,896.107,BS_INV-19_T_S06,1/6/2025
5593,366163.151,2259979.321,894.903,BS_INV-19_T_S06,1/6/2025
5594,366136.603,2259998.779,894.478,BS_INV-19_T_S06,1/6/2025
5595,366163.206,2259998.752,895.336,BS_INV-19_T_S06,1/6/2025
5596,366189.791,2259998.776,896.065,BS_INV-19_T_S06,1/6/2025
5597,366216.375,2259998.845,896.952,BS_INV-19_T_S06,1/6/2025
5598,366242.983,2259998.804,897.559,BS_INV-19_T_S06,1/6/2025
5599,366269.467,2259998.832,897.774,BS_INV-19_T_S06,1/6/2025
5600,366296.095,2259998.744,897.877,BS_INV-19_T_S06,1/6/2025
5601,366322.77,2259998.737,897.494,BS_INV-19_T_S06,1/6/2025
5602,365847.405,2259979.301,891.222,BS_INV-19_T_S06,1/6/2025
5603,365874.021,2259979.304,891.99,BS_INV-19_T_S06,1/6/2025
5604,365900.564,2259979.262,892.407,BS_INV-19_T_S06,1/6/2025
5605,365927.172,2259979.292,892.569,BS_INV-19_T_S06,1/6/2025
5606,365953.801,2259979.306,892.545,BS_INV-19_T_S06,1/6/2025
5607,365980.388,2259979.305,892.859,BS_INV-19_T_S06,1/6/2025
5608,366007.05,2259979.274,893.06,BS_INV-19_T_S06,1/6/2025
5609,366033.59,2259979.275,893.075,BS_INV-19_T_S06,1/6/2025
5610,366060.192,2259979.298,893.136,BS_INV-19_T_S06,1/6/2025
5611,366110.036,2259979.321,893.523,BS_INV-19_T_S06,1/6/2025
5612,366136.62,2259979.288,894.088,BS_INV-19_T_S06,1/6/2025
5614,366110.004,2259998.782,893.839,BS_INV-19_T_S06,1/6/2025
5659,366060.185,2259998.798,893.354,BS_INV-19_T_S06,1/6/2025
5661,366007.029,2259998.791,893.583,BS_INV-19_T_S06,1/6/2025
5684,366033.645,2259998.788,893.523,BS_INV-19_T_S06,1/6/2025
5706,365847.49,2260115.834,894.379,BS_INV-19_T_S06,1/6/2025
5707,365980.392,2260096.264,895.717,BS_INV-19_T_S06,1/6/2025
5708,366007.011,2260096.295,895.831,BS_INV-19_T_S06,1/6/2025
5709,366033.616,2260096.273,895.609,BS_INV-19_T_S06,1/6/2025
5710,366060.014,2260096.33,895.694,BS_INV-19_T_S06,1/6/2025
5711,366109.971,2260096.328,896.771,BS_INV-19_T_S06,1/6/2025
5712,366136.545,2260096.307,897.585,BS_INV-19_T_S06,1/6/2025
5713,366163.07,2260096.299,898.099,BS_INV-19_T_S06,1/6/2025
5714,366189.735,2260096.276,898.39,BS_INV-19_T_S06,1/6/2025
5715,366216.361,2260096.371,898.271,BS_INV-19_T_S06,1/6/2025
5716,366242.955,2260096.344,898.365,BS_INV-19_T_S06,1/6/2025
5717,366269.701,2260096.301,898.305,BS_INV-19_T_S06,1/6/2025
5718,366296.173,2260096.292,897.962,BS_INV-19_T_S06,1/6/2025
5719,366322.666,2260096.274,897.351,BS_INV-19_T_S06,1/6/2025
5720,365847.445,2259998.789,891.581,BS_INV-19_T_S06,1/6/2025
5721,365874.018,2259998.817,892.337,BS_INV-19_T_S06,1/6/2025
5722,365900.634,2259998.817,892.729,BS_INV-19_T_S06,1/6/2025
5723,365927.14,2259998.802,892.9,BS_INV-19_T_S06,1/6/2025
5725,365953.848,2259998.804,892.995,BS_INV-19_T_S06,1/6/2025
5726,365953.863,2260096.311,895.876,BS_INV-19_T_S06,1/6/2025
5727,365927.269,2260096.315,895.699,BS_INV-19_T_S06,1/6/2025
5728,365980.658,2259998.753,893.251,BS_INV-19_T_S06,1/6/2025
5729,0,0,0,BS_INV-19_T_S06,1/6/2025
5730,365900.701,2260096.345,895.197,BS_INV-19_T_S06,1/6/2025
5731,365900.634,2260115.774,895.635,BS_INV-19_T_S06,1/6/2025
5732,365874.111,2260115.811,894.938,BS_INV-19_T_S06,1/6/2025
5733,365927.244,2260115.797,896.168,BS_INV-19_T_S06,1/6/2025
5734,365953.828,2260115.827,896.326,BS_INV-19_T_S06,1/6/2025
5735,365980.349,2260115.807,896.188,BS_INV-19_T_S06,1/6/2025
5736,366033.55,2260115.788,895.784,BS_INV-19_T_S06,1/6/2025
5737,366060.186,2260115.784,896.07,BS_INV-19_T_S06,1/6/2025
5738,366110.088,2260115.847,897.309,BS_INV-19_T_S06,1/6/2025
5739,366007.112,2260115.733,895.925,BS_INV-19_T_S06,1/6/2025
5740,366163.219,2260115.83,898.68,BS_INV-19_T_S06,1/6/2025
5741,366189.771,2260115.827,898.911,BS_INV-19_T_S06,1/6/2025
5742,366216.346,2260115.854,898.804,BS_INV-19_T_S06,1/6/2025
5743,366242.959,2260115.864,898.78,BS_INV-19_T_S06,1/6/2025
5744,366269.548,2260115.818,898.824,BS_INV-19_T_S06,1/6/2025
5745,366296.175,2260115.73,898.706,BS_INV-19_T_S06,1/6/2025
5746,366322.706,2260115.801,898.217,BS_INV-19_T_S06,1/6/2025
5747,365847.483,2260096.28,893.73,BS_INV-19_T_S06,1/6/2025
5748,366136.575,2260115.847,898.135,BS_INV-19_T_S06,1/6/2025
6071,366085.002,2259979.262,893.171,BS_INV-19_T_S06,1/6/2025
6085,366085.041,2259998.809,893.504,BS_INV-19_T_S06,1/6/2025
6089,366085.04,2260115.797,896.517,BS_INV-19_T_S06,1/6/2025
6090,366085.004,2260096.303,896.008,BS_INV-19_T_S06,1/6/2025
7871,365584.835,2259803.8,897.097,BS_INV-19_T_S06,1/6/2025
7872,365611.399,2259803.753,897.372,BS_INV-19_T_S06,1/6/2025
7873,365638.174,2259803.791,897.656,BS_INV-19_T_S06,1/6/2025
7874,365664.71,2259803.783,897.709,BS_INV-19_T_S06,1/6/2025
7875,365691.312,2259803.748,897.749,BS_INV-19_T_S06,1/6/2025
7876,365717.901,2259803.801,898.035,BS_INV-19_T_S06,1/6/2025
7877,365744.447,2259803.76,898.524,BS_INV-19_T_S06,1/6/2025
7878,365770.986,2259803.728,898.856,BS_INV-19_T_S06,1/6/2025
7879,365375.771,2259784.273,888.807,BS_INV-19_T_S06,1/6/2025
7880,365402.36,2259784.252,889.58,BS_INV-19_T_S06,1/6/2025
7881,365428.736,2259784.18,890.714,BS_INV-19_T_S06,1/6/2025
7882,365455.43,2259784.253,892.115,BS_INV-19_T_S06,1/6/2025
7883,365481.968,2259784.216,893.5,BS_INV-19_T_S06,1/6/2025
7884,365508.553,2259784.22,894.781,BS_INV-19_T_S06,1/6/2025
7885,365535.116,2259784.24,895.716,BS_INV-19_T_S06,1/6/2025
7886,365584.901,2259784.276,896.892,BS_INV-19_T_S06,1/6/2025
7887,365611.445,2259784.288,897.257,BS_INV-19_T_S06,1/6/2025
7888,365638.107,2259784.207,897.624,BS_INV-19_T_S06,1/6/2025
7889,365664.647,2259784.27,897.82,BS_INV-19_T_S06,1/6/2025
7890,365691.238,2259784.298,897.861,BS_INV-19_T_S06,1/6/2025
7891,365717.835,2259784.301,897.961,BS_INV-19_T_S06,1/6/2025
7892,365744.5,2259784.282,898.274,BS_INV-19_T_S06,1/6/2025
7893,365771.087,2259784.243,898.476,BS_INV-19_T_S06,1/6/2025
7894,365375.515,2259764.728,890.036,BS_INV-19_T_S06,1/6/2025
7895,365402.221,2259764.781,890.806,BS_INV-19_T_S06,1/6/2025
7896,365428.67,2259764.687,891.798,BS_INV-19_T_S06,1/6/2025
7897,365455.38,2259764.747,893.082,BS_INV-19_T_S06,1/6/2025
7898,365535.032,2259803.832,895.643,BS_INV-19_T_S06,1/6/2025
7899,365508.476,2259803.732,894.474,BS_INV-19_T_S06,1/6/2025
7900,365481.854,2259803.724,892.959,BS_INV-19_T_S06,1/6/2025
7901,365455.48,2259803.759,891.327,BS_INV-19_T_S06,1/6/2025
7902,365508.39,2259842.774,892.964,BS_INV-19_T_S06,1/6/2025
7903,365535.132,2259842.73,894.192,BS_INV-19_T_S06,1/6/2025
7904,365585.031,2259842.731,895.454,BS_INV-19_T_S06,1/6/2025
7905,365611.442,2259842.813,895.798,BS_INV-19_T_S06,1/6/2025
7906,365638.061,2259842.772,895.739,BS_INV-19_T_S06,1/6/2025
7907,365664.616,2259842.708,895.512,BS_INV-19_T_S06,1/6/2025
7908,365691.23,2259842.798,895.515,BS_INV-19_T_S06,1/6/2025
7909,365717.848,2259842.738,895.927,BS_INV-19_T_S06,1/6/2025
7910,365744.522,2259842.736,896.394,BS_INV-19_T_S06,1/6/2025
7911,365771.01,2259842.704,896.596,BS_INV-19_T_S06,1/6/2025
7912,365375.692,2259823.246,887.555,BS_INV-19_T_S06,1/6/2025
7913,365402.281,2259823.256,888.286,BS_INV-19_T_S06,1/6/2025
7914,365428.873,2259823.301,889.332,BS_INV-19_T_S06,1/6/2025
7915,365481.903,2259764.692,894.316,BS_INV-19_T_S06,1/6/2025
7916,365455.345,2259823.287,890.515,BS_INV-19_T_S06,1/6/2025
7917,365508.56,2259823.236,893.744,BS_INV-19_T_S06,1/6/2025
7918,365535.096,2259823.235,894.821,BS_INV-19_T_S06,1/6/2025
7919,365584.838,2259823.258,896.288,BS_INV-19_T_S06,1/6/2025
7920,365611.358,2259823.231,896.648,BS_INV-19_T_S06,1/6/2025
7921,365638.013,2259823.252,896.627,BS_INV-19_T_S06,1/6/2025
