UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
269,364967.679,2257831.03,886.713,BS_INV-34_B_S01,1/20/2026
270,364914.411,2257831.029,885.588,BS_INV-34_B_S01,1/20/2026
313,364941.007,2257831.039,886.104,BS_INV-34_B_S01,1/20/2026
316,364914.53,2257850.556,886.034,BS_INV-34_B_S01,1/20/2026
317,364941.132,2257850.591,886.59,BS_INV-34_B_S01,1/20/2026
318,364967.624,2257850.615,886.963,BS_INV-34_B_S01,1/20/2026
319,364492.515,2257831.016,889.1,BS_INV-34_B_S01,1/20/2026
320,364519.062,2257830.98,888.578,BS_INV-34_B_S01,1/20/2026
321,364545.597,2257830.967,887.535,BS_INV-34_B_S01,1/20/2026
322,364572.175,2257830.962,886.526,BS_INV-34_B_S01,1/20/2026
323,364598.825,2257830.993,885.703,BS_INV-34_B_S01,1/20/2026
324,364887.872,2257850.644,885.246,BS_INV-34_B_S01,1/20/2026
325,364625.269,2257831.016,884.76,BS_INV-34_B_S01,1/20/2026
326,364678.556,2257830.98,883.546,BS_INV-34_B_S01,1/20/2026
327,364705.154,2257830.997,882.98,BS_INV-34_B_S01,1/20/2026
328,364754.958,2257830.992,881.839,BS_INV-34_B_S01,1/20/2026
329,364781.562,2257830.985,881.761,BS_INV-34_B_S01,1/20/2026
330,364808.152,2257830.996,881.881,BS_INV-34_B_S01,1/20/2026
331,364834.734,2257830.998,882.326,BS_INV-34_B_S01,1/20/2026
332,364861.283,2257831.006,883.426,BS_INV-34_B_S01,1/20/2026
333,364887.919,2257831.047,884.511,BS_INV-34_B_S01,1/20/2026
334,364651.679,2257830.988,884.086,BS_INV-34_B_S01,1/20/2026
335,364861.333,2257850.553,884.333,BS_INV-34_B_S01,1/20/2026
336,364834.762,2257850.537,883.436,BS_INV-34_B_S01,1/20/2026
337,364808.199,2257850.581,883.312,BS_INV-34_B_S01,1/20/2026
346,364492.374,2257850.548,890.246,BS_INV-34_B_S01,1/20/2026
347,364519.056,2257850.603,889.56,BS_INV-34_B_S01,1/20/2026
348,364545.65,2257850.617,888.555,BS_INV-34_B_S01,1/20/2026
349,364572.205,2257850.593,887.738,BS_INV-34_B_S01,1/20/2026
350,364598.784,2257850.612,886.943,BS_INV-34_B_S01,1/20/2026
351,364625.418,2257850.628,886.319,BS_INV-34_B_S01,1/20/2026
352,364651.959,2257850.633,885.75,BS_INV-34_B_S01,1/20/2026
353,364678.535,2257850.638,884.996,BS_INV-34_B_S01,1/20/2026
354,364705.103,2257850.673,884.224,BS_INV-34_B_S01,1/20/2026
355,364754.961,2257850.595,883.037,BS_INV-34_B_S01,1/20/2026
356,364781.628,2257850.684,883.136,BS_INV-34_B_S01,1/20/2026
1169,365095.861,2257714.022,884.214,BS_INV-34_B_S01,1/20/2026
1170,365122.471,2257714.088,884.644,BS_INV-34_B_S01,1/20/2026
1171,365149.046,2257714.06,884.908,BS_INV-34_B_S01,1/20/2026
1172,365175.645,2257714.092,885.213,BS_INV-34_B_S01,1/20/2026
1173,365202.274,2257714.053,885.56,BS_INV-34_B_S01,1/20/2026
1174,365252.062,2257714.034,886.021,BS_INV-34_B_S01,1/20/2026
1175,365278.661,2257713.986,886.103,BS_INV-34_B_S01,1/20/2026
1176,365305.301,2257714.088,886.232,BS_INV-34_B_S01,1/20/2026
1177,365069.272,2257714.074,884.038,BS_INV-34_B_S01,1/20/2026
1178,365331.857,2257714.137,886.602,BS_INV-34_B_S01,1/20/2026
1179,365385.059,2257714.054,887.169,BS_INV-34_B_S01,1/20/2026
1180,365411.569,2257714.074,887.247,BS_INV-34_B_S01,1/20/2026
1181,365438.2,2257714.08,887.287,BS_INV-34_B_S01,1/20/2026
1182,365464.839,2257714.04,887.123,BS_INV-34_B_S01,1/20/2026
1187,365358.471,2257714.07,886.823,BS_INV-34_B_S01,1/20/2026
1188,365042.702,2257714.075,883.618,BS_INV-34_B_S01,1/20/2026
1189,365016.163,2257714.056,882.932,BS_INV-34_B_S01,1/20/2026
1190,364989.559,2257714.066,882.16,BS_INV-34_B_S01,1/20/2026
1192,364989.566,2257694.57,882.094,BS_INV-34_B_S01,1/20/2026
1193,365016.197,2257694.548,882.909,BS_INV-34_B_S01,1/20/2026
1194,365042.687,2257694.635,884.179,BS_INV-34_B_S01,1/20/2026
1195,365069.268,2257694.581,884.418,BS_INV-34_B_S01,1/20/2026
1196,365095.885,2257694.594,884.606,BS_INV-34_B_S01,1/20/2026
1197,365122.503,2257694.59,884.751,BS_INV-34_B_S01,1/20/2026
1198,365149.044,2257694.59,885.102,BS_INV-34_B_S01,1/20/2026
1199,365175.67,2257694.536,885.321,BS_INV-34_B_S01,1/20/2026
1200,365202.238,2257694.517,885.479,BS_INV-34_B_S01,1/20/2026
1201,365252.09,2257694.504,886.027,BS_INV-34_B_S01,1/20/2026
1202,365278.602,2257694.515,886.251,BS_INV-34_B_S01,1/20/2026
1203,365305.27,2257694.547,886.468,BS_INV-34_B_S01,1/20/2026
1204,365331.82,2257694.576,886.744,BS_INV-34_B_S01,1/20/2026
1205,365358.506,2257694.619,886.847,BS_INV-34_B_S01,1/20/2026
1206,365385.062,2257694.65,887.043,BS_INV-34_B_S01,1/20/2026
