UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
500302,364499.608,2258535.947,887.05,BS_INV_35_T_S01,2/10/2026
500303,364499.671,2258541.007,886.98,BS_INV_35_T_S01,2/10/2026
500304,364499.58,2258546.307,886.97,BS_INV_35_T_S01,2/10/2026
500305,364499.51,2258553.71,887.005,BS_INV_35_T_S01,2/10/2026
500306,364499.542,2258559.745,887.04,BS_INV_35_T_S01,2/10/2026
500307,364503.18,2258559.762,887.06,BS_INV_35_T_S01,2/10/2026
500308,364503.169,2258553.739,887.043,BS_INV_35_T_S01,2/10/2026
500309,364503.032,2258541.081,887.047,BS_INV_35_T_S01,2/10/2026
500310,364503.16,2258535.775,887.041,BS_INV_35_T_S01,2/10/2026
500312,364503.112,2258546.235,887.014,BS_INV_35_T_S01,2/10/2026
