UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
500241,365854.465,2263321.755,900.822,BS_INV_24_T_S02,11/12/2025
500242,365854.516,2263327.038,901.084,BS_INV_24_T_S02,11/12/2025
500243,365854.542,2263334.519,901.045,BS_INV_24_T_S02,11/12/2025
500244,365854.531,2263340.425,900.883,BS_INV_24_T_S02,11/12/2025
500245,365858.204,2263340.488,901.067,BS_INV_24_T_S02,11/12/2025
500246,365858.256,2263334.482,900.961,BS_INV_24_T_S02,11/12/2025
500247,365858.138,2263327.059,900.94,BS_INV_24_T_S02,11/12/2025
500248,365858.061,2263321.727,900.957,BS_INV_24_T_S02,11/12/2025
500249,365858.121,2263316.545,900.959,BS_INV_24_T_S02,11/12/2025
500250,365858.099,2263307.592,901.011,BS_INV_24_T_S02,11/12/2025
500251,365854.457,2263316.477,900.85,BS_INV_24_T_S02,11/12/2025
500252,365854.465,2263307.614,900.949,BS_INV_24_T_S02,11/12/2025
