UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
500121,374002.493,2265328.15,866.326,BS_INV_01_B_S01,2/12/2026
500122,373998.885,2265337.143,866.72,BS_INV_01_B_S01,2/12/2026
500123,373998.872,2265342.364,866.936,BS_INV_01_B_S01,2/12/2026
500124,373998.89,2265347.484,867.126,BS_INV_01_B_S01,2/12/2026
500125,373998.923,2265355.119,867.421,BS_INV_01_B_S01,2/12/2026
500126,373998.922,2265361.14,867.635,BS_INV_01_B_S01,2/12/2026
500127,374002.564,2265361.152,867.589,BS_INV_01_B_S01,2/12/2026
500128,374002.558,2265355.087,867.327,BS_INV_01_B_S01,2/12/2026
500129,374002.534,2265347.604,867.036,BS_INV_01_B_S01,2/12/2026
500130,374002.516,2265342.402,866.844,BS_INV_01_B_S01,2/12/2026
500131,374002.53,2265337.116,866.596,BS_INV_01_B_S01,2/12/2026
500132,373998.868,2265328.223,866.4,BS_INV_01_B_S01,2/12/2026
