OBJECTID,Inverter,Row,Table_,UPN,Drive Time (Min),Drive Time (Sec),As-Built Northing,Design Northing,Top of Pile in Northing Tolerance?,As Built Easting,Design Easting,Top of Pile in Easting Tolerance?,As Built Top Elevation,Design Elevation,Pile Length (ft),As-Built Reveal (ft),Design Min Reveal (ft),Design Max Reveal (ft),Reveal in Spec (Y/N),As-Built Embedment,Design Min Embedment (ft),Min Embedment Met (Y/N),Pile Twist (Degrees),Twist in Tolerance (Y/N),East Degree Lean (West Negative),North Degree Lean (South Negative),Remediation Complete (Y/N/NA),Remediation Type,Top of Pile Delta Northing (in),Top of Pile Location Delta Easting (in),Pile Height (Deg),GlobalID,CreationDate,Creator,EditDate,Editor,Letter,Color,Damper,Pile Type,Table_Ready_for_Racking,Symbology,Tracker Slope (Deg),Cumulative Tracker Slope,Pile Installed?,Elevation in Tolerance?,East Degree Lean in Spec?,North Degree Lean in Spec?,Remediation Approved,Pull Test Passed?,Is Pull Test Needed?,Remediation Performed,Random Pull Test,Cumulative Tracker Slope in Spec?,Date Installed,Date of Pull Test,Date of Random Pull Test,Date Remediation Completed,Date Remediation Approved,Display,Drive Finished At,Drive Machine,Hammering Status,Hammering Flag,Design Bottom of Pile,Remediation_Reccomendation,Symbology_S02,Unique Frame Number,Number of Helicas In Frame,Helical Oreintation,Helical Pile Position,Frame Design Northing,Frame Design Easting,Frame Design Elevation,Helical or W Section,Helical Clocking,Pile Size,Pile_Shape,x,y
48127,27,0,0,600090,,,,367379.837,No,,2258826.901,No,,893.5057,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408558.044,27105922.812,,b9894dc2-bad8-41d4-8f0c-3aa0a8d9adbc,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9146355437522,43.0028090245568
48128,27,0,0,600091,,,,367375.237,No,,2258844.526,No,,893.7738,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408502.844,27106134.312,,bc5a5a71-562b-45f9-ac13-2593bdced027,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9145698849898,43.0027957750633
48129,27,0,0,600092,,,,367379.837,No,,2258844.526,No,,893.6523,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408558.044,27106134.312,,a2860410-9fb6-4d36-b63d-3927124caa00,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9145696613093,43.0028083951928
48130,27,0,0,600093,,,,367377.537,No,,2258846.401,No,,893.7083,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408530.444,27106156.812,,497a6831-4555-4e96-be27-0cd7ce2e9f7e,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9145627640445,43.0028020181188
48131,27,0,0,600094,,,,367379.837,No,,2258846.401,No,,893.6522,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4408558.044,27106156.812,,d853a72d-b34e-4daa-ac1f-499466d7ecaf,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9145626526534,43.0028083281833
48132,27,0,0,600095,,,,367224.245,No,,2258864.027,No,,893.2009,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406690.94,27106368.324,,f54bdb42-308a-41a4-b3ae-bb901fb520cc,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9145043376184,43.0023808249448
48133,27,0,0,600096,,,,367238.045,No,,2258864.027,No,,893.2597,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406856.54,27106368.324,,da96a025-e82e-4a7f-8183-1cadc5b71e62,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9145036656786,43.0024186855812
48134,27,0,0,600097,,,,367231.145,No,,2258864.027,No,,893.2254,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406773.74,27106368.324,,8b1b75c5-52de-41ec-8357-43d859aebe48,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9145040016485,43.0023997552659
48135,27,0,0,600098,,,,367229.995,No,,2258867.902,No,,893.3045,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406759.94,27106414.824,,17b412c3-ee53-4524-b38c-084ec01724cc,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9144895729085,43.0023964619226
48136,27,0,0,600099,,,,367224.245,No,,2258867.902,No,,893.2143,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406690.94,27106414.824,,820383a5-ada7-4add-982f-fb7ac457b6cb,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9144898522845,43.0023806863261
48137,27,0,0,600100,,,,367235.745,No,,2258867.902,No,,893.2136,17.0,,5.0,7.0,,,10.0,,,Yes,,,,,4406828.94,27106414.824,,7bdd339b-bb41-4a6c-b006-51ca245d1684,12/16/2025 5:07:58 PM,HNemerov_westwood,1/19/2026 2:31:08 PM,sauron.sanchez,,,,LBD PILE,,1.0,,,Yes,,,,,,,,,Yes,1/6/2026 6:00:00 AM,,,,,Installation,,,,,,,,,,,,,,,Wsection,,,,-88.9144892926341,43.002412237515
